,,Fall 2021,Winter 2022,Spring 2022,Summer 2022,Fall 2022,Winter 2023,Spring 2023,Summer 2023,Fall 2023,Winter 2024,Spring 2024,Summer 2024,Fall 2024,Winter 2025,Spring 2025,Summer 2025,Fall 2025,Winter 2026
Madera Total,,142,,174,,197,,108,30,178,,194,8,240,,113,,287,
,100400 - Music                                   ,,,,,,,,,,,,,2,,1,,4,
,"170100 - Mathematics, General                    ",,,,,,,,,,,,,,,,,29,
,493009 - Supervised Tutoring                     ,142,,105,,142,,,30,45,,39,,61,,,,63,
,493086 - English as a Second Language - Listening,,,47,,19,,70,,74,,68,8,74,,39,,84,
,493087 - English as a Second Language - Integrate,,,22,,36,,38,,59,,87,,103,,73,,107,
