,,,Fall 2021,Winter 2022,Spring 2022,Summer 2022,Fall 2022,Winter 2023,Spring 2023,Summer 2023,Fall 2023,Winter 2024,Spring 2024,Summer 2024,Fall 2024,Winter 2025,Spring 2025,Summer 2025,Fall 2025,Winter 2026
,,100230 - Ceramics                                ,10,12,12,,,35,26,,33,34,32,,39,40,30,,30,30
,,100400 - Music                                   ,69,118,57,57,78,90,78,91,77,115,97,67,102,115,98,64,39,111
,,100500 - Commercial Music                        ,,3,19,,15,6,13,,7,10,9,,,,10,,,
,,100600 - Technical Theater                       ,,,5,,,,3,,,2,,,,,,,,
,,100700 - Dramatic Arts                           ,8,5,7,,18,,20,,37,3,23,,17,,17,,39,
,,101200 - Applied Photography                     ,17,25,6,,17,23,6,,19,18,16,,20,17,11,,28,22
,,109900 - Other Fine and Applied Arts             ,,,16,,,,24,,,,,,,,,,,
,,110500 - Spanish                                 ,253,265,238,748,263,285,251,902,401,364,370,"1,000",363,380,327,"1,063",353,433
,,110800 - Japanese                                ,17,9,7,,27,5,,,15,7,,,25,13,8,,,
,,120810 - Clinical Medical Assisting              ,,,8,,,,9,,,,9,,,,9,,,
,,120820 - Administrative Medical Assisting        ,34,20,17,,24,21,24,,39,21,40,,51,28,39,,57,24
,,122800 - Athletic Training and Sports Medicine   ,8,33,,,,41,,,,42,,,,30,,,,38
,,124010 - Dental Assistant                        ,,23,30,4,,22,14,,5,27,27,,,36,30,,5,42
,,125000 - Emergency Medical Services              ,107,76,160,121,90,46,142,106,110,78,146,148,120,75,151,106,130,117
,,127000 - Kinesiology                             ,,11,,,,14,,,,14,,,,,10,,,
,,129900 - Other Health Occupations                ,,3,14,1,,,13,7,2,,14,5,1,2,12,4,4,
,,130500 - Child Development/Early Care and Educati,34,25,45,11,42,38,18,13,67,36,37,14,62,52,81,14,79,36
,,130580 - Child Development Administration and Man,3,7,5,,,,,,14,5,6,,,,,,4,6
,,130590 - Infants and Toddlers                    ,,,,,4,,,,6,,,,,,,,,
,,130630 - Culinary Arts                           ,21,22,278,,37,34,361,,32,43,394,,18,173,366,10,80,239
,,130700 - Hospitality                             ,17,207,3,,8,8,10,2,10,3,5,,15,14,21,,20,105
,,130710 - Restaurant and Food Services and Managem,,,5,,,,10,,,,12,,,,20,,,
,,150100 - English                                 ,421,284,264,73,437,299,283,112,564,439,431,81,499,456,431,95,516,604
,,150300 - Comparative Literature                  ,,8,6,,7,15,,,10,11,7,,13,16,13,,17,6
,,150400 - Classics                                ,21,,22,,18,,16,,37,,35,,26,,30,,23,
,,150600 - Speech Communication                    ,135,106,94,66,100,95,111,99,89,116,141,102,152,145,147,96,140,143
,,150700 - Creative Writing                        ,,,10,,,,,,,,10,,,,10,,,
,,150900 - Philosophy                              ,55,14,56,26,57,,9,32,61,24,32,33,50,32,26,33,17,12
,,151000 - Religious Studies                       ,21,36,9,40,,36,7,10,17,39,,52,5,62,,69,,68
,,159900 - Other Humanities                        ,,24,,22,,17,,31,,34,,36,,33,,29,,22
,,"170100 - Mathematics, General                    ",216,183,214,60,269,179,224,85,280,208,266,94,282,266,299,70,300,291
,,170200 - Mathematics Skills                      ,,,,,9,6,,,15,,,,9,8,,,11,
,,"190200 - Physics, General                        ",9,13,12,,15,19,69,,16,21,56,,16,42,87,,36,95
,,"190500 - Chemistry, General                      ",39,24,60,,44,63,43,,42,109,83,,44,123,91,,48,114
,,191100 - Astronomy                               ,5,,,,,,,,7,,,,,,,,10,
,,191400 - Geology                                 ,89,13,27,38,83,32,62,28,112,56,103,35,130,37,128,30,135,74
,,191900 - Oceangraphy                             ,,15,,,,13,,,,16,,,,29,,,,16
,,"200100 - Psychology, General                     ",386,283,307,94,299,297,276,130,338,323,415,198,421,357,351,206,394,327
,,210400 - Human Services                          ,8,,,,,,19,,,,,,,13,,,,
,,210440 - Alcohol and Controlled Substances       ,16,27,19,1,22,14,1,1,24,28,25,1,39,23,29,,31,31
,,210500 - Administration of Justice               ,50,16,576,12,40,189,616,216,67,250,70,34,263,16,111,20,59,15
,,210510 - Corrections                             ,,18,,,,,10,,,10,,,,19,,,,18
,,"210540 - Forensics, Evidence, and Investigation  ",,24,,,,40,,,,23,25,,,34,,31,,33
,,213300 - Fire Technology                         ,179,57,581,68,117,88,633,54,482,44,765,1,471,198,724,1,184,132
,,213310 - Wildland Fire Technology                ,,,9,,,,6,,,10,,,,20,3,,37,45
,,213350 - Fire Academy                            ,54,22,66,28,20,26,,45,36,14,9,16,13,22,52,30,11,40
,,219900 - Other Public and Protective Services    ,6,75,10,,8,46,34,,4,51,16,,,,18,,,55
,,220200 - Anthropology                            ,68,62,64,57,72,72,114,110,114,155,113,175,153,119,152,88,123,141
,,220220 - Archaeology                             ,,23,,,14,22,,,,45,,,16,29,,,,45
,,220300 - Ethnic Studies                          ,4,,11,12,17,19,19,19,13,21,16,41,42,38,32,19,27,48
,,220400 - Economics                               ,41,42,43,50,30,58,58,72,63,46,80,64,47,49,67,40,55,88
,,220500 - History                                 ,91,52,58,31,59,63,73,60,91,55,75,63,74,69,75,71,119,123
,,220600 - Geography                               ,17,31,42,11,15,22,57,21,13,49,38,25,13,8,54,29,27,50
,,220610 - Geographic Information Systems          ,,9,16,,3,15,14,,,12,16,,2,24,21,,5,28
,,220700 - Political Science                       ,69,73,69,43,65,77,57,51,61,73,113,60,43,92,118,70,70,87
,,220800 - Sociology                               ,243,209,243,211,229,242,267,207,276,324,382,277,334,374,362,259,306,390
,,493010 - Career Guidance and Orientation         ,25,18,20,,31,23,23,,28,25,22,,47,42,22,,47,35
,,493013 - Academic Guidance                       ,94,106,99,78,170,64,95,87,217,112,130,88,225,186,196,78,322,235
,,493200 - General Work Experience                 ,24,13,14,,9,9,8,,,9,17,,9,9,7,,,35
,,499900 - Other Interdisciplinary Studies         ,,,,,,,200,,,,,,,,,,,
,Credit - Not Degree Applicable                     Total,,80,379,215,37,528,"1,015",605,423,733,755,457,43,"1,143",626,453,205,"1,883",489
,,124010 - Dental Assistant                        ,,6,,,9,,,4,4,5,,,,15,5,,4,12
,,125000 - Emergency Medical Services              ,,104,,,,49,,,,163,,,,,,,,
,,"170100 - Mathematics, General                    ",54,24,,,9,28,26,,32,33,23,,10,7,3,,7,6
,,210500 - Administration of Justice               ,,,,,358,773,431,392,482,446,,,982,512,133,164,"1,720",415
,,213300 - Fire Technology                         ,17,223,164,33,113,81,123,,185,60,362,,147,74,232,,141,
,,213350 - Fire Academy                            ,5,19,48,4,29,73,15,27,22,43,68,43,,10,68,41,,46
,,493013 - Academic Guidance                       ,4,3,3,,10,11,10,,8,5,4,,4,8,12,,11,10
