,,,Fall 2021,Winter 2022,Spring 2022,Summer 2022,Fall 2022,Winter 2023,Spring 2023,Summer 2023,Fall 2023,Winter 2024,Spring 2024,Summer 2024,Fall 2024,Winter 2025,Spring 2025,Summer 2025,Fall 2025,Winter 2026
,,061000 - Mass Communications                     ,93,,79,,136,,77,40,65,,110,41,104,,110,47,98,
,,061410 - Multimedia                              ,,,,,,,,,,,35,,,,33,,,
,,"070100 - Information Technology, General         ",36,,,1,42,,,,31,,40,,38,,44,,15,
,,070210 - Software Applications                   ,122,,109,68,141,,94,67,170,,106,67,244,,169,109,226,
,,070600 - Computer Science (Transfer)             ,838,,624,322,689,,655,153,407,,683,241,724,,709,164,718,
,,070710 - Computer Programming                    ,974,,802,166,734,,697,158,945,,868,296,821,,452,164,546,
,,070720 - Database Design and Administration      ,52,,,,,,56,,,,58,,,,,,,
,,070730 - Computer Systems Analysis               ,45,,32,,40,,56,,55,,49,,84,,40,,,
,,070800 - Computer Infrastructure and Support     ,26,,51,,125,,54,,,,,,69,,80,,40,
,,070810 - Computer Networking                     ,199,,110,,98,,120,,178,,190,,197,,194,,186,
,,070900 - World Wide Web Administration           ,,,100,,32,,154,,38,,,,58,,29,100,52,
,,"080100 - Education, General                      ",130,,107,34,146,,159,52,236,,129,76,167,,202,80,233,
,,080200 - Educational Aide (Teacher Assistant)    ,63,,65,18,52,,103,24,114,,66,24,91,,94,43,70,
,,"080210 - Educational Aide (Teacher Assistant), Bi",,,5,,,,,,,,14,,36,,8,,20,
,,083500 - Physical Education                      ,301,,362,234,458,,410,263,617,,619,334,731,,651,358,704,
,,083510 - Physical Fitness and Body Movement      ,450,,424,200,494,,641,225,584,,536,257,504,,563,215,610,
,,083520 - Fitness Trainer                         ,28,,21,1,14,,26,,,,35,,,,28,,,
,,083550 - Intercollegiate Athletics               ,856,,830,"1,154",843,,834,"1,252",890,,"1,027","1,320",990,,"1,069","1,506","1,295",
,,083560 - Coaching                                ,216,,130,196,264,,132,185,262,,181,210,288,,236,256,310,
,,083580 - Adapted Physical Education              ,7,,2,,16,,9,,15,,14,,21,,16,,13,
,,083700 - Health Education                        ,404,,348,184,602,,646,245,614,,563,354,681,,455,359,589,
,,085000 - Sign Language                           ,239,,175,,317,,322,114,364,,428,135,403,,356,135,362,
,,"090100 - Engineering, General (requires Calculus)",42,,48,,40,,,26,22,,20,,26,,22,,54,
,,"092400 - Engineering Technology, General (require",187,,224,34,199,,290,69,263,,254,64,259,,354,80,404,
,,093400 - Electronics and Electric Technology     ,74,,100,,92,,96,,90,,126,,84,,203,,180,
,,093470 - Electron Microscopy                     ,158,,130,13,135,,142,,257,,227,11,174,,266,102,351,
,,093500 - Electro-Mechanical Technology           ,18,,46,,22,,46,,32,,42,,32,,42,,52,
,,094500 - Industrial Systems Technology and Mainte,80,,37,,85,,18,29,82,,68,,107,,61,,101,
,,094600 - Environmental Control Technology        ,167,,150,,168,,218,,226,,228,75,292,,244,75,236,
,,094700 - Diesel Technology                       ,56,,61,,88,,94,,102,,104,,116,,118,,118,
,,094720 - Heavy Equipment Maintenance             ,34,,60,20,36,,142,52,84,,642,258,394,,581,208,299,
,,094800 - Automotive Technology                   ,559,,431,122,683,,642,188,809,,775,259,862,,866,298,908,
,,094900 - Automotive Collision Repair             ,126,,73,,107,,73,,124,,164,,147,,141,39,153,
,,095220 - Electrical                              ,449,,431,84,494,,579,197,643,,972,254,"1,060",,"1,118",443,900,
,,095300 - Drafting Technology                     ,50,,50,46,71,,74,64,59,,56,116,114,,174,84,169,
,,095320 - Civil Drafting                          ,18,,26,,33,,36,,20,,28,,20,,42,,38,
,,095600 - Manufacturing and Industrial Technology ,23,,,,43,,45,,73,,199,90,209,,236,51,161,
,,095630 - Machining and Machine Tools             ,89,,30,,82,,89,,138,,110,,236,,196,,178,
,,095640 - Sheet Metal and Structural Metal        ,,,54,,,,46,,,,58,,,,66,,,
,,095650 - Welding Technology                      ,153,,137,26,209,,221,28,210,,250,46,194,,296,46,206,
,,095670 - Industrial and Occupational Safety and H,15,,14,,22,,14,,,,39,,,,70,,34,
,,"100100 - Fine Arts, General                      ",664,,538,351,634,,681,372,804,,722,433,618,,781,459,995,
,,100200 - Art                                     ,248,,272,78,324,,276,76,380,,294,84,302,,308,66,254,
,,100210 - Painting and Drawing                    ,541,,482,306,672,,459,335,438,,436,190,472,,252,318,692,
,,100220 - Sculpture                               ,142,,64,,50,,,,68,,116,,129,,138,,129,
,,100230 - Ceramics                                ,159,,111,,167,,161,,151,,153,,99,,105,,112,
,,100400 - Music                                   ,"1,531",,"1,682",891,"1,057",,"1,208",858,"1,617",,"1,897","1,089","2,039",,"2,070","1,410","2,175",
,,100500 - Commercial Music                        ,34,,28,,22,,40,,24,,24,,12,,24,,,
,,100600 - Technical Theater                       ,38,,14,,9,,8,,,,105,10,133,,182,6,136,
,,100700 - Dramatic Arts                           ,251,,292,89,489,,279,130,454,,426,151,571,,506,197,542,
,,100800 - Dance                                   ,109,,92,21,114,,70,20,137,,150,124,232,,247,167,335,
,,100900 - Applied Design                          ,,,,,,,42,,,,,,,,,,,
,,101100 - Photography                             ,184,,136,,174,,146,,30,,87,,139,,147,50,157,
,,101200 - Applied Photography                     ,10,,12,,,,,,108,,108,,118,,136,,142,
,,103000 - Graphic Art and Design                  ,546,,352,132,342,,453,32,532,,516,228,490,,450,176,402,
,,110200 - French                                  ,104,,114,23,155,,130,26,46,,36,23,88,,65,44,67,
,,110300 - German                                  ,58,,45,,,,,,,,,,,,,,,
,,110400 - Italian                                 ,31,,19,16,26,,31,22,54,,66,,51,,55,,27,
,,110500 - Spanish                                 ,969,,691,224,932,,781,221,"1,033",,856,250,"1,170",,"1,155",306,895,
,,110800 - Japanese                                ,,,26,,24,,53,31,55,,54,24,61,,50,24,62,
,,"120100 - Health Occupations, General             ",458,,348,258,419,,618,298,606,,769,346,720,,713,597,827,
,,122000 - Speech/Language Pathology and Audiology ,165,,107,,110,,65,,302,,314,,433,,422,96,607,
,,122500 - Radiologic Technology                   ,78,,54,12,87,,67,47,114,,126,45,146,,96,42,128,
,,123010 - Registered Nursing                      ,957,,"1,354",120,868,,"1,333",120,"1,094",,"1,626",291,"1,506",,"1,758",309,"1,487",
,,123030 - Certified Nurse Assistant               ,,,59,,,,,,,,,,,,,,,
,,123080 - Home Health Aide                        ,,,,,,,,,,,26,,,,,,,
,,123900 - Psychiatric Technician                  ,398,,305,195,382,,216,143,241,,204,169,304,,252,197,201,
,,125000 - Emergency Medical Services              ,9,,28,,22,,7,,,,,,,,,,,
,,"130100 - Family and Consumer Sciences, General   ",899,,674,408,809,,825,407,990,,741,574,"1,183",,"1,265",686,"1,404",
,,130200 - Interior Design and Merchandising       ,118,,113,16,100,,157,27,110,,61,30,116,,69,40,117,
,,130300 - Fashion                                 ,153,,107,62,145,,119,80,143,,199,85,167,,206,97,204,
,,130310 - Fashion Design                          ,124,,92,56,78,,174,22,188,,202,44,161,,195,42,166,
,,130320 - Fashion Merchandising                   ,14,,6,,,,28,,9,,39,,11,,58,,26,
,,130330 - Fashion Production                      ,28,,,18,14,,,24,10,,,12,12,,,22,,
,,130500 - Child Development/Early Care and Educati,"1,301",,"1,001",444,"1,472",,"1,148",505,"1,479",,"1,544",671,"2,050",,"1,736",674,"2,059",
,,130520 - Children with Special Needs             ,27,,46,,47,,33,,78,,54,,123,,76,,78,
,,130560 - Parenting and Family Education          ,88,,65,,72,,72,,66,,62,,120,,120,,81,
,,130580 - Child Development Administration and Man,31,,35,,15,,36,,15,,,,46,,,,49,
,,130590 - Infants and Toddlers                    ,,,35,,,,45,,,,79,65,,,77,77,,
,,"130600 - Nutrition, Foods, and Culinary Arts     ",547,,570,265,424,,426,351,522,,631,470,915,,874,475,"1,179",
,,130630 - Culinary Arts                           ,409,,214,14,366,,290,26,344,,291,50,352,,328,37,431,
,,130700 - Hospitality                             ,70,,28,19,34,,29,25,66,,41,30,51,,43,34,41,
,,130710 - Restaurant and Food Services and Managem,,,13,,,,17,,7,,21,13,,,27,,,
,,"140100 - Law, General                            ",22,,,,38,,11,,41,,,,,,40,,216,
,,140200 - Paralegal                               ,61,,73,1,89,,80,28,117,,143,45,145,,225,64,213,
,,150100 - English                                 ,"3,816",,"3,305","1,190","4,625",,"4,331","1,551","5,065",,"4,630","1,780","5,400",,"4,867","1,812","5,016",
,,150110 - Linguistics                             ,160,,190,,,,215,154,325,,272,191,347,,310,232,429,
,,150300 - Comparative Literature                  ,764,,643,272,694,,688,264,730,,564,378,853,,561,270,738,
,,150400 - Classics                                ,157,,215,121,233,,246,124,192,,394,167,391,,471,213,481,
,,150600 - Speech Communication                    ,"2,446",,"1,940",921,"2,463",,"2,395","1,116","2,525",,"2,909","1,271","3,185",,"3,046","1,186","3,389",
,,150700 - Creative Writing                        ,77,,150,27,108,,221,54,178,,165,68,127,,165,,179,
,,150900 - Philosophy                              ,434,,452,244,203,,237,223,352,,496,403,521,,504,436,512,
,,151000 - Religious Studies                       ,648,,394,274,424,,455,300,543,,636,422,739,,847,251,554,
,,"160100 - Library Science, General                ",23,,16,,37,,22,,20,,29,,24,,17,,39,
,,"170100 - Mathematics, General                    ","3,182",,"2,586",922,"2,757",,"2,678","1,212","2,448",,"2,595","1,619","4,487",,"4,439","1,663","4,733",
,,"190100 - Physical Sciences, General              ",70,,31,,27,,48,,37,,,,,,,,,
,,"190200 - Physics, General                        ",234,,356,42,437,,412,42,425,,441,138,485,,360,196,354,
,,"190500 - Chemistry, General                      ","1,832",,"1,877",659,"1,422",,"1,441",471,"1,446",,"1,453",480,"1,829",,"1,717",542,"1,896",
,,191100 - Astronomy                               ,222,,186,111,198,,160,53,151,,130,53,59,,84,47,60,
,,191400 - Geology                                 ,,,31,,78,,36,,84,,,,84,,76,52,371,
,,191900 - Oceangraphy                             ,20,,21,,39,,40,,42,,40,,32,,50,,46,
,,193000 - Earth Science                           ,84,,26,,36,,36,,78,,78,,78,,60,,42,
,,"200100 - Psychology, General                     ","3,569",,"3,041","1,233","3,994",,"3,568","1,431","4,376",,"4,129","1,499","3,802",,"3,603","1,539","4,081",
,,210200 - Public Administration                   ,,,19,,,,18,,,,20,,,,29,,,
,,210400 - Human Services                          ,313,,119,47,296,,200,97,341,,237,108,457,,364,175,647,
,,210440 - Alcohol and Controlled Substances       ,37,,28,,27,,41,,60,,28,,60,,62,,88,
,,210500 - Administration of Justice               ,863,,772,248,"1,160",,946,330,"1,018",,"1,043",366,"1,288",,"1,261",453,"1,508",
,,210510 - Corrections                             ,80,,58,11,56,,30,,53,,66,21,68,,57,24,137,
,,210520 - Probation and Parole                    ,32,,21,,13,,23,,24,,28,,18,,13,,46,
,,210550 - Police Academy                          ,265,,184,90,133,,146,125,58,,210,222,114,,366,64,340,
,,220130 - Social Justice Studies                  ,27,,29,25,45,,50,23,36,,34,25,48,,,,54,
,,"220140 - Gay, Lesbian, Bisexual and Transgender S",,,,,,,,,,,17,,30,,27,,26,
,,220200 - Anthropology                            ,613,,510,333,599,,640,480,792,,773,383,832,,776,382,810,
,,220220 - Archaeology                             ,,,42,,,,35,,,,73,,,,77,,,
,,220300 - Ethnic Studies                          ,,,,,443,,685,365,"1,413",,"1,532",650,"1,744",,"1,846",845,"2,098",
,,220400 - Economics                               ,515,,498,311,519,,548,311,553,,615,555,680,,825,657,"1,146",
,,220500 - History                                 ,"2,624",,"1,993",909,"2,975",,"2,518","1,131","3,503",,"2,997","1,297","3,655",,"3,266","1,578","4,559",
,,220600 - Geography                               ,393,,397,,251,,378,,356,,353,,396,,584,153,329,
,,220700 - Political Science                       ,"1,131",,"1,004",556,"1,438",,"1,018",642,"1,582",,"1,390",797,"1,787",,"1,411",809,"1,818",
,,220800 - Sociology                               ,"1,041",,805,591,"1,359",,"1,208",611,"1,563",,"1,273",617,"1,427",,"1,424",880,"1,691",
,,493010 - Career Guidance and Orientation         ,805,,595,204,448,,474,218,780,,581,342,"1,010",,717,443,"1,202",
,,493011 - Interpersonal Skills                    ,147,,203,,18,,140,20,86,,164,51,202,,252,71,172,
,,493012 - Job Seeking/Changing Skills             ,70,,68,,89,,82,,123,,101,,203,,173,,237,
,,493013 - Academic Guidance                       ,361,,132,78,234,,178,95,372,,125,212,588,,258,109,601,
,,493014 - Study Skills                            ,56,,50,6,54,,72,18,78,,134,35,105,,34,33,94,
,,493087 - English as a Second Language - Integrate,,,,,30,,17,,10,,13,,57,,42,28,74,
,Credit - Not Degree Applicable                     Total,,"1,848",,"1,265",201,"1,062",,"1,026",142,"1,261",,"1,430",321,"1,861",,"1,611",132,"1,242",
,,050600 - Business Management                     ,,,,,,,,2,7,,3,4,2,,7,1,1,
,,083500 - Physical Education                      ,,,,,,,,,,,,,184,,36,,96,
,,083550 - Intercollegiate Athletics               ,,,,,,,,,,,,,,,,,84,
,,083560 - Coaching                                ,,,,,,,,,,,,,,,,,30,
,,093400 - Electronics and Electric Technology     ,,,,,,,,,,,,1,1,,,,,
,,093470 - Electron Microscopy                     ,,,,,,,,,,,,,,,30,,1,
,,094600 - Environmental Control Technology        ,,,,,4,,4,,24,,6,,,,2,,2,
,,094720 - Heavy Equipment Maintenance             ,,,,,,,,,1,,1,,,,,,,
,,094800 - Automotive Technology                   ,,,22,,37,,,,,,,,,,,,,
,,094900 - Automotive Collision Repair             ,,,,,,,,,1,,1,,1,,1,,1,
,,095220 - Electrical                              ,,,,,,,,,,,,,,,,,28,
,,"095230 - Plumbing, Pipefitting and Steamfitting  ",,,,,,,,,,,22,,,,,,24,
,,095340 - Mechanical Drafting                     ,,,,,,,,,,,,,22,,12,,,
,,095600 - Manufacturing and Industrial Technology ,,,36,,,,,,,,,,,,,,,
,,095630 - Machining and Machine Tools             ,1,,4,,,,,,,,,,,,,,1,
,,095650 - Welding Technology                      ,,,,,,,,4,8,,8,3,7,,23,,,
,,"120100 - Health Occupations, General             ",,,73,,,,,,,,,32,60,,19,39,30,
,,123000 - Nursing                                 ,,,,,,,78,,,,80,,34,,78,,30,
,,123030 - Certified Nurse Assistant               ,,,,,114,,99,,104,,58,,108,,94,,90,
,,123080 - Home Health Aide                        ,,,,,,,,,,,,28,,,,26,,
,,125000 - Emergency Medical Services              ,,,,,,,,,,,62,,61,,90,,118,
,,130500 - Child Development/Early Care and Educati,,,,,,,,1,1,,3,1,,,4,,1,
,,150100 - English                                 ,694,,,,,,,,,,,,,,,,,
,,"170100 - Mathematics, General                    ",92,,92,,,,,,,,,,,,,,150,
,,170200 - Mathematics Skills                      ,509,,504,150,301,,309,66,297,,245,94,230,,200,66,,
,,"200100 - Psychology, General                     ",105,,148,39,159,,149,47,133,,177,59,192,,148,,,
,,210550 - Police Academy                          ,,,,,,,,,29,,24,84,,,96,,80,
,,493013 - Academic Guidance                       ,,,34,,,,,,,,,,,,,,,
,,"493030 - Learning Skills, Handicapped            ",15,,,,30,,20,,26,,12,,14,,34,,48,
,,"493032 - Learning Skills, Learning Disabled      ",40,,21,12,44,,54,22,82,,88,15,96,,53,,103,
,,493084 - English as a Second Language - Writing  ,142,,117,,128,,105,,179,,216,,296,,236,,139,
,,493086 - English as a Second Language - Listening,114,,98,,144,,122,,175,,188,,236,,189,,82,
,,493087 - English as a Second Language - Integrate,136,,116,,101,,86,,194,,236,,317,,259,,103,
