,,,Fall 2021,Winter 2022,Spring 2022,Summer 2022,Fall 2022,Winter 2023,Spring 2023,Summer 2023,Fall 2023,Winter 2024,Spring 2024,Summer 2024,Fall 2024,Winter 2025,Spring 2025,Summer 2025,Fall 2025,Winter 2026
,,083500 - Physical Education                      ,247,,401,199,342,,377,187,364,,371,184,309,,344,221,331,
,,083510 - Physical Fitness and Body Movement      ,428,,462,78,617,,583,139,608,,280,87,231,,294,115,278,
,,083520 - Fitness Trainer                         ,272,,247,59,271,,206,92,313,,638,191,699,,711,266,654,
,,083550 - Intercollegiate Athletics               ,138,,131,,149,,141,,144,,130,,139,,120,,150,
,,083560 - Coaching                                ,140,,96,28,178,,118,64,179,,141,59,217,,221,65,342,
,,083570 - Aquatics and Lifesaving                 ,139,,182,62,140,,184,120,146,,247,123,171,,252,178,243,
,,083580 - Adapted Physical Education              ,,,,,,,,,2,,,,1,,,,4,
,,083600 - Recreation                              ,24,,,,16,,,,16,,,,16,,,,25,
,,083610 - Recreation Assistant                    ,,,28,,,,19,,,,32,,,,32,,,
,,086000 - Educational Technology                  ,,,,,,,,,36,,47,,15,,,,,
,,089900 - Other Education                         ,,,,,,,,,,,,,,,,,33,
,,"090100 - Engineering, General (requires Calculus)",115,,116,6,132,,142,11,145,,159,,154,,162,31,173,
,,093500 - Electro-Mechanical Technology           ,11,,,,,,7,,,,,,11,,,,,
,,094600 - Environmental Control Technology        ,344,,344,19,360,,409,20,447,,455,71,463,,534,114,562,
,,094610 - Energy Systems Technology               ,,,,,15,,19,,13,,18,,15,,12,,19,
,,094800 - Automotive Technology                   ,398,,325,106,470,,371,144,537,,448,153,598,,534,147,617,
,,094900 - Automotive Collision Repair             ,109,,109,,100,,136,,188,,224,,243,,251,36,257,
,,"095230 - Plumbing, Pipefitting and Steamfitting  ",18,,,,11,,,,,,,,,,,,21,
,,095600 - Manufacturing and Industrial Technology ,40,,13,,,,6,,,,,,10,,12,,48,
,,"100100 - Fine Arts, General                      ",144,,163,,91,,36,,26,,30,,25,,28,,28,
,,100200 - Art                                     ,672,,561,59,641,,573,62,642,,602,71,777,,727,77,877,
,,100210 - Painting and Drawing                    ,220,,174,20,214,,220,20,219,,222,25,217,,210,19,239,
,,100220 - Sculpture                               ,,,,,,,19,,,,9,,,,10,,,
,,100230 - Ceramics                                ,84,,77,,108,,100,,129,,117,,112,,127,,122,
,,100400 - Music                                   ,932,,908,157,890,,779,147,969,,"1,007",225,"1,097",,"1,210",393,"1,235",
,,100500 - Commercial Music                        ,152,,135,,192,,188,19,204,,192,18,228,,189,13,227,
,,100600 - Technical Theater                       ,81,,86,,136,,123,,120,,129,,161,,129,,89,
,,100700 - Dramatic Arts                           ,241,,216,45,287,,276,74,190,,227,13,258,,201,,251,
,,100800 - Dance                                   ,318,,333,42,372,,403,84,351,,336,73,341,,376,90,360,
,,100810 - Commercial Dance                        ,25,,41,,22,,37,,29,,44,,25,,18,,7,
,,100910 - Jewelry                                 ,,,1,,,,,,,,,,,,1,,,
,,101200 - Applied Photography                     ,209,,232,14,290,,250,17,283,,266,21,301,,257,21,276,
,,101300 - Commercial Art                          ,34,,16,,37,,17,,45,,22,,38,,24,,28,
,,103000 - Graphic Art and Design                  ,33,,23,,29,,25,,38,,23,,40,,40,,37,
,,110200 - French                                  ,58,,62,,29,,46,,37,,34,,44,,44,,53,
,,110500 - Spanish                                 ,318,,269,17,246,,313,71,352,,326,93,445,,359,96,458,
,,110700 - Chinese                                 ,79,,77,,47,,52,,73,,69,9,66,,71,,92,
,,110800 - Japanese                                ,216,,210,,154,,153,,167,,197,32,227,,236,22,234,
,,"120100 - Health Occupations, General             ",544,,497,100,616,,555,137,261,,363,34,309,,353,134,235,
,,122300 - Health Information Technology           ,111,,130,,80,,83,,75,,74,,,,,,,
,,122500 - Radiologic Technology                   ,482,,571,130,451,,662,170,665,,906,221,803,,"1,165",254,"1,229",
,,122700 - Diagnostic Medical Sonography           ,72,,69,29,77,,65,44,77,,57,48,134,,82,66,123,
,,122800 - Athletic Training and Sports Medicine   ,,,18,,13,,13,,15,,14,,23,,16,,,
,,123010 - Registered Nursing                      ,358,,376,42,369,,402,40,444,,467,39,491,,499,46,518,
,,123900 - Psychiatric Technician                  ,84,,95,19,113,,112,14,60,,79,15,63,,83,,85,
,,124010 - Dental Assistant                        ,107,,103,,102,,96,,102,,97,,102,,96,,138,
,,124020 - Dental Hygienist                        ,182,,134,62,164,,120,57,178,,132,41,200,,160,27,210,
,,125500 - Mortuary Science                        ,162,,205,,255,,250,35,292,,343,42,317,,271,78,335,
,,"126000 - Health Professions, Transfer Core Curric",,,,13,,,,12,,,,,,,,,,
,,126100 - Community Health Care Worker            ,276,,249,112,234,,204,144,321,,385,130,258,,388,172,309,
,,127000 - Kinesiology                             ,241,,239,103,243,,223,86,229,,221,64,224,,217,69,246,
,,129900 - Other Health Occupations                ,,,,,,,,,514,,625,164,671,,746,208,845,
,,"130600 - Nutrition, Foods, and Culinary Arts     ",365,,394,195,388,,372,196,338,,424,278,430,,598,315,500,
,,130630 - Culinary Arts                           ,243,,205,11,231,,210,15,276,,200,19,301,,267,14,281,
,,130700 - Hospitality                             ,115,,103,13,95,,129,19,118,,147,24,182,,205,65,175,
,,130710 - Restaurant and Food Services and Managem,,,42,,,,28,,,,43,,,,53,,29,
,,130720 - Lodging Management                      ,24,,,,14,,,,11,,,,21,,,,30,
,,130800 - Family Studies                          ,,,30,,,,23,,27,,23,,20,,35,,18,
,,130900 - Gerontology                             ,,,34,,,,23,,,,48,,,,54,,,
,,"140100 - Law, General                            ",,,32,,,,18,,,,,,19,,,,,
,,150100 - English                                 ,"3,061",,"2,310",435,"3,051",,"2,235",424,"3,280",,"2,177",558,"3,371",,"2,775",666,"3,483",
,,150110 - Linguistics                             ,20,,24,,21,,27,,25,,41,,32,,28,,42,
,,150300 - Comparative Literature                  ,310,,239,24,248,,293,22,256,,263,24,257,,314,21,207,
,,150600 - Speech Communication                    ,"1,419",,"1,139",160,"1,311",,"1,244",254,"1,347",,"1,277",284,"1,430",,"1,414",345,"1,334",
,,150700 - Creative Writing                        ,73,,28,,76,,72,,72,,48,,74,,61,,85,
,,150900 - Philosophy                              ,418,,463,211,442,,440,230,425,,567,211,624,,661,232,696,
,,151000 - Religious Studies                       ,44,,54,,54,,31,,44,,123,23,106,,126,43,73,
,,152000 - Reading                                 ,20,,26,26,33,,36,18,,,,,,,,,,
,,"160100 - Library Science, General                ",13,,,,16,,,,,,13,,,,19,,27,
,,"170100 - Mathematics, General                    ","2,957",,"2,043",386,"2,582",,"2,235",351,"3,067",,"2,315",435,"3,304",,"2,440",373,"3,133",
,,"190100 - Physical Sciences, General              ",,,7,,1,,8,,,,9,,,,13,,,
,,"190200 - Physics, General                        ",386,,321,36,313,,364,68,406,,441,68,470,,509,80,490,
,,"190500 - Chemistry, General                      ",697,,673,95,682,,688,110,735,,748,108,737,,834,205,812,
,,191100 - Astronomy                               ,489,,407,161,475,,431,147,444,,432,105,398,,418,86,362,
,,191400 - Geology                                 ,367,,280,94,372,,304,56,277,,277,46,323,,323,49,319,
,,191900 - Oceangraphy                             ,110,,86,27,138,,92,10,126,,117,56,76,,71,58,112,
,,"200100 - Psychology, General                     ","2,018",,"1,960",572,"1,992",,"1,870",608,"1,970",,"2,096",709,"2,094",,"2,403",726,"2,189",
,,210400 - Human Services                          ,306,,270,14,215,,168,,242,,162,33,301,,215,42,298,
,,210440 - Alcohol and Controlled Substances       ,73,,68,40,107,,111,38,78,,94,54,95,,167,75,93,
,,210500 - Administration of Justice               ,303,,297,48,272,,375,,290,,471,169,393,,458,251,419,
,,220150 - Social Justice: Ethnic Studies          ,,,37,,49,,74,33,479,,820,110,708,,776,113,762,
,,220160 - Social Justice: Chicano Studies         ,,,64,31,136,,181,68,213,,295,115,331,,294,107,329,
,,220180 - Social Justice: African American Studies,,,30,,,,43,,23,,32,,25,,48,31,22,
,,220190 - Social Justice: Asian American Studies  ,26,,40,,34,,41,,36,,58,,86,,86,,114,
,,220191 - Social Justice: Native American Studies ,19,,22,42,67,,86,40,190,,87,28,147,,77,29,141,
,,220200 - Anthropology                            ,711,,716,247,797,,704,274,826,,703,265,831,,793,304,829,
,,220220 - Archaeology                             ,,,30,,,,24,,,,27,,,,16,,,
,,220300 - Ethnic Studies                          ,584,,426,158,578,,466,161,35,,,34,15,,23,30,33,
,,220400 - Economics                               ,483,,441,119,420,,386,144,342,,466,172,371,,341,66,357,
,,220500 - History                                 ,"1,304",,"1,220",340,"1,353",,996,347,"1,353",,"1,139",353,"1,421",,"1,359",355,"1,567",
,,220600 - Geography                               ,452,,529,177,459,,460,174,543,,489,177,631,,629,196,603,
,,220610 - Geographic Information Systems          ,33,,38,,41,,27,,20,,32,13,45,,25,,62,
,,220700 - Political Science                       ,833,,705,259,777,,676,301,661,,755,281,657,,797,281,710,
,,220800 - Sociology                               ,858,,780,332,759,,666,353,813,,760,491,900,,972,400,950,
,,229900 - Other Social Sciences                   ,28,,31,,,,,,,,,,,,,,,
,,300900 - Travel Services and Tourism             ,13,,18,,8,,11,,9,,9,,,,9,,,
,,302010 - Aviation and Airport Management         ,46,,88,,42,,71,,46,,81,,46,,60,,63,
,,302020 - Piloting                                ,197,,214,12,245,,287,15,261,,327,13,374,,384,22,340,
,,302040 - Flight Attendant                        ,363,,236,57,409,,336,13,387,,346,88,437,,337,100,497,
,,493010 - Career Guidance and Orientation         ,556,,352,29,538,,453,59,461,,446,69,581,,537,61,636,
,,493011 - Interpersonal Skills                    ,319,,155,29,300,,176,,240,,217,31,342,,296,31,405,
,,493012 - Job Seeking/Changing Skills             ,31,,33,,28,,24,,42,,31,,27,,34,,34,
,,493013 - Academic Guidance                       ,902,,402,198,928,,589,215,"1,622",,707,290,"2,210",,"1,253",367,"2,097",
,,493087 - English as a Second Language - Integrate,241,,179,10,188,,156,11,232,,208,7,262,,199,10,294,
,,499900 - Other Interdisciplinary Studies         ,14,,11,,23,,37,,23,,2,,6,,30,,,
,Credit - Not Degree Applicable                     Total,,940,,521,60,898,,658,64,941,,660,97,"1,027",,588,32,990,
,,051430 - Court Reporting                         ,30,,38,3,29,,14,,17,,9,,26,,11,,20,
,,"070100 - Information Technology, General         ",,,,,39,,,,60,,,,53,,,,26,
,,123010 - Registered Nursing                      ,,,,,,,6,,,,,,,,,,,
,,123900 - Psychiatric Technician                  ,,,18,,16,,20,,15,,13,,,,11,,15,
,,150100 - English                                 ,194,,70,,,,,,,,,,,,,,,
,,152000 - Reading                                 ,,,,,,,,,25,,33,25,32,,26,,25,
,,"170100 - Mathematics, General                    ",650,,356,57,777,,576,64,779,,525,61,826,,461,21,814,
,,493010 - Career Guidance and Orientation         ,12,,,,,,,,,,,,,,,,,
,,493084 - English as a Second Language - Writing  ,30,,29,,9,,28,,30,,46,,52,,45,,40,
,,493085 - English as a Second Language - Reading  ,,,,,12,,,,,,,11,17,,,11,18,
,,493086 - English as a Second Language - Listening,24,,10,,16,,14,,15,,34,,21,,34,,32,
