,,,Fall 2021,Winter 2022,Spring 2022,Summer 2022,Fall 2022,Winter 2023,Spring 2023,Summer 2023,Fall 2023,Winter 2024,Spring 2024,Summer 2024,Fall 2024,Winter 2025,Spring 2025,Summer 2025,Fall 2025,Winter 2026
,,080900 - Special Education                       ,39,,22,,49,,21,,30,,34,,31,,48,,46,
,,083500 - Physical Education                      ,448,,463,46,404,,520,104,628,,740,108,708,,705,114,675,
,,083520 - Fitness Trainer                         ,37,,28,,35,,27,,63,,100,,146,,157,,119,
,,083550 - Intercollegiate Athletics               ,532,,270,364,649,,295,270,628,,347,499,569,,285,274,587,
,,083560 - Coaching                                ,176,,183,22,164,,225,29,220,,324,34,225,,279,27,235,
,,083700 - Health Education                        ,808,,772,225,755,,673,194,834,,779,234,806,,820,280,859,
,,085000 - Sign Language                           ,330,,309,211,270,,246,190,253,,242,139,278,,280,145,321,
,,"090100 - Engineering, General (requires Calculus)",357,,352,27,352,,355,23,378,,424,22,387,,460,30,457,
,,"092400 - Engineering Technology, General (require",50,,69,,50,,51,,,,,,23,,21,,33,
,,093400 - Electronics and Electric Technology     ,185,,150,15,157,,208,106,283,,279,80,338,,304,93,329,
,,094500 - Industrial Systems Technology and Mainte,20,,,,,,45,,40,,47,21,46,,42,26,49,
,,094600 - Environmental Control Technology        ,617,,306,,603,,315,21,283,,305,281,601,,323,319,8,
,,095200 - Construction Crafts Technology          ,1,,32,,,,27,,,,56,,,,60,,,
,,"095230 - Plumbing, Pipefitting and Steamfitting  ","1,639",,873,204,"1,065",,558,243,632,,499,744,"1,036",,545,466,72,
,,095300 - Drafting Technology                     ,129,,104,,134,,79,,116,,100,,106,,97,,109,
,,095600 - Manufacturing and Industrial Technology ,72,,35,21,58,,106,43,150,,97,64,137,,79,69,240,
,,095630 - Machining and Machine Tools             ,22,,16,,22,,15,,42,,31,,42,,30,,,
,,095670 - Industrial and Occupational Safety and H,,,,,,,,,,,,,,,,,41,
,,095700 - Civil and Construction Management Techno,169,,158,,157,,170,,183,,188,,261,,200,,213,
,,095720 - Construction Inspection                 ,48,,48,,33,,18,,23,,11,,25,,24,,35,
,,099900 - Other Engineering and Related Industrial,,,,46,,,,,,,,29,,,,,,
,,100200 - Art                                     ,891,,836,170,817,,714,247,900,,809,315,895,,840,296,876,
,,100210 - Painting and Drawing                    ,312,,316,75,315,,307,40,277,,295,56,266,,324,75,285,
,,100220 - Sculpture                               ,18,,,,18,,21,,18,,16,,20,,15,,22,
,,100230 - Ceramics                                ,1,,7,,12,,19,,21,,24,,23,,26,1,21,
,,100400 - Music                                   ,"1,483",,"1,319",423,"1,413",,"1,305",500,"1,404",,"1,281",617,"1,471",,"1,254",581,"1,482",
,,100500 - Commercial Music                        ,309,,267,53,291,,304,58,347,,329,68,312,,348,66,321,
,,100600 - Technical Theater                       ,75,,118,1,88,,125,,118,,133,,120,,140,,151,
,,100700 - Dramatic Arts                           ,285,,376,,378,,338,,376,,354,,398,,409,,376,
,,100800 - Dance                                   ,64,,117,,172,,150,,176,,121,,228,,188,,210,
,,100900 - Applied Design                          ,16,,18,,41,,14,,16,,10,,37,,14,,13,
,,100910 - Jewelry                                 ,22,,45,,53,,49,,49,,49,,58,,74,,69,
,,101100 - Photography                             ,47,,43,13,60,,47,18,68,,70,21,83,,80,17,75,
,,101200 - Applied Photography                     ,75,,46,,59,,53,,49,,84,,79,,71,,71,
,,110200 - French                                  ,109,,101,25,80,,99,33,90,,76,32,67,,55,27,66,
,,110300 - German                                  ,55,,41,,36,,55,,54,,47,,49,,48,,60,
,,110400 - Italian                                 ,56,,31,,19,,42,,30,,55,,29,,37,,35,
,,110500 - Spanish                                 ,277,,226,70,204,,207,92,197,,212,69,188,,210,70,206,
,,110600 - Russian                                 ,37,,15,,25,,19,,34,,27,,36,,28,,36,
,,110700 - Chinese                                 ,80,,58,24,50,,67,27,42,,74,30,44,,60,36,54,
,,110800 - Japanese                                ,307,,304,61,237,,246,55,228,,241,57,222,,216,56,224,
,,111200 - Arabic                                  ,32,,27,,16,,45,,,,33,,37,,57,,39,
,,119900 - Other Foreign Languages                 ,30,,13,,26,,11,,27,,,,17,,13,,17,
,,"120100 - Health Occupations, General             ",12,,16,41,,,,54,9,,23,62,50,,38,,62,
,,122800 - Athletic Training and Sports Medicine   ,112,,115,48,131,,114,,123,,142,58,114,,139,31,134,
,,124010 - Dental Assistant                        ,110,,89,28,112,,101,24,111,,112,24,109,,120,24,113,
,,124020 - Dental Hygienist                        ,223,,213,78,217,,187,58,261,,269,40,260,,257,38,253,
,,126100 - Community Health Care Worker            ,,,,,,,,,32,,27,,28,,22,,26,
,,127000 - Kinesiology                             ,1,,,,3,,1,,2,,2,,1,,1,,,
,,130500 - Child Development/Early Care and Educati,"1,074",,962,227,"1,015",,"1,001",282,970,,"1,019",288,"1,050",,"1,108",314,"1,076",
,,130520 - Children with Special Needs             ,,,39,,,,41,,,,40,,,,37,,,
,,130540 - Preshool Age Children                   ,,,,,,,,,,,,,,,,,23,
,,130580 - Child Development Administration and Man,65,,33,,81,,39,,74,,36,,74,,34,,72,
,,130590 - Infants and Toddlers                    ,39,,78,39,33,,79,37,40,,79,40,39,,85,40,41,
,,"130600 - Nutrition, Foods, and Culinary Arts     ",604,,611,190,563,,560,179,603,,660,221,627,,653,232,638,
,,130630 - Culinary Arts                           ,353,,318,82,274,,315,55,387,,398,57,423,,452,1,218,
,,130700 - Hospitality                             ,,,,,,,,,,,,,,,,,51,
,,130710 - Restaurant and Food Services and Managem,,,12,,,,,,26,,,,,,24,,51,
,,150100 - English                                 ,"3,918",,"3,066",906,"3,609",,"2,953",929,"3,734",,"3,069",970,"3,977",,"3,301","1,017","3,735",
,,150110 - Linguistics                             ,24,,21,,23,,22,,28,,16,,22,,17,,54,
,,150300 - Comparative Literature                  ,32,,99,,38,,63,,37,,67,,33,,78,,73,
,,150400 - Classics                                ,543,,438,55,463,,413,58,484,,425,109,514,,448,54,631,
,,150600 - Speech Communication                    ,"1,934",,"1,772",667,"1,834",,"1,862",702,"1,808",,"1,826",764,"1,810",,"1,802",726,"1,834",
,,150700 - Creative Writing                        ,93,,131,24,90,,84,19,81,,80,23,89,,73,21,49,
,,150900 - Philosophy                              ,384,,406,103,348,,319,81,354,,360,70,351,,366,106,405,
,,159900 - Other Humanities                        ,,,,,,,,,36,,,,42,,,,40,
,,"160100 - Library Science, General                ",39,,84,21,48,,74,31,73,,114,26,70,,133,26,90,
,,160200 - Library Technician (Aide)               ,66,,50,,62,,73,,86,,71,,96,,84,,83,
,,"170100 - Mathematics, General                    ","4,380",,"3,065","1,137","3,790",,"3,329","1,178","4,000",,"3,428","1,324","4,028",,"3,576","1,290","4,151",
,,"190100 - Physical Sciences, General              ",44,,23,,17,,,,,,3,,,,4,,,
,,"190200 - Physics, General                        ",882,,800,117,797,,939,121,801,,962,139,935,,938,159,950,
,,"190500 - Chemistry, General                      ","1,263",,"1,209",182,"1,126",,"1,122",185,"1,197",,"1,224",208,"1,234",,"1,264",218,"1,287",
,,191100 - Astronomy                               ,344,,357,36,342,,337,54,353,,325,73,378,,314,64,347,
,,191400 - Geology                                 ,240,,237,21,237,,249,26,246,,256,22,279,,253,15,275,
,,191900 - Oceangraphy                             ,328,,250,63,307,,294,56,278,,292,61,278,,286,59,377,
,,"200100 - Psychology, General                     ","2,527",,"2,373",706,"2,299",,"2,085",765,"2,323",,"2,275",866,"2,401",,"2,351",900,"2,408",
,,210400 - Human Services                          ,,,30,,,,30,,,,29,,,,36,,,
,,210440 - Alcohol and Controlled Substances       ,98,,102,,98,,83,,102,,101,,132,,112,,148,
,,210500 - Administration of Justice               ,601,,505,148,422,,470,152,468,,458,153,474,,466,137,498,
,,"220100 - Social Sciences, General                ",162,,152,,150,,129,,161,,161,,210,,197,,168,
,,220130 - Social Justice Studies                  ,54,,68,,76,,61,,32,,82,,71,,72,,97,
,,220200 - Anthropology                            ,985,,"1,072",396,842,,836,405,797,,826,437,773,,894,406,815,
,,220300 - Ethnic Studies                          ,,,,,178,,200,,299,,339,112,542,,803,206,744,
,,220400 - Economics                               ,882,,885,338,769,,886,360,883,,851,345,867,,885,340,907,
,,220500 - History                                 ,"1,930",,"1,721",726,"1,667",,"1,573",696,"1,647",,"1,546",819,"1,755",,"1,562",823,"1,728",
,,220600 - Geography                               ,369,,388,,357,,342,32,374,,385,36,394,,348,42,317,
,,220610 - Geographic Information Systems          ,107,,101,,107,,105,,82,,109,,98,,106,,100,
,,220700 - Political Science                       ,634,,607,257,611,,499,256,678,,558,323,726,,585,320,753,
,,220800 - Sociology                               ,996,,962,285,914,,855,260,861,,896,277,910,,955,300,939,
,,493010 - Career Guidance and Orientation         ,392,,445,103,393,,439,90,376,,412,111,397,,406,121,380,
,,493011 - Interpersonal Skills                    ,,,,,,,,,31,,29,,31,,33,,32,
,,493013 - Academic Guidance                       ,494,,183,107,480,,162,81,477,,199,133,525,,214,91,516,
,,493014 - Study Skills                            ,16,,12,,19,,38,,37,,21,,30,,17,,40,
,,493084 - English as a Second Language - Writing  ,,,12,,,,,,,,,,,,12,,,
,,493086 - English as a Second Language - Listening,14,,8,,17,,15,,17,,16,,10,,,,11,
,,493087 - English as a Second Language - Integrate,104,,59,,98,,66,,92,,59,,79,,60,,80,
,,493200 - General Work Experience                 ,210,,227,151,229,,199,81,198,,215,150,205,,161,117,119,
,,499900 - Other Interdisciplinary Studies         ,,,24,,12,,18,,24,,22,,15,,26,,23,
,Credit - Not Degree Applicable                     Total,,"1,427",,"1,152",789,"1,258",,"1,340",584,"1,308",,713,546,328,,506,152,478,
,,083550 - Intercollegiate Athletics               ,,,17,66,,,32,50,16,,14,45,,,,,,
,,"095230 - Plumbing, Pipefitting and Steamfitting  ",4,,,,24,,,,,,,,,,,,,
,,150100 - English                                 ,26,,20,,,,,,,,,,,,,,,
,,152000 - Reading                                 ,,,15,,,,,,,,,,,,,,,
,,"170100 - Mathematics, General                    ",74,,124,,36,,116,,76,,152,,24,,163,,144,
,,170200 - Mathematics Skills                      ,872,,441,97,796,,506,89,858,,,,86,,53,,75,
,,493013 - Academic Guidance                       ,87,,222,545,109,,409,387,124,,316,468,27,,74,79,,
,,493084 - English as a Second Language - Writing  ,99,,90,40,80,,64,16,45,,56,15,39,,52,23,66,
,,493086 - English as a Second Language - Listening,114,,87,41,82,,91,34,66,,72,15,46,,59,20,63,
,,493087 - English as a Second Language - Integrate,151,,136,,131,,122,8,123,,103,3,106,,105,30,130,
