,,,Fall 2021,Winter 2022,Spring 2022,Summer 2022,Fall 2022,Winter 2023,Spring 2023,Summer 2023,Fall 2023,Winter 2024,Spring 2024,Summer 2024,Fall 2024,Winter 2025,Spring 2025,Summer 2025,Fall 2025,Winter 2026
,,110500 - Spanish                                 ,66,,27,,26,,18,,63,,40,,59,,51,35,42,
,,125000 - Emergency Medical Services              ,,,19,,14,,32,,23,,13,,84,,72,,79,
,,130500 - Child Development/Early Care and Educati,153,,281,82,210,,347,81,252,,310,76,293,,294,121,271,
,,130520 - Children with Special Needs             ,,,,,27,,,,,,,,27,,,,29,
,,130540 - Preshool Age Children                   ,120,,98,,99,,89,,110,,123,,126,,137,,121,
,,130550 - The School Age Child                    ,24,,,,26,,,,24,,,,24,,,,41,
,,130580 - Child Development Administration and Man,13,,,,,,,24,9,,,,,,,14,6,
,,130590 - Infants and Toddlers                    ,,,,68,,,,64,,,,106,,,,113,,
,,"130600 - Nutrition, Foods, and Culinary Arts     ",104,,144,34,168,,222,40,189,,229,76,226,,233,109,260,
,,130630 - Culinary Arts                           ,85,,81,9,150,,163,,191,,171,9,243,,285,15,168,
,,130710 - Restaurant and Food Services and Managem,,,23,,,,24,,,,56,,,,35,,,
,,150100 - English                                 ,737,,548,92,745,,756,95,966,,738,122,"1,096",,807,151,810,
,,150300 - Comparative Literature                  ,28,,33,,10,,19,,14,,26,,25,,28,,60,
,,150400 - Classics                                ,20,,59,29,23,,43,40,37,,22,53,34,,35,,28,
,,150600 - Speech Communication                    ,256,,206,97,323,,226,92,294,,299,127,279,,300,95,298,
,,150700 - Creative Writing                        ,,,18,25,,,36,14,21,,33,35,30,,12,18,13,
,,150900 - Philosophy                              ,42,,,,31,,30,,59,,34,,65,,36,,28,
,,"160100 - Library Science, General                ",12,,12,,,,38,,,,24,,,,15,,,
,,"170100 - Mathematics, General                    ",708,,580,116,533,,579,53,545,,541,41,550,,494,45,492,
,,170200 - Mathematics Skills                      ,34,,42,,35,,,,,,,,,,,,,
,,"190100 - Physical Sciences, General              ",60,,58,,85,,95,,104,,130,,109,,112,,109,
,,"190200 - Physics, General                        ",85,,34,,28,,18,,25,,51,,33,,75,,50,
,,"190500 - Chemistry, General                      ",257,,333,80,223,,266,71,293,,216,87,278,,232,82,212,
,,191100 - Astronomy                               ,46,,24,,33,,21,,,,,,,,,,26,
,,191400 - Geology                                 ,32,,9,,32,,39,,26,,15,,14,,31,,24,
,,191900 - Oceangraphy                             ,19,,,,,,,,,,,,,,,,22,
,,"200100 - Psychology, General                     ",446,,417,180,487,,456,227,388,,472,227,510,,496,206,489,
,,210400 - Human Services                          ,17,,58,30,71,,24,,77,,29,,80,,43,4,115,
,,210440 - Alcohol and Controlled Substances       ,64,,79,,31,,79,,68,,89,43,43,,77,37,80,
,,210500 - Administration of Justice               ,134,,118,35,171,,171,12,185,,155,28,181,,181,30,225,
,,"220100 - Social Sciences, General                ",,,4,,,,8,,,,6,,,,5,,,
,,220200 - Anthropology                            ,133,,131,28,116,,92,32,117,,113,33,87,,101,38,76,
,,220220 - Archaeology                             ,,,12,,,,9,,,,,,32,,22,,28,
,,220300 - Ethnic Studies                          ,107,,98,,151,,158,39,169,,202,,101,,254,127,192,
,,220400 - Economics                               ,116,,167,71,147,,177,124,152,,200,124,179,,210,135,178,
,,220500 - History                                 ,433,,441,204,525,,523,216,573,,610,210,798,,663,186,723,
,,220600 - Geography                               ,11,,43,,21,,38,,23,,37,,31,,40,,30,
,,220700 - Political Science                       ,105,,140,92,98,,168,68,123,,155,79,139,,196,109,163,
,,220800 - Sociology                               ,215,,200,84,187,,188,72,285,,204,104,256,,260,108,252,
,,493010 - Career Guidance and Orientation         ,98,,88,30,80,,41,38,80,,85,28,78,,75,36,73,
,,493013 - Academic Guidance                       ,136,,110,46,222,,118,99,210,,189,70,254,,127,96,275,
,,493200 - General Work Experience                 ,43,,38,,38,,55,,66,,87,13,109,,55,,77,
,Credit - Not Degree Applicable                     Total,,107,,57,,117,,72,,37,,41,,11,,6,,10,
,,050600 - Business Management                     ,,,,,24,,,,,,,,,,,,,
,,"170100 - Mathematics, General                    ",85,,52,,63,,52,,32,,33,,9,,,,,
,,493084 - English as a Second Language - Writing  ,4,,,,,,,,,,,,,,,,,
,,493085 - English as a Second Language - Reading  ,2,,1,,1,,1,,,,,,,,,,,
,,493087 - English as a Second Language - Integrate,16,,4,,29,,19,,5,,8,,2,,6,,10,
