,,,Fall 2021,Winter 2022,Spring 2022,Summer 2022,Fall 2022,Winter 2023,Spring 2023,Summer 2023,Fall 2023,Winter 2024,Spring 2024,Summer 2024,Fall 2024,Winter 2025,Spring 2025,Summer 2025,Fall 2025,Winter 2026
,,210400 - Human Services                          ,449,,275,82,303,,392,130,386,,396,98,422,,440,119,444,
,,210440 - Alcohol and Controlled Substances       ,242,,124,9,191,,186,23,244,,260,21,182,,333,41,393,
,,210500 - Administration of Justice               ,785,,751,89,652,,909,134,906,,831,137,"1,099",,964,207,"1,129",
,,210510 - Corrections                             ,46,,67,37,59,,58,36,57,,78,31,35,,77,39,49,
,,210520 - Probation and Parole                    ,14,,,,39,,,,28,,,,34,,,,42,
,,213300 - Fire Technology                         ,329,,290,60,341,,261,55,417,,328,64,662,,474,99,573,
,,213310 - Wildland Fire Technology                ,12,,,,13,,,,,,,7,,,,,21,
,,213350 - Fire Academy                            ,54,,76,,100,,145,47,73,,74,34,120,,82,80,196,
,,220110 - Women's Studies                         ,208,,166,37,238,,284,67,335,,266,37,281,,355,69,362,
,,220200 - Anthropology                            ,642,,492,47,458,,481,69,587,,613,130,600,,557,152,705,
,,220220 - Archaeology                             ,,,15,,,,25,,21,,46,,17,,11,,29,
,,220300 - Ethnic Studies                          ,764,,506,103,970,,"1,468",248,"1,608",,"1,607",575,"2,053",,"2,171",578,"2,130",
,,220400 - Economics                               ,412,,356,152,335,,408,211,435,,505,354,496,,547,265,537,
,,220500 - History                                 ,"1,300",,808,308,"1,204",,"1,107",378,"1,490",,"1,461",540,"1,713",,"1,647",821,"2,065",
,,220600 - Geography                               ,419,,302,158,452,,338,199,364,,340,263,427,,323,268,384,
,,220610 - Geographic Information Systems          ,6,,17,,11,,18,,23,,23,,30,,25,,27,
,,220700 - Political Science                       ,"1,377",,"1,130",402,"1,099",,"1,309",433,"1,408",,"1,466",694,"1,607",,"1,687",850,"1,620",
,,220800 - Sociology                               ,"1,189",,772,178,868,,843,155,"1,062",,862,231,"1,135",,913,204,"1,077",
,,221020 - Global Studies                          ,10,,,,,,,,19,,18,,,,12,,,
,,493010 - Career Guidance and Orientation         ,130,,65,14,131,,123,,131,,97,,185,,160,26,339,
,,493011 - Interpersonal Skills                    ,74,,19,,110,,22,,94,,,,54,,,,57,
,,493012 - Job Seeking/Changing Skills             ,45,,167,,51,,272,,60,,218,,88,,340,,125,
,,493013 - Academic Guidance                       ,532,,349,202,646,,555,282,904,,652,270,"1,061",,767,460,"1,064",
,,493087 - English as a Second Language - Integrate,,,20,,39,,29,,28,,17,,16,,16,,9,
,,493200 - General Work Experience                 ,26,,41,,43,,49,,61,,58,,37,,64,,16,
,,499900 - Other Interdisciplinary Studies         ,74,,15,,48,,20,11,53,,10,,25,,8,,11,
,Credit - Not Degree Applicable                     Total,,"6,570",,"6,504","5,082","4,570",,"5,939","4,995","7,150",,"3,680","5,398","7,348",,"6,495","6,652","6,733",
,,049900 - Other Biological Sciences               ,,,,,5,,10,,3,,,,,,,,,
,,050500 - Business Administration                 ,22,,16,33,6,,4,33,17,,8,3,7,,7,,33,
,,051400 - Office Technology/Office Computer Applic,13,,14,,30,,16,,,,,,,,,,,
