,,,Fall 2021,Winter 2022,Spring 2022,Summer 2022,Fall 2022,Winter 2023,Spring 2023,Summer 2023,Fall 2023,Winter 2024,Spring 2024,Summer 2024,Fall 2024,Winter 2025,Spring 2025,Summer 2025,Fall 2025,Winter 2026
,,191100 - Astronomy                               ,123,,133,55,132,,151,58,138,,135,51,140,24,149,54,142,33
,,191400 - Geology                                 ,140,,160,94,118,,146,93,148,,197,132,119,,166,94,133,
,,193000 - Earth Science                           ,63,,27,,69,,47,,57,,49,,50,12,39,,64,22
,,"200100 - Psychology, General                     ","1,418",,"1,214",439,"1,292",,"1,358",528,"1,528",,"1,530",734,"1,536",496,"1,533",751,"1,612",457
,,200300 - Behavioral Science                      ,19,,,,21,,,,15,,,,35,,,,24,
,,210440 - Alcohol and Controlled Substances       ,87,,144,,193,,157,43,160,,169,79,181,,128,47,233,13
,,210500 - Administration of Justice               ,656,,578,1,803,,796,6,914,,827,,858,34,871,119,"1,196",49
,,213300 - Fire Technology                         ,94,,104,17,139,,88,19,112,,187,,166,,175,42,155,
,,213310 - Wildland Fire Technology                ,30,,75,34,65,,72,23,83,,82,27,102,35,91,,118,36
,,213350 - Fire Academy                            ,,,,,51,,41,,78,,46,,93,,60,,90,
,,219900 - Other Public and Protective Services    ,,,,,,,,,,,,,17,,9,,24,
,,220200 - Anthropology                            ,460,,402,124,371,,390,137,508,,600,286,563,68,689,304,844,147
,,220300 - Ethnic Studies                          ,,,,,,,,,,,,,296,51,551,270,810,287
,,220400 - Economics                               ,407,,317,189,439,,454,245,413,,426,226,432,117,506,180,547,149
,,220500 - History                                 ,"1,420",,"1,345",611,"1,711",,"1,616","1,001","2,033",,"2,076","1,164","1,963",466,"2,113","1,051","2,623",506
,,220600 - Geography                               ,58,,15,35,46,,38,33,,,55,35,34,,8,,42,21
,,220610 - Geographic Information Systems          ,14,,,,12,,10,,18,,,,23,7,12,,16,
,,220700 - Political Science                       ,959,,787,300,914,,939,437,"1,099",,921,508,"1,089",169,"1,050",484,"1,166",225
,,220800 - Sociology                               ,824,,748,287,826,,801,345,969,,672,495,993,239,926,381,"1,132",277
,,493010 - Career Guidance and Orientation         ,50,,62,35,48,,47,36,57,,45,32,51,,,,37,
,,493011 - Interpersonal Skills                    ,657,,482,202,770,,570,228,965,,866,221,"1,024",88,784,260,801,60
,,493013 - Academic Guidance                       ,27,,33,,44,,32,,51,,22,,28,,,,15,
,Credit - Not Degree Applicable                     Total,,164,,109,182,200,,130,18,254,,195,24,253,,250,57,663,
,,051440 - Office Management                       ,,,,17,18,,32,18,20,,33,16,24,,45,35,33,
,,070820 - Computer Support                        ,16,,1,,11,,22,,24,,,,4,,23,22,23,
,,095300 - Drafting Technology                     ,,,,,,,,,,,,8,,,,,,
,,095800 - Water and Wastewater Technology         ,27,,33,,29,,,,19,,,,30,,,,31,
,,121000 - Respiratory Care/Therapy                ,,,,,,,,,,,,,,,17,,,
,,150100 - English                                 ,81,,75,,20,,5,,,,,,,,,,,
,,152000 - Reading                                 ,11,,,25,,,,,,,,,,,,,,
,,"170100 - Mathematics, General                    ",,,,140,115,,56,,191,,162,,195,,165,,,
,,170200 - Mathematics Skills                      ,29,,,,7,,15,,,,,,,,,,576,
