,,,Fall 2021,Winter 2022,Spring 2022,Summer 2022,Fall 2022,Winter 2023,Spring 2023,Summer 2023,Fall 2023,Winter 2024,Spring 2024,Summer 2024,Fall 2024,Winter 2025,Spring 2025,Summer 2025,Fall 2025,Winter 2026
,,095720 - Construction Inspection                 ,56,,63,,77,,90,39,54,29,99,41,71,23,97,38,56,28
,,100200 - Art                                     ,364,95,345,221,445,126,493,233,489,143,534,212,571,144,514,212,592,149
,,100210 - Painting and Drawing                    ,47,10,56,13,80,8,89,,92,8,90,14,89,13,85,15,82,15
,,100220 - Sculpture                               ,13,,,,,,12,,,,19,,,,13,,,
,,100400 - Music                                   ,335,84,484,80,404,89,489,122,505,107,680,156,558,182,613,299,872,244
,,100500 - Commercial Music                        ,78,,75,,66,,86,,82,,101,,61,,86,,82,
,,100700 - Dramatic Arts                           ,166,24,102,29,173,33,90,33,152,33,98,27,111,26,71,36,98,29
,,100800 - Dance                                   ,6,,41,,20,,28,,36,,30,,53,,35,,48,
,,101200 - Applied Photography                     ,,,16,,,,19,,12,,,,15,,,,7,
,,110200 - French                                  ,27,,35,,15,,12,,11,,11,,26,,18,,26,
,,110500 - Spanish                                 ,324,42,347,106,397,87,323,111,446,88,322,126,413,78,399,112,391,116
,,110700 - Chinese                                 ,24,,11,,22,,9,,15,,11,,25,,24,,26,
,,111200 - Arabic                                  ,,,,,,,,,,,,,27,16,23,,21,
,,130500 - Child Development/Early Care and Educati,233,56,256,81,224,72,334,56,275,53,294,144,344,81,279,113,344,53
,,130520 - Children with Special Needs             ,19,,20,,58,3,15,,39,27,5,,48,25,8,,68,
,,130580 - Child Development Administration and Man,217,65,153,35,232,33,159,,177,42,174,,241,28,200,72,218,72
,,130590 - Infants and Toddlers                    ,29,,,,16,,26,1,31,,31,,33,,30,,,
,,150100 - English                                 ,"1,650",265,"1,433",367,"1,800",317,"1,766",391,"2,102",349,"1,828",372,"2,184",284,"1,679",294,"1,807",282
,,150300 - Comparative Literature                  ,12,,52,,52,,14,,30,,40,,22,,64,,59,
,,150600 - Speech Communication                    ,851,254,764,348,"1,093",384,872,432,"1,368",420,"1,057",440,"1,435",401,999,370,"1,344",393
,,150700 - Creative Writing                        ,20,,,,10,,,,14,,,,28,,,,11,
,,150900 - Philosophy                              ,226,58,151,34,210,47,179,66,218,51,215,38,218,72,233,74,380,74
,,151000 - Religious Studies                       ,158,42,130,24,112,37,171,26,142,38,162,26,128,45,107,19,155,37
,,152000 - Reading                                 ,19,,15,,20,,,,,,,,,,,,,
,,159900 - Other Humanities                        ,107,12,82,,95,40,75,47,116,25,147,55,142,35,57,50,115,43
,,"160100 - Library Science, General                ",45,26,30,23,51,28,40,28,52,28,51,,54,18,50,,47,30
,,"170100 - Mathematics, General                    ","2,032",363,"1,442",408,"1,966",426,"1,963",508,"2,438",571,"2,185",667,"2,467",500,"2,308",563,"2,555",600
,,"190100 - Physical Sciences, General              ",31,,8,,16,,,,,,,,22,,24,28,51,18
,,"190200 - Physics, General                        ",234,,264,35,282,20,270,24,276,26,312,24,272,25,347,38,392,31
,,"190500 - Chemistry, General                      ",364,20,291,30,412,58,457,57,533,52,559,62,555,47,493,53,507,51
,,"200100 - Psychology, General                     ",871,221,740,208,869,293,"1,024",441,"1,155",298,"1,074",478,"1,300",310,983,408,"1,034",333
,,209900 - Other Psychology                        ,117,66,108,38,74,64,106,60,85,76,134,71,104,75,136,33,86,42
,,210500 - Administration of Justice               ,375,46,342,70,425,87,419,104,376,106,387,109,419,93,339,111,434,136
,,"210540 - Forensics, Evidence, and Investigation  ",,,,,,,10,,109,,102,28,104,23,118,31,107,36
,,210550 - Police Academy                          ,,,,,,,,,,,,,,,18,,,
,,220130 - Social Justice Studies                  ,,,,,19,,17,,,,14,,22,,,,,
,,220200 - Anthropology                            ,534,152,454,160,428,174,494,207,518,192,538,221,702,212,459,212,485,235
,,220300 - Ethnic Studies                          ,,,5,,107,73,110,,136,94,169,,184,79,209,85,344,114
,,220400 - Economics                               ,185,42,227,62,219,56,230,96,287,73,244,108,326,147,325,197,369,134
,,220500 - History                                 ,866,269,651,232,805,303,757,274,835,296,774,227,910,314,694,323,937,284
,,220600 - Geography                               ,554,103,322,142,409,98,509,218,543,166,599,226,643,238,603,250,737,237
,,220700 - Political Science                       ,647,159,761,216,590,158,782,221,847,192,903,274,"1,051",320,972,309,939,245
,,220800 - Sociology                               ,645,75,490,160,515,87,488,134,569,99,498,239,599,142,493,242,701,172
,,493010 - Career Guidance and Orientation         ,806,142,610,323,894,176,797,390,993,187,914,337,"1,175",214,884,403,"1,163",211
,,493013 - Academic Guidance                       ,,,15,,19,,50,,53,,,,,,,,,
,,493085 - English as a Second Language - Reading  ,,,,,,20,,,,,,15,,,,,,17
,,493086 - English as a Second Language - Listening,,,16,,,,,,17,,,,,,7,,,
,,493087 - English as a Second Language - Integrate,23,,27,,21,,25,,22,,13,,17,,11,,14,
,,493200 - General Work Experience                 ,37,,22,8,20,,36,5,29,,32,,18,,16,30,10,
,Credit - Not Degree Applicable                     Total,,627,18,481,185,855,43,706,48,932,78,759,31,913,12,748,29,868,
,,150100 - English                                 ,278,,243,,402,,260,,361,,245,,342,,249,,285,
,,"170100 - Mathematics, General                    ",,,,,,,,,,,,,,,,,24,
,,170200 - Mathematics Skills                      ,308,,207,24,404,43,383,23,530,55,459,31,529,,477,21,524,
,,493085 - English as a Second Language - Reading  ,,18,,16,,,,25,,23,,,,12,,8,,
,,493086 - English as a Second Language - Listening,15,,,,18,,21,,,,23,,16,,,,17,
,,493087 - English as a Second Language - Integrate,26,,31,,31,,42,,41,,32,,26,,22,,18,
,,499900 - Other Interdisciplinary Studies         ,,,,145,,,,,,,,,,,,,,
