,,,Fall 2021,Winter 2022,Spring 2022,Summer 2022,Fall 2022,Winter 2023,Spring 2023,Summer 2023,Fall 2023,Winter 2024,Spring 2024,Summer 2024,Fall 2024,Winter 2025,Spring 2025,Summer 2025,Fall 2025,Winter 2026
,,220700 - Political Science                       ,"1,599",585,"1,311",510,"1,515",500,"1,481",511,"1,641",383,"1,629",560,"1,428",496,"1,652",521,,
,,220800 - Sociology                               ,"1,351",427,"1,175",442,"1,278",447,"1,036",453,"1,428",532,"1,401",472,"1,249",504,"1,271",485,,
,,221000 - International Studies                   ,35,,41,,38,,44,,39,,23,,41,,22,,,
,,300700 - Cosmetology and Barbering               ,"1,692",302,"1,480",501,"1,452",369,"1,647",650,"1,707",378,"1,766",721,"1,709",392,"1,662",690,,
,,493010 - Career Guidance and Orientation         ,536,155,293,141,574,135,270,145,644,134,314,102,556,142,325,132,,
,,493012 - Job Seeking/Changing Skills             ,73,,72,,64,,67,23,58,36,68,21,60,94,72,,,
,,493013 - Academic Guidance                       ,"1,709",337,848,363,"1,633",349,793,360,"1,592",361,861,422,"1,705",369,828,411,,
,,493084 - English as a Second Language - Writing  ,317,87,276,73,346,97,301,59,347,88,364,49,386,72,342,39,,
,,493200 - General Work Experience                 ,17,7,24,13,18,3,23,15,22,,24,11,27,,21,24,,
,Credit - Not Degree Applicable                     Total,,748,91,788,62,598,63,602,50,742,43,473,70,761,54,468,88,26,
,,050400 - Banking and Finance                     ,96,,124,,,,,,,,,,,,,,,
,,051000 - Logistics and Materials Transportation  ,24,,23,,,,,,,,,,,,,,,
,,060420 - Television (including combined TV/Film/V,,,,,,,,,,,2,,,,,,,
,,061200 - Film Studies                            ,30,,39,,,,,,,,,,,,,,,
,,061220 - Film Production                         ,80,25,56,,,,,,,,,,,,,,,
,,061400 - Digital Media                           ,1,,,1,,,2,,,,1,,,,,,,
,,070210 - Software Applications                   ,13,,,,,,,,,,,,,,,,,
,,100200 - Art                                     ,1,,,,,,,,,,,,,,,,,
,,100700 - Dramatic Arts                           ,,,,,,,,,22,,,,23,,,,20,
,,103000 - Graphic Art and Design                  ,,,,1,,,,,,,,,,,,,,
,,150100 - English                                 ,40,,42,,17,,33,,,,,,,,,,,
,,152000 - Reading                                 ,15,,19,,19,,16,,26,,,,,,,,,
,,"170100 - Mathematics, General                    ",145,30,196,39,220,41,213,29,279,23,176,48,268,29,160,45,,
,,300700 - Cosmetology and Barbering               ,,,,,,,,,,,,,56,,,19,,
,,493013 - Academic Guidance                       ,58,,45,,52,,53,,41,,55,,74,,69,,,
,,"493030 - Learning Skills, Handicapped            ",,,,,2,,2,,6,,8,,4,,10,,6,
,,"493031 - Living Skills, Handicapped              ",8,,7,,8,,,,10,,,,10,,11,,,
,,493084 - English as a Second Language - Writing  ,124,23,166,21,177,22,193,21,228,20,159,22,208,25,142,24,,
,,493085 - English as a Second Language - Reading  ,15,,,,,,,,,,,,,,20,,,
,,493086 - English as a Second Language - Listening,60,,41,,55,,47,,65,,33,,57,,17,,,
,,493087 - English as a Second Language - Integrate,38,13,30,,48,,43,,65,,39,,61,,39,,,
