,,,Fall 2021,Winter 2022,Spring 2022,Summer 2022,Fall 2022,Winter 2023,Spring 2023,Summer 2023,Fall 2023,Winter 2024,Spring 2024,Summer 2024,Fall 2024,Winter 2025,Spring 2025,Summer 2025,Fall 2025,Winter 2026
,,"060100 - Media and Communications, General       ",103,,69,68,102,,94,60,122,,128,38,92,,101,36,109,
,,060200 - Journalism                              ,72,,50,,63,,47,,95,,81,,52,,70,,70,
,,060420 - Television (including combined TV/Film/V,272,,306,39,285,,314,13,306,,416,21,354,,387,22,285,
,,061200 - Film Studies                            ,101,,128,,114,,121,,119,,112,,104,,142,,141,
,,061210 - Film History and Criticism              ,791,,681,367,870,,696,339,838,,663,446,816,,700,373,767,
,,061220 - Film Production                         ,,,9,,,,46,,17,,20,2,,,38,,15,
,,061400 - Digital Media                           ,14,,,,17,,,,24,,,,15,,,,18,
,,061410 - Multimedia                              ,142,,55,,113,,94,,112,,81,,101,,105,,97,
,,061420 - Electronic Game Design                  ,18,,16,,,,22,,25,,17,,25,,14,,,
,,061430 - Website Design and Development          ,102,,67,,38,,84,,41,,44,,15,,34,,,
,,061440 - Animation                               ,57,,78,16,49,,58,16,45,,41,16,65,,48,14,55,
,,061460 - Computer Graphics and Digital Imagery   ,179,,122,37,142,,134,30,93,,343,20,111,,264,23,101,
,,069900 - Other Media and Communications          ,,,,,,,,,,,,,,,13,,,
,,"070100 - Information Technology, General         ",115,,129,,133,,131,16,127,,141,24,108,,113,25,115,
,,070200 - Computer Information Systems            ,10,,24,,52,,43,11,22,,46,,43,,38,,30,
,,070600 - Computer Science (Transfer)             ,,,38,,39,,61,,62,,33,,48,,30,,42,
,,070700 - Computer Software Development           ,272,,328,22,342,,361,23,292,,350,31,258,,273,22,190,
,,070710 - Computer Programming                    ,115,,65,,125,,72,31,128,,70,19,86,,93,14,92,
,,070720 - Database Design and Administration      ,,,25,,4,,22,,,,45,,19,,18,,19,
,,070730 - Computer Systems Analysis               ,23,,60,,49,,29,,38,,22,,42,,46,,,
,,070800 - Computer Infrastructure and Support     ,12,,14,,,,18,,14,,20,,24,,21,,9,
,,070810 - Computer Networking                     ,110,,87,33,102,,93,45,77,,63,48,65,,76,42,99,
,,070820 - Computer Support                        ,,,11,,,,8,,,,11,,,,16,,,
,,070910 - E-Commerce (Technology emphasis)        ,3,,2,3,3,,3,2,6,,12,9,3,,12,4,10,
,,"080100 - Education, General                      ",98,,60,,64,,37,,45,,35,,38,,32,,46,
,,083500 - Physical Education                      ,736,,707,131,790,,785,175,816,,774,279,758,,688,328,693,
,,083510 - Physical Fitness and Body Movement      ,569,,586,435,612,,724,434,708,,757,425,639,,659,278,576,
,,083550 - Intercollegiate Athletics               ,325,,189,262,367,,222,250,432,,284,127,460,,199,26,147,
,,083560 - Coaching                                ,22,,,,24,,,,21,,,,,,,,,
,,083570 - Aquatics and Lifesaving                 ,,,,,5,,,,,,,,,,,,,
,,083600 - Recreation                              ,,,26,,,,22,,,,26,,,,,,21,
,,083700 - Health Education                        ,201,,164,,184,,136,17,189,,262,18,182,,254,17,209,
,,085000 - Sign Language                           ,,,,33,,,,28,,,,36,,,,21,,
,,"090100 - Engineering, General (requires Calculus)",88,,55,,45,,76,,32,,77,,46,,68,,32,
,,"092400 - Engineering Technology, General (require",37,,45,,30,,21,,32,,145,,33,,141,,28,
,,093400 - Electronics and Electric Technology     ,54,,49,,53,,53,,60,,38,,44,,63,,61,
,,093500 - Electro-Mechanical Technology           ,53,,,,55,,,,36,,,,41,,,,48,
,,094800 - Automotive Technology                   ,166,,150,19,243,,207,22,168,,173,,167,,183,,199,
,,095200 - Construction Crafts Technology          ,83,,92,16,74,,88,17,75,,143,22,102,,142,,69,
,,095300 - Drafting Technology                     ,60,,41,,67,,67,,51,,48,,66,,70,,43,
,,095310 - Architectural Drafting                  ,55,,33,13,71,,47,11,66,,43,20,57,,24,13,67,
,,095900 - Marine Technology                       ,93,,39,,88,,55,,107,,53,,70,,41,,74,
,,095910 - Diving and Underwater Safety            ,125,,65,,129,,107,,155,,108,,97,,82,,137,
,,"100100 - Fine Arts, General                      ",42,,41,79,,,,68,38,,,49,,,,,25,
,,100200 - Art                                     ,855,,684,154,885,,772,187,897,,889,112,959,,848,176,696,
,,100210 - Painting and Drawing                    ,,,26,,46,,68,,47,,48,19,45,,57,,46,
,,100220 - Sculpture                               ,,,,,,,,,,,,,,,,19,21,
,,100400 - Music                                   ,821,,688,142,834,,812,174,900,,847,214,962,,949,217,935,
,,100500 - Commercial Music                        ,38,,44,,51,,58,,69,,74,,54,,70,,47,
,,100600 - Technical Theater                       ,69,,72,17,55,,40,11,46,,76,12,56,,89,29,69,
,,100700 - Dramatic Arts                           ,189,,165,52,183,,191,69,196,,235,56,217,,198,57,186,
,,100800 - Dance                                   ,71,,89,6,116,,91,,92,,108,,77,,78,29,67,
,,101100 - Photography                             ,,,,,,,,,16,,44,,12,,,,,
,,101200 - Applied Photography                     ,239,,277,50,316,,275,43,286,,283,19,172,,267,40,200,
,,103000 - Graphic Art and Design                  ,276,,284,36,280,,253,22,307,,282,24,248,,263,24,243,
,,110200 - French                                  ,65,,93,67,91,,81,59,82,,89,50,73,,90,58,52,
,,110300 - German                                  ,48,,34,,39,,38,,35,,32,,11,,15,,25,
,,110400 - Italian                                 ,66,,97,19,77,,102,23,66,,83,24,70,,90,27,43,
,,110500 - Spanish                                 ,410,,495,516,499,,454,503,399,,518,435,391,,476,467,427,
,,110700 - Chinese                                 ,47,,30,,16,,32,,9,,30,,24,,16,,22,
,,110800 - Japanese                                ,120,,91,32,112,,91,19,107,,100,30,108,,105,25,81,
,,111200 - Arabic                                  ,14,,,,10,,7,,13,,17,,26,,14,,10,
,,"111700 - Asian, South Asian, and Pacific Islands ",33,,42,,35,,35,,28,,31,,,,,,,
,,111730 - Korean                                  ,4,,,,3,,4,,2,,2,,,,,,,
,,119900 - Other Foreign Languages                 ,220,,202,138,236,,217,128,216,,226,123,209,,222,139,203,
,,"120100 - Health Occupations, General             ",28,,20,,,,63,,,,16,,,,20,,,
,,122300 - Health Information Technology           ,"1,015",,880,246,883,,770,226,866,,714,188,792,,742,195,828,
,,122310 - Health Information Coding               ,109,,119,,98,,98,,86,,81,,72,,84,,76,
,,122500 - Radiologic Technology                   ,200,,165,47,215,,195,54,234,,212,58,206,,203,62,225,
,,122800 - Athletic Training and Sports Medicine   ,16,,21,,20,,17,,19,,20,,17,,21,,24,
,,123000 - Nursing                                 ,,,1,,,,,,,,,,,,,,,
,,123010 - Registered Nursing                      ,457,,371,,296,,283,,257,,200,,335,,299,,284,
,,123020 - Licensed Vocational Nursing             ,135,,125,,145,,140,,120,,155,,155,,134,,128,
,,123030 - Certified Nurse Assistant               ,,,,,25,,,,,,,,,,,,,
,,125000 - Emergency Medical Services              ,71,,56,,66,,54,,86,,82,,72,,94,,89,
,,"126000 - Health Professions, Transfer Core Curric",852,,808,302,773,,696,256,745,,695,182,709,,751,301,682,
,,130200 - Interior Design and Merchandising       ,85,,84,,122,,91,,96,,88,,84,,75,,86,
,,130500 - Child Development/Early Care and Educati,458,,480,153,416,,474,184,408,,431,214,315,,410,243,373,
,,130630 - Culinary Arts                           ,187,,153,,231,,233,,240,,234,,234,,225,,353,
,,130700 - Hospitality                             ,26,,14,,39,,24,,25,,28,,21,,41,,24,
,,130710 - Restaurant and Food Services and Managem,29,,,,22,,,,32,,,,,,,,,
,,130900 - Gerontology                             ,,,17,,20,,12,,25,,21,,,,,,,
,,150100 - English                                 ,"3,012",,"2,207",665,"3,184",,"2,472",519,"2,884",,"2,576",433,"2,971",,"2,606",465,"2,912",
,,150200 - Language Arts                           ,,,29,,,,21,,,,24,,,,18,,25,
,,150300 - Comparative Literature                  ,58,,31,,43,,39,,28,,34,,30,,18,,32,
,,150400 - Classics                                ,,,22,,,,28,,,,28,,,,17,,,
,,150600 - Speech Communication                    ,"1,946",,"1,851",956,"2,105",,"2,116",947,"2,025",,"2,138",922,"2,160",,"2,278",961,"2,222",
,,150700 - Creative Writing                        ,53,,77,,58,,98,,51,,55,,31,,56,,30,
,,150900 - Philosophy                              ,559,,547,235,505,,540,190,474,,503,220,524,,500,236,537,
,,152000 - Reading                                 ,64,,49,21,66,,41,18,77,,42,25,44,,19,11,66,
,,159900 - Other Humanities                        ,,,36,,40,,49,,50,,73,,76,,50,,66,
,,"160100 - Library Science, General                ",336,,355,175,256,,263,150,265,,288,147,263,,283,154,233,
,,"170100 - Mathematics, General                    ","3,261",,"2,655",923,"3,440",,"2,572",877,"2,647",,"2,279",614,"2,552",,"2,425",558,"2,640",
,,"190100 - Physical Sciences, General              ",38,,39,,42,,43,,39,,45,,37,,43,,42,
,,"190200 - Physics, General                        ",585,,469,272,510,,451,321,508,,491,357,560,,522,466,577,
,,"190500 - Chemistry, General                      ",790,,628,132,716,,753,97,717,,773,115,680,,747,96,682,
,,191100 - Astronomy                               ,556,,582,96,635,,535,60,516,,463,83,545,,391,81,439,
,,191400 - Geology                                 ,284,,411,16,429,,467,36,493,,539,34,445,,466,,474,
,,191900 - Oceangraphy                             ,74,,74,,71,,74,,128,,111,,146,,129,,136,
,,193000 - Earth Science                           ,9,,9,2,12,,10,3,13,,23,5,,,,,15,
,,"200100 - Psychology, General                     ","1,351",,"1,109",332,"1,263",,"1,113",258,"1,119",,"1,078",152,946,,970,185,792,
,,210440 - Alcohol and Controlled Substances       ,111,,79,,69,,32,,96,,51,19,49,,29,9,82,
,,210500 - Administration of Justice               ,781,,707,66,768,,704,76,720,,594,69,658,,581,89,687,
,,214000 - Legal and Community Interpretation      ,28,,28,,28,,47,,18,,21,,22,,27,,31,
,,220200 - Anthropology                            ,612,,685,211,603,,611,125,642,,653,112,608,,628,128,619,
,,220220 - Archaeology                             ,,,,,,,,,,,,,,,,,9,
,,220300 - Ethnic Studies                          ,586,,591,359,668,,773,369,749,,791,436,856,,942,419,867,
,,220400 - Economics                               ,659,,564,220,621,,644,197,573,,563,153,534,,541,153,469,
,,220500 - History                                 ,"1,266",,965,473,999,,"1,099",415,984,,"1,000",391,944,,"1,152",426,994,
,,220600 - Geography                               ,351,,303,176,317,,351,166,345,,406,144,346,,369,196,341,
,,220610 - Geographic Information Systems          ,30,,22,,26,,29,,,,,,,,46,,,
,,220700 - Political Science                       ,529,,560,215,547,,509,172,550,,589,195,529,,573,171,477,
,,220800 - Sociology                               ,863,,899,315,756,,834,320,787,,884,247,831,,901,278,944,
,,300700 - Cosmetology and Barbering               ,127,,175,131,157,,156,111,152,,179,70,193,,193,74,182,
,,493010 - Career Guidance and Orientation         ,155,,63,18,209,,128,21,185,,86,41,184,,92,53,54,
,,493012 - Job Seeking/Changing Skills             ,462,,349,259,564,,372,291,555,,375,291,527,,343,249,518,
,,493013 - Academic Guidance                       ,45,,,51,48,,44,54,56,,35,50,49,,26,67,49,
,,493086 - English as a Second Language - Listening,,,,,,,,,,,,,,,,,48,
,,493087 - English as a Second Language - Integrate,110,,165,20,155,,137,,150,,90,32,114,,161,25,143,
,,493200 - General Work Experience                 ,288,,291,30,325,,280,30,287,,323,59,232,,290,92,268,
,Credit - Not Degree Applicable                     Total,,640,,414,55,315,,285,75,598,,535,33,647,,503,23,458,
,,050400 - Banking and Finance                     ,,,59,19,44,,,,,,,,,,,,,
,,150100 - English                                 ,15,,22,,,,,,,,,,,,,,,
,,"170100 - Mathematics, General                    ",463,,69,19,,,,,,,,,,,,,,
,,493014 - Study Skills                            ,19,,17,,18,,18,,37,,19,,23,,22,,21,
,,493084 - English as a Second Language - Writing  ,,,26,,33,,17,30,28,,36,,67,,55,,81,
,,493085 - English as a Second Language - Reading  ,,,35,,31,,19,,31,,23,,77,,59,,60,
,,493086 - English as a Second Language - Listening,,,,17,,,,45,,,,33,,,,23,,
,,493087 - English as a Second Language - Integrate,143,,186,,189,,231,,502,,457,,480,,367,,296,
