,,,Fall 2021,Winter 2022,Spring 2022,Summer 2022,Fall 2022,Winter 2023,Spring 2023,Summer 2023,Fall 2023,Winter 2024,Spring 2024,Summer 2024,Fall 2024,Winter 2025,Spring 2025,Summer 2025,Fall 2025,Winter 2026
,,095220 - Electrical                              ,6,,6,,,,,,,,,,23,,,,,
,,095300 - Drafting Technology                     ,48,33,63,13,55,,91,,58,,95,,75,,118,,109,
,,095600 - Manufacturing and Industrial Technology ,43,,27,,38,,53,,37,,46,,46,,33,,13,
,,095630 - Machining and Machine Tools             ,8,,12,,22,,13,,9,,18,,19,,14,,8,
,,095650 - Welding Technology                      ,46,,49,,71,,63,,63,,33,,82,,,,48,
,,"100100 - Fine Arts, General                      ",685,283,483,218,658,325,652,245,668,294,753,333,742,381,731,487,729,355
,,100200 - Art                                     ,145,,125,30,125,,129,35,96,,110,,142,,162,,161,
,,100210 - Painting and Drawing                    ,258,52,110,95,160,53,213,36,179,47,240,53,231,57,265,111,213,62
,,100220 - Sculpture                               ,29,,26,,39,,27,,44,,55,,51,,49,,56,
,,100230 - Ceramics                                ,,,33,,41,,,,50,,54,,58,,62,,52,
,,100400 - Music                                   ,635,80,683,167,738,89,707,59,515,33,746,127,789,84,831,102,907,88
,,100500 - Commercial Music                        ,75,,100,,111,,101,,91,,117,,129,,132,,137,
,,100600 - Technical Theater                       ,33,,40,,29,,37,,50,,74,,75,,77,,70,
,,100700 - Dramatic Arts                           ,266,,219,59,307,,277,57,323,,346,59,371,,363,71,428,1
,,100800 - Dance                                   ,144,10,165,32,189,30,180,49,155,31,169,52,232,37,205,30,211,41
,,101200 - Applied Photography                     ,135,11,167,19,155,15,178,59,162,21,136,35,149,12,136,53,212,31
,,103000 - Graphic Art and Design                  ,143,,96,,131,,135,,157,,119,,139,,130,,148,
,,110200 - French                                  ,78,,135,13,95,,102,32,97,,97,29,74,,130,33,90,
,,110400 - Italian                                 ,36,,28,,22,,23,,30,,20,,26,,29,,42,
,,110500 - Spanish                                 ,453,99,475,178,553,92,549,243,708,99,619,171,588,117,608,295,656,135
,,110800 - Japanese                                ,178,,115,29,142,,109,29,135,,112,22,136,,95,31,117,
,,123010 - Registered Nursing                      ,237,,260,,253,,245,,249,,245,,258,,308,,357,
,,127000 - Kinesiology                             ,122,24,88,25,151,30,99,63,159,20,82,43,150,21,123,18,92,34
,,130500 - Child Development/Early Care and Educati,"1,060",110,"1,048",215,"1,096",147,868,177,983,117,839,168,"1,086",134,757,183,"1,079",128
,,130520 - Children with Special Needs             ,29,,23,,22,,10,,16,,8,,12,,,,,
,,130590 - Infants and Toddlers                    ,35,,38,,28,,37,,26,,21,14,36,,33,,29,
,,130700 - Hospitality                             ,40,,37,,33,,30,,60,,61,,79,,65,,88,
,,150100 - English                                 ,"3,484",534,"2,576",835,"3,894",538,"2,895",807,"3,902",549,"2,859",912,"3,694",616,"2,873","1,043","3,861",639
,,150300 - Comparative Literature                  ,,,14,,,,14,,,,,,11,,,,,
,,150600 - Speech Communication                    ,"1,687",411,"1,524",638,"1,761",442,"1,670",609,"1,812",520,"1,724",635,"1,973",586,"1,673",726,"2,154",581
,,150900 - Philosophy                              ,769,86,641,159,698,101,669,127,695,142,669,166,756,183,706,246,743,233
,,159900 - Other Humanities                        ,124,33,77,30,112,27,87,48,130,28,59,31,127,34,94,33,135,37
,,"160100 - Library Science, General                ",31,,31,111,21,,12,53,9,,14,,,,16,,18,
,,"170100 - Mathematics, General                    ","3,706",278,"2,187",588,"3,586",394,"2,552",604,"3,287",493,"2,806",961,"3,646",530,"2,869",924,"3,656",503
,,179900 - Other Mathematics                       ,421,90,338,108,511,95,377,170,504,,,,,,,,,
,,"190100 - Physical Sciences, General              ",103,,91,,98,,103,,92,,99,,44,,47,,32,
,,"190200 - Physics, General                        ",335,,312,18,372,,402,21,390,,420,26,483,,441,35,450,
,,"190500 - Chemistry, General                      ",824,42,658,218,823,109,900,253,911,122,941,201,881,109,962,166,899,134
,,191100 - Astronomy                               ,230,,207,,241,,286,,272,31,271,,324,33,232,,275,34
,,191400 - Geology                                 ,175,32,231,45,146,57,193,53,206,37,199,31,188,35,254,36,234,27
,,191900 - Oceangraphy                             ,175,62,244,61,159,53,175,46,210,28,182,34,209,71,205,35,218,61
,,193000 - Earth Science                           ,73,,66,,66,,54,,66,,52,,59,,59,,72,
,,"200100 - Psychology, General                     ","1,950",278,"1,687",463,"2,032",296,"1,843",469,"2,135",272,"1,825",468,"2,322",254,"2,284",734,"2,587",358
,,210440 - Alcohol and Controlled Substances       ,444,34,422,72,404,36,411,63,388,32,408,70,415,36,471,100,430,55
,,210500 - Administration of Justice               ,480,58,450,128,439,58,448,86,460,82,385,130,385,52,415,110,394,54
,,210510 - Corrections                             ,,,,,,,,,25,,18,,32,,56,,13,
,,"210540 - Forensics, Evidence, and Investigation  ",,,,,,,,,,65,24,,35,,69,,44,
,,"220100 - Social Sciences, General                ",,,,,,,,,,,28,,29,,35,,36,
,,220200 - Anthropology                            ,"1,124",275,"1,240",552,"1,134",292,"1,238",481,"1,217",416,"1,226",591,"1,365",451,"1,479",598,"1,399",480
,,220220 - Archaeology                             ,23,,22,,23,,16,,22,,24,,20,,26,,26,
,,220300 - Ethnic Studies                          ,247,57,277,169,550,223,613,263,"1,037",465,981,477,"1,380",483,"1,219",580,"1,462",685
,,220400 - Economics                               ,709,187,549,263,712,196,697,312,860,244,766,321,965,226,813,384,945,214
,,220500 - History                                 ,"1,354",199,"1,040",440,"1,297",258,"1,205",441,"1,207",294,"1,220",382,"1,271",231,"1,271",339,"1,220",212
,,220600 - Geography                               ,411,59,415,138,400,74,445,167,383,60,395,164,365,33,431,153,308,
,,220610 - Geographic Information Systems          ,30,1,39,,38,,51,,34,,72,,57,,68,,48,12
,,220700 - Political Science                       ,"1,101",356,910,366,"1,145",343,"1,015",445,"1,174",348,"1,039",455,"1,207",335,"1,174",458,"1,222",264
,,220800 - Sociology                               ,965,250,817,354,827,232,834,300,726,247,727,269,822,224,829,224,921,242
,,493010 - Career Guidance and Orientation         ,649,44,396,281,731,40,404,279,628,65,414,618,728,38,496,324,620,38
,,493084 - English as a Second Language - Writing  ,359,,305,13,255,,289,14,303,,202,,241,,328,,309,
,,493085 - English as a Second Language - Reading  ,67,14,37,,117,,140,,110,,69,,66,,123,,73,
,,493086 - English as a Second Language - Listening,115,,43,,97,,164,,104,,85,,71,,72,,75,
,Credit - Not Degree Applicable                     Total,,100,,39,123,96,,40,20,87,,344,65,504,,457,59,358,
,,150100 - English                                 ,60,,28,123,62,,22,,71,,23,,81,,136,,71,
,,"170100 - Mathematics, General                    ",27,,11,,34,,18,,16,,,,,,,,,
,,170200 - Mathematics Skills                      ,,,,,,,,20,,,,65,,,,59,,
,,493084 - English as a Second Language - Writing  ,,,,,,,,,,,138,,200,,174,,164,
,,493085 - English as a Second Language - Reading  ,,,,,,,,,,,88,,104,,66,,84,
,,493086 - English as a Second Language - Listening,13,,,,,,,,,,95,,119,,81,,39,
