,,,Fall 2021,Winter 2022,Spring 2022,Summer 2022,Fall 2022,Winter 2023,Spring 2023,Summer 2023,Fall 2023,Winter 2024,Spring 2024,Summer 2024,Fall 2024,Winter 2025,Spring 2025,Summer 2025,Fall 2025,Winter 2026
,,060700 - Technical Communication                 ,,,9,,,,,,,,,,,,,,,
,,061200 - Film Studies                            ,214,,218,66,195,,222,85,240,,278,90,193,,295,,,
,,061210 - Film History and Criticism              ,172,,126,45,79,,88,46,120,,83,47,131,,94,,,
,,061400 - Digital Media                           ,82,,58,2,75,,59,,55,,65,,85,,62,,,
,,061410 - Multimedia                              ,80,,26,,80,,34,,69,,51,,61,,55,,,
,,061430 - Website Design and Development          ,84,,64,,83,,60,,68,,45,,74,,55,,,
,,061440 - Animation                               ,71,,65,,64,,58,,63,,62,,80,,62,,,
,,061450 - Desktop Publishing                      ,,,12,,,,7,,,,,,,,,,,
,,061460 - Computer Graphics and Digital Imagery   ,143,,197,,150,,206,23,137,,229,22,144,,187,,,
,,"070100 - Information Technology, General         ",182,,135,78,184,,142,83,162,,152,83,171,,147,,,
,,070200 - Computer Information Systems            ,,,,,,,,3,,,,,,,,,,
,,070210 - Software Applications                   ,684,,672,321,615,,571,275,606,,593,304,624,,650,,,
,,070710 - Computer Programming                    ,568,,514,40,493,,503,33,569,,587,72,571,,461,,,
,,070720 - Database Design and Administration      ,82,,119,29,82,,102,25,83,,103,27,71,,94,,,
,,070800 - Computer Infrastructure and Support     ,152,,155,32,172,,127,64,190,,268,66,230,,214,,,
,,070810 - Computer Networking                     ,458,,332,86,363,,331,65,467,,440,119,456,,372,,,
,,070820 - Computer Support                        ,23,,30,,50,,78,20,43,,71,16,39,,63,,,
,,070900 - World Wide Web Administration           ,72,,50,,57,,45,,45,,80,,53,,48,,,
,,083500 - Physical Education                      ,"1,200",,"1,005",303,"1,161",,"1,279",381,"1,273",,"1,420",267,"1,375",,"1,493",,,
,,083510 - Physical Fitness and Body Movement      ,49,,29,,45,,23,,35,,29,,38,,49,,,
,,083520 - Fitness Trainer                         ,,,,,1,,1,1,,,,,1,,,,,
,,083550 - Intercollegiate Athletics               ,526,,372,257,525,,437,300,506,,442,284,574,,483,,,
,,083580 - Adapted Physical Education              ,47,,40,10,81,,85,15,87,,86,17,97,,82,,,
,,083600 - Recreation                              ,51,,34,29,62,,49,23,63,,38,19,56,,31,,,
,,083610 - Recreation Assistant                    ,,,,,,,,,,,,,2,,1,,,
,,083700 - Health Education                        ,263,,220,21,219,,267,26,223,,350,24,314,,302,,,
,,085000 - Sign Language                           ,369,,390,,396,,416,,482,,494,,493,,503,,,
,,085010 - Sign Language Interpreting              ,169,,139,,122,,103,,134,,100,,128,,110,,,
,,"090100 - Engineering, General (requires Calculus)",188,,173,,207,,215,,213,,230,,222,,272,,,
,,093400 - Electronics and Electric Technology     ,276,,232,,231,,199,,293,,279,2,325,,294,,,
,,093430 - Telecommunications Technology           ,56,,46,,43,,32,,51,,53,,60,,76,,,
,,093460 - Biomedical Instrumentation              ,50,,17,,24,,15,,44,,29,,54,,25,,,
,,094700 - Diesel Technology                       ,57,,64,31,75,,100,32,88,,106,41,71,,126,,,
,,094800 - Automotive Technology                   ,392,,312,35,543,,489,59,612,,639,71,611,,673,,,
,,094840 - Alternative Fuels and Advanced Transport,,,,,,,20,,,,,,,,14,,,
,,094900 - Automotive Collision Repair             ,70,,50,,64,,70,,78,,82,,114,,109,,,
,,095200 - Construction Crafts Technology          ,393,,346,,173,,125,,86,,144,,97,,116,,95,
,,095210 - Carpentry                               ,"1,160",,"3,411",546,"4,126",,"6,347","1,484","4,892",,"4,988","1,755","3,624",,"4,516","2,362","2,976",
,,095220 - Electrical                              ,372,,344,,372,,387,29,657,,455,12,713,,668,42,370,
,,"095230 - Plumbing, Pipefitting and Steamfitting  ",,,,,,,,,,,,,,,242,,303,
,,"095270 - Painting, Decorating, and Flooring      ",,,,,,,,,,,,,,,,,26,
,,095280 - Drywall and Insulation                  ,491,,"1,477",64,"1,237",,"2,025",549,"1,458",,"1,538",485,"1,135",,"1,341",532,809,
,,095300 - Drafting Technology                     ,181,,168,32,146,,177,46,213,,234,58,262,,256,,,
,,095640 - Sheet Metal and Structural Metal        ,592,,663,114,644,,"1,406",319,"1,206",,"1,139",231,731,,835,470,771,
,,095650 - Welding Technology                      ,273,,302,45,380,,396,66,572,,631,107,623,,661,,,
,,"100100 - Fine Arts, General                      ",583,,511,65,544,,447,86,538,,553,132,592,,534,,,
,,100200 - Art                                     ,71,,121,23,115,,139,48,129,,174,48,107,,214,,,
,,100210 - Painting and Drawing                    ,484,,454,92,412,,463,84,549,,531,115,559,,510,,,
,,100220 - Sculpture                               ,,,,,16,,49,,29,,66,,25,,42,,,
,,100230 - Ceramics                                ,94,,103,,100,,81,,91,,115,,108,,112,,,
,,100400 - Music                                   ,"1,270",,"1,127",521,"1,180",,"1,235",458,"1,169",,"1,294",494,"1,299",,"1,386",,,
,,100500 - Commercial Music                        ,198,,199,,196,,227,,268,,278,,272,,234,,,
,,100600 - Technical Theater                       ,40,,28,,25,,43,,28,,44,,33,,41,,,
,,100700 - Dramatic Arts                           ,321,,228,58,305,,282,91,312,,257,95,337,,306,,,
,,100800 - Dance                                   ,69,,49,,55,,80,,103,,116,,156,,188,,,
,,101100 - Photography                             ,,,,,,,,,,,1,,,,,,,
,,101200 - Applied Photography                     ,111,,139,,103,,134,1,100,,102,,133,,114,,,
,,101300 - Commercial Art                          ,,,,,,,,,,,15,,23,,,,,
,,109900 - Other Fine and Applied Arts             ,5,,3,1,1,,3,,3,,4,,1,,1,,,
,,110300 - German                                  ,78,,80,,89,,92,,107,,89,,106,,109,,,
,,110400 - Italian                                 ,96,,101,,82,,80,,73,,95,33,91,,98,,,
,,110500 - Spanish                                 ,689,,666,157,736,,661,151,745,,711,173,814,,773,,,
,,110600 - Russian                                 ,149,,162,,164,,152,,183,,218,27,204,,262,,,
,,"120100 - Health Occupations, General             ",359,,358,87,337,,364,79,359,,450,92,497,,456,,,
,,121000 - Respiratory Care/Therapy                ,68,,64,,84,,139,23,111,,127,10,70,,96,,,
,,122000 - Speech/Language Pathology and Audiology ,165,,148,,141,,130,,145,,143,,170,,166,,,
,,123000 - Nursing                                 ,39,,47,,80,,15,,41,,26,,63,,44,,,
,,123010 - Registered Nursing                      ,141,,151,10,147,,145,,,,152,,153,,157,,,
,,123030 - Certified Nurse Assistant               ,14,,10,,10,,6,,13,,11,,15,,14,,,
,,123080 - Home Health Aide                        ,,,,,,,,,7,,6,,9,,7,,,
,,125000 - Emergency Medical Services              ,101,,140,32,148,,141,41,161,,170,1,163,,185,,,
,,125100 - Paramedic                               ,71,,8,8,84,,13,9,9,,95,36,30,,40,,,
,,125500 - Mortuary Science                        ,247,,218,55,215,,191,70,211,,280,81,303,,289,,,
,,127000 - Kinesiology                             ,,,,,1,,5,,6,,10,,14,,9,,,
,,129900 - Other Health Occupations                ,86,,70,,18,,84,,115,,51,,133,,86,,,
,,130200 - Interior Design and Merchandising       ,232,,297,,379,,350,,292,,294,,287,,325,,,
,,130300 - Fashion                                 ,133,,119,,128,,153,,143,,154,1,154,,134,,,
,,130310 - Fashion Design                          ,92,,71,,90,,123,,143,,145,,141,,148,,,
,,130320 - Fashion Merchandising                   ,,,8,19,,,6,22,,,9,,10,,15,,,
,,130500 - Child Development/Early Care and Educati,"1,023",,931,144,987,,934,228,"1,107",,"1,055",166,"1,100",,"1,138",,,
,,130520 - Children with Special Needs             ,34,,,34,21,,,,32,,35,,47,,32,,,
,,130580 - Child Development Administration and Man,26,,,69,,,,66,,,,69,,,28,,,
,,130590 - Infants and Toddlers                    ,70,,75,54,73,,68,,71,,61,47,58,,33,,,
,,"130600 - Nutrition, Foods, and Culinary Arts     ",997,,795,342,905,,"1,007",367,977,,"1,001",477,"1,014",,"1,079",,,
,,130620 - Dietetic Services and Management        ,,,,,,,,,30,,13,,32,,8,,,
,,130630 - Culinary Arts                           ,280,,239,41,315,,332,55,448,,399,71,469,,414,,,
,,130710 - Restaurant and Food Services and Managem,292,,291,49,315,,316,60,392,,395,65,414,,419,,,
,,130900 - Gerontology                             ,127,,52,,64,,70,,94,,93,2,160,,110,,,
,,140200 - Paralegal                               ,673,,510,227,585,,426,196,552,,600,193,666,,637,,,
,,150100 - English                                 ,"3,879",,"3,098",832,"3,841",,"3,188",848,"4,210",,"3,886",914,"4,292",,"3,891",,,
,,150400 - Classics                                ,174,,243,68,244,,238,90,316,,238,68,246,,257,,,
,,150600 - Speech Communication                    ,"1,249",,"1,240",293,"1,090",,"1,112",278,"1,255",,"1,287",286,"1,316",,"1,286",,,
,,150700 - Creative Writing                        ,85,,138,74,141,,168,125,175,,121,123,122,,131,,,
,,150900 - Philosophy                              ,545,,418,73,452,,427,81,546,,551,244,566,,534,,,
,,151000 - Religious Studies                       ,82,,126,,105,,95,38,60,,100,33,109,,193,,,
,,152000 - Reading                                 ,144,,256,84,152,,207,140,331,,183,81,279,,182,,,
,,159900 - Other Humanities                        ,116,,88,39,35,,78,,35,,70,,103,,88,,,
,,"160100 - Library Science, General                ",42,,23,,74,,61,,65,,73,,77,,95,,,
,,"170100 - Mathematics, General                    ","4,107",,"3,931","1,773","4,076",,"3,757","1,747","4,279",,"4,101","1,897","4,613",,"4,592",,,
,,"190200 - Physics, General                        ",553,,629,42,595,,640,50,564,,688,40,608,,689,,,
,,"190500 - Chemistry, General                      ","1,226",,"1,031",184,"1,169",,"1,181",248,"1,227",,"1,294",269,"1,358",,"1,373",,,
,,191100 - Astronomy                               ,305,,299,55,302,,295,60,266,,251,63,307,,300,,,
,,191400 - Geology                                 ,357,,256,78,321,,212,76,304,,255,44,306,,315,,,
,,191900 - Oceangraphy                             ,,,38,,,,22,,,,29,,,,34,,,
,,"200100 - Psychology, General                     ","2,844",,"2,895",995,"2,940",,"2,612","1,102","3,020",,"2,965","1,094","3,069",,"3,027",,,
,,210400 - Human Services                          ,352,,301,,275,,253,,247,,217,22,255,,276,,,
,,210500 - Administration of Justice               ,382,,407,,388,,285,,399,,351,35,362,,389,,,
,,213300 - Fire Technology                         ,271,,286,23,232,,260,31,350,,290,31,356,,355,,,
,,213310 - Wildland Fire Technology                ,30,,,,28,,,,25,,,,16,,,,,
,,"220100 - Social Sciences, General                ",41,,30,,21,,25,,26,,28,,32,,28,,,
,,220130 - Social Justice Studies                  ,57,,46,62,39,,62,30,56,,66,,73,,103,,,
,,220200 - Anthropology                            ,"1,159",,"1,124",371,"1,194",,"1,155",344,"1,216",,"1,168",405,"1,223",,"1,158",,,
,,220220 - Archaeology                             ,36,,41,43,39,,56,40,23,,36,,35,,41,,,
,,220300 - Ethnic Studies                          ,,,,,179,,477,225,"1,041",,"1,169",410,"1,203",,"1,323",,,
,,220400 - Economics                               ,857,,885,294,823,,739,307,784,,742,299,836,,791,,,
,,220500 - History                                 ,"2,118",,"1,959",596,"1,873",,"1,407",513,"2,000",,"1,731",505,"2,227",,"1,818",,,
,,220600 - Geography                               ,462,,559,94,425,,500,98,462,,576,100,510,,556,,,
,,220610 - Geographic Information Systems          ,208,,140,3,107,,115,1,166,,160,2,171,,201,,,
,,220700 - Political Science                       ,949,,835,404,800,,721,417,961,,785,473,"1,110",,837,,,
,,220800 - Sociology                               ,689,,802,293,678,,826,269,675,,839,340,732,,870,,,
,,221000 - International Studies                   ,36,,11,,15,,13,,18,,14,,24,,9,,,
,,493010 - Career Guidance and Orientation         ,95,,103,133,85,,110,148,85,,31,,80,,32,,,
,,493012 - Job Seeking/Changing Skills             ,159,,119,39,159,,156,51,159,,209,94,163,,204,,,
,,493013 - Academic Guidance                       ,572,,460,130,646,,661,104,841,,992,189,913,,921,,,
,,493084 - English as a Second Language - Writing  ,446,,426,,375,,376,,442,,447,,418,,460,,,
,,493086 - English as a Second Language - Listening,102,,103,,81,,98,,105,,99,,110,,115,,,
,,493087 - English as a Second Language - Integrate,14,,7,,17,,13,,12,,16,,7,,23,,,
,,493200 - General Work Experience                 ,14,,18,6,32,,71,69,95,,24,57,18,,10,,,
,Credit - Not Degree Applicable                     Total,,"5,899",,"5,001","1,081","6,021",,"6,417","1,732","6,126",,"6,805","1,591","6,192",,"6,038",163,591,
,,070810 - Computer Networking                     ,,,,,3,,,,,,,,,,,,,
,,094800 - Automotive Technology                   ,3,,5,,6,,7,,,,,,,,,,,
,,094840 - Alternative Fuels and Advanced Transport,,,,,,,,,,,12,,,,,,,
,,095210 - Carpentry                               ,390,,502,109,381,,969,436,734,,660,426,572,,535,40,,
,,"095230 - Plumbing, Pipefitting and Steamfitting  ",23,,106,,103,,109,,110,,118,,154,,100,,,
,,095280 - Drywall and Insulation                  ,7,,,,,,,,27,,53,47,74,,,,,
,,095640 - Sheet Metal and Structural Metal        ,16,,,1,15,,108,,,,,,,,,,,
,,100400 - Music                                   ,,,5,,,,5,,,,3,,6,,,,,
,,101200 - Applied Photography                     ,,,23,,,,22,,,,,,,,,,,
,,110500 - Spanish                                 ,,,,,,,,,,,,,2,,6,,,
,,122000 - Speech/Language Pathology and Audiology ,45,,,,40,,20,,42,,22,,40,,25,,,
,,125000 - Emergency Medical Services              ,8,,,,,,,,,,,,,,,,,
,,130900 - Gerontology                             ,24,,9,,28,,10,,,,,,,,,,,
,,150100 - English                                 ,"1,182",,801,162,"1,104",,863,157,802,,653,103,738,,534,,,
,,152000 - Reading                                 ,484,,286,67,353,,323,,,,,,,,,,,
,,"170100 - Mathematics, General                    ",421,,355,120,215,,202,85,236,,245,73,259,,241,,,
,,170200 - Mathematics Skills                      ,549,,461,125,"1,018",,749,169,955,,886,210,974,,942,,,
,,"190500 - Chemistry, General                      ",35,,13,,28,,31,,35,,27,,42,,38,,,
,,210500 - Administration of Justice               ,884,,845,218,"1,029",,858,294,901,,863,283,748,,798,,,
,,210510 - Corrections                             ,,,,,,,,,,,,,,,28,,,
,,210550 - Police Academy                          ,196,,159,61,135,,537,352,447,,536,199,478,,492,,,
,,213350 - Fire Academy                            ,83,,,44,,,,43,,,414,,,,11,,,
,,493014 - Study Skills                            ,223,,189,,272,,218,,225,,224,,221,,226,,,
,,493084 - English as a Second Language - Writing  ,878,,885,81,910,,923,95,"1,034",,"1,455",78,"1,208",,"1,313",,302,
,,493085 - English as a Second Language - Reading  ,45,,40,,,,,,,,,,,,,,,
,,493086 - English as a Second Language - Listening,331,,247,,277,,308,,329,,427,40,416,,448,,,
,,493087 - English as a Second Language - Integrate,72,,70,93,104,,155,101,249,,207,132,260,,301,123,289,
