,,,Fall 2021,Winter 2022,Spring 2022,Summer 2022,Fall 2022,Winter 2023,Spring 2023,Summer 2023,Fall 2023,Winter 2024,Spring 2024,Summer 2024,Fall 2024,Winter 2025,Spring 2025,Summer 2025,Fall 2025,Winter 2026
,,140200 - Paralegal                               ,47,,36,,33,,24,,20,,49,,25,,35,,43,
,,150100 - English                                 ,"2,605",430,"1,658",703,"2,896",527,"1,885",738,"2,998",477,"1,968",672,"3,001",499,"2,105",796,"2,918",489
,,150110 - Linguistics                             ,14,,,,7,,,,15,,,,,,,,30,
,,150600 - Speech Communication                    ,"1,330",519,"1,290",707,"1,411",555,"1,382",668,"1,610",574,"1,359",496,"1,536",644,619,687,658,656
,,150900 - Philosophy                              ,493,165,491,210,505,185,489,231,496,176,469,153,467,196,385,259,706,205
,,159900 - Other Humanities                        ,235,53,190,60,193,61,186,61,205,74,168,40,167,91,222,,207,106
,,"160100 - Library Science, General                ",97,,59,,108,,76,,114,42,71,,85,,104,,65,
,,"170100 - Mathematics, General                    ","2,122",293,"1,933",706,"2,701",401,"2,559",957,"2,627",409,"2,497",721,"2,711",459,"2,188",694,"2,334",312
,,"190100 - Physical Sciences, General              ",27,,19,,11,,17,,28,,12,25,70,37,65,,70,30
,,"190200 - Physics, General                        ",160,50,174,196,174,74,196,164,251,51,280,178,246,85,294,193,300,98
,,"190500 - Chemistry, General                      ",604,130,516,234,706,152,710,207,772,145,673,180,739,147,678,189,703,169
,,191100 - Astronomy                               ,208,12,162,25,317,70,221,25,302,65,260,15,312,73,230,95,295,73
,,191400 - Geology                                 ,96,,73,70,88,,72,69,76,,69,262,156,,91,211,152,
,,191900 - Oceangraphy                             ,29,,56,,33,,38,,26,,25,,21,,45,,16,
,,"200100 - Psychology, General                     ","1,434",126,"1,339",378,"1,568",160,"1,433",456,"1,704",155,"1,476",404,"1,718",210,"1,575",596,"1,995",193
,,210500 - Administration of Justice               ,139,,110,1,182,,133,21,161,,130,,211,19,210,,224,31
,,210510 - Corrections                             ,,,30,,27,,10,,,,,,,,,,,
,,210520 - Probation and Parole                    ,,,,30,,,,30,,,,11,,,,18,,
,,"210540 - Forensics, Evidence, and Investigation  ",15,,,,36,,30,,41,,30,,51,,30,,49,
,,213300 - Fire Technology                         ,163,,158,,174,,169,,174,,146,16,187,19,163,,218,
,,220200 - Anthropology                            ,982,205,882,396,"1,048",214,926,426,"1,172",204,"1,138",339,"1,489",227,"1,408",521,"1,572",228
,,220220 - Archaeology                             ,,,22,,,,23,,,,39,,,,6,,,
,,220300 - Ethnic Studies                          ,934,334,921,404,987,420,"1,059",504,"1,191",449,"1,349",689,"1,327",678,"1,401",919,"1,353",871
,,220400 - Economics                               ,525,108,518,173,570,138,495,224,667,113,643,212,753,150,864,204,817,176
,,220500 - History                                 ,774,214,727,295,723,179,661,340,704,156,599,272,692,163,759,369,695,177
,,220600 - Geography                               ,237,,203,,284,,183,,206,,137,62,173,,133,,194,
,,220700 - Political Science                       ,740,194,659,192,890,182,745,273,837,216,784,227,863,274,920,388,"1,027",278
,,220800 - Sociology                               ,"1,163",237,"1,119",262,"1,079",229,"1,186",277,"1,158",231,"1,312",275,"1,173",244,"1,380",343,"1,188",262
,,493010 - Career Guidance and Orientation         ,997,,629,96,974,,498,149,513,40,745,322,760,40,561,231,771,
,,493013 - Academic Guidance                       ,79,,30,20,77,,46,49,128,,93,15,67,,52,,44,
,,493084 - English as a Second Language - Writing  ,221,,235,,288,,305,,286,,321,,439,,397,,518,
,,493085 - English as a Second Language - Reading  ,126,,126,,101,,133,,149,,219,,204,,326,,332,
,,493086 - English as a Second Language - Listening,52,,80,,42,,78,,65,,98,12,113,,108,,128,
,,493200 - General Work Experience                 ,5,,10,7,11,,26,,22,,21,,15,,7,,14,
,Credit - Not Degree Applicable                     Total,,413,7,320,14,284,8,128,11,201,6,195,72,263,8,184,101,220,15
,,100500 - Commercial Music                        ,20,,,,17,,,,22,,,,22,,,,18,
,,122310 - Health Information Coding               ,1,3,,10,,4,,3,,6,,2,,3,,3,8,10
,,150100 - English                                 ,104,,60,,114,,33,,82,,170,,207,,154,,175,
,,152000 - Reading                                 ,201,,201,,99,,69,,,,,,,,,,,
,,"170100 - Mathematics, General                    ",53,,54,,54,,13,,84,,10,70,21,,15,92,12,
,,"493032 - Learning Skills, Learning Disabled      ",9,4,5,4,,4,13,8,13,,15,,13,5,15,6,7,5
,,493086 - English as a Second Language - Listening,25,,,,,,,,,,,,,,,,,
