,,,Fall 2021,Winter 2022,Spring 2022,Summer 2022,Fall 2022,Winter 2023,Spring 2023,Summer 2023,Fall 2023,Winter 2024,Spring 2024,Summer 2024,Fall 2024,Winter 2025,Spring 2025,Summer 2025,Fall 2025,Winter 2026
,,050630 - Management Development and Supervision  ,,,15,,,,25,,,,17,,,,,,,
,,050650 - Retail Store Operations and Management  ,,,10,,,,,,,,,,,,,,,
,,050900 - Marketing and Distribution              ,,,21,,,,,,48,,29,,,,,,,
,,051400 - Office Technology/Office Computer Applic,171,17,209,22,170,18,172,18,198,25,176,,162,39,174,,149,
,,061200 - Film Studies                            ,71,,111,,116,,64,27,94,18,52,34,104,,45,26,74,32
,,061400 - Digital Media                           ,36,,29,,33,,32,,27,,26,,29,,22,,33,
,,061430 - Website Design and Development          ,37,,33,,38,,,,39,,,21,40,,,17,34,
,,061460 - Computer Graphics and Digital Imagery   ,34,68,61,50,32,53,67,60,23,49,35,65,,50,41,30,,52
,,"070100 - Information Technology, General         ",285,58,241,80,340,54,366,92,431,115,347,125,402,134,344,129,413,188
,,070200 - Computer Information Systems            ,17,,33,15,27,,20,,15,,11,,,,,,,
,,070210 - Software Applications                   ,189,,168,,166,,217,40,216,,239,,208,,217,,134,
,,070600 - Computer Science (Transfer)             ,82,,82,,70,,66,,84,,82,,82,,67,,74,
,,070710 - Computer Programming                    ,53,,55,,53,,50,,50,,34,,41,,41,,30,
,,070810 - Computer Networking                     ,32,,24,,35,57,27,,30,27,37,,33,30,35,,28,57
,,"080100 - Education, General                      ",72,,61,,80,,38,,13,,27,,26,,36,,33,
,,083500 - Physical Education                      ,71,,196,30,161,20,219,28,251,25,225,14,181,,199,,201,19
,,083510 - Physical Fitness and Body Movement      ,597,423,437,284,619,439,492,290,606,337,425,203,451,209,297,170,328,135
,,083550 - Intercollegiate Athletics               ,150,,126,,166,,135,,177,,126,,165,,120,21,164,
,,083560 - Coaching                                ,,,,,,,25,,,18,26,,,16,16,,,22
,,083570 - Aquatics and Lifesaving                 ,,,,,,,32,,,,26,,,,22,,13,
,,083700 - Health Education                        ,642,251,521,363,746,246,588,240,695,253,728,223,743,255,506,343,592,163
,,085010 - Sign Language Interpreting              ,359,24,312,75,319,47,337,30,295,28,266,21,344,27,294,42,300,25
,,"090100 - Engineering, General (requires Calculus)",34,,26,,32,,33,,42,,38,,51,,43,,56,
,,093400 - Electronics and Electric Technology     ,64,,68,,80,,66,,46,,22,,27,,14,,53,
,,094500 - Industrial Systems Technology and Mainte,,,,,3,,36,,66,51,67,,48,21,31,,50,
,,094600 - Environmental Control Technology        ,85,,68,,106,17,91,,136,20,101,,169,21,127,,138,
,,094610 - Energy Systems Technology               ,15,,,,,,5,,,,,,,,,,,
,,094700 - Diesel Technology                       ,14,,,,33,7,,8,48,,,,44,,,,46,
,,094800 - Automotive Technology                   ,165,,149,,177,23,216,,307,20,251,45,279,37,248,13,279,50
,,095200 - Construction Crafts Technology          ,22,,31,,30,,28,,30,,27,,49,,32,,52,
,,095210 - Carpentry                               ,15,14,31,,,12,41,,,15,68,,,11,72,,,
,,095220 - Electrical                              ,65,,106,,73,12,71,,87,20,80,24,115,23,128,24,103,38
,,"095260 - Masonry, Tile, Cement, Lath and Plaster ",20,,,,35,,,,61,,,,50,,,,60,
,,095300 - Drafting Technology                     ,,,,,,,,,,,10,,9,,,,17,
,,095650 - Welding Technology                      ,47,18,97,17,113,39,98,28,103,21,89,22,112,25,112,26,83,35
,,095670 - Industrial and Occupational Safety and H,37,,56,,58,,40,,102,,63,,40,,79,,55,
,,095700 - Civil and Construction Management Techno,22,,26,,20,,28,,27,,24,,30,,29,,35,
,,095800 - Water and Wastewater Technology         ,63,,19,,35,,56,,95,,49,,94,,88,,32,
,,"100100 - Fine Arts, General                      ",591,249,667,198,755,278,639,289,848,209,684,271,959,173,713,286,882,133
,,100200 - Art                                     ,75,14,79,,83,9,71,11,79,16,84,15,77,15,79,21,78,15
,,100400 - Music                                   ,611,171,471,232,753,150,563,241,882,145,686,517,"1,052",113,801,323,904,137
,,100700 - Dramatic Arts                           ,41,,38,,31,,37,59,33,,28,,39,,35,,37,
,,100900 - Applied Design                          ,25,,43,,27,,54,,25,,53,,30,,56,,19,
,,101100 - Photography                             ,38,,34,,36,,28,8,33,,14,15,31,,29,,28,
,,103000 - Graphic Art and Design                  ,32,,29,,29,12,27,,29,15,29,,33,16,26,,36,16
,,110200 - French                                  ,110,,110,,67,,84,,59,,50,,49,,35,,,
,,110500 - Spanish                                 ,364,54,419,101,298,98,348,85,284,48,230,58,273,43,238,49,229,46
,,"120100 - Health Occupations, General             ",69,24,92,48,107,35,91,44,79,34,87,37,116,51,81,30,114,47
,,120800 - Medical Assisting                       ,35,,73,16,109,31,45,15,79,19,56,18,60,16,39,11,68,23
,,123010 - Registered Nursing                      ,224,48,267,97,306,84,292,108,318,112,299,111,399,116,374,107,418,122
,,123020 - Licensed Vocational Nursing             ,53,,54,,69,,61,,57,,103,,92,,81,15,85,
,,123030 - Certified Nurse Assistant               ,16,,13,,14,,14,,27,,29,,26,,48,,,
,,123080 - Home Health Aide                        ,,,,,,,,,35,,,,22,,,,,
,,125000 - Emergency Medical Services              ,33,,49,,37,,57,,30,,51,,35,7,55,,35,9
,,125100 - Paramedic                               ,27,23,43,20,40,,,,15,13,24,11,24,,,,20,17
,,130500 - Child Development/Early Care and Educati,518,14,517,,547,19,493,21,666,19,540,38,688,63,615,35,763,
,,130520 - Children with Special Needs             ,,,,,37,,15,,25,,,,22,,23,,26,
,,130590 - Infants and Toddlers                    ,,,32,,,,22,,,,33,,,,49,,,
,,150100 - English                                 ,"1,570",313,"1,279",329,"1,625",386,"1,553",440,"1,671",359,"1,544",439,"1,946",380,"1,705",486,"2,331",477
,,150110 - Linguistics                             ,,,,,21,,,,,,,,25,,,,,
,,150300 - Comparative Literature                  ,30,,21,,15,,19,,22,,24,,19,,20,,24,
,,150600 - Speech Communication                    ,808,177,827,232,829,192,851,219,818,189,916,194,"1,004",299,950,216,"1,183",226
,,150700 - Creative Writing                        ,32,,,,,,,,16,,,,,,,,20,
,,150900 - Philosophy                              ,132,74,198,62,150,36,149,52,140,76,175,54,138,40,191,63,234,59
,,151000 - Religious Studies                       ,40,,92,40,119,35,107,24,109,37,82,39,144,39,108,131,94,39
,,159900 - Other Humanities                        ,,,39,64,74,,67,,77,,73,77,75,,75,67,80,
,,"170100 - Mathematics, General                    ","1,733",295,"1,306",381,"1,757",303,"1,454",353,"1,641",280,"1,364",303,"1,840",316,"1,545",315,"1,833",302
,,"190100 - Physical Sciences, General              ",33,,26,,30,,32,,34,,31,,33,,29,,34,
,,"190200 - Physics, General                        ",107,,117,,86,,152,,97,,113,,111,,141,,127,
,,"190500 - Chemistry, General                      ",388,81,376,76,379,87,393,87,450,84,382,65,474,114,424,85,472,163
,,191100 - Astronomy                               ,122,,150,,135,,123,,137,,85,,121,,105,,138,
,,191400 - Geology                                 ,83,,80,,87,,57,,76,,63,,95,,82,,102,
,,193000 - Earth Science                           ,432,192,421,230,369,181,373,198,425,227,419,324,471,249,393,235,486,239
,,"200100 - Psychology, General                     ","1,491",274,"1,417",449,"1,450",436,"1,615",525,"1,896",399,"1,925",817,"1,856",459,"1,796",867,"1,997",610
,,200300 - Behavioral Science                      ,110,,70,36,126,,73,34,153,,111,32,215,,185,335,225,
,,210400 - Human Services                          ,175,38,92,14,157,33,111,29,138,33,81,32,127,59,82,,108,34
,,210440 - Alcohol and Controlled Substances       ,155,,418,15,191,,325,30,190,23,262,34,224,25,222,25,178,63
,,210500 - Administration of Justice               ,837,179,510,138,591,141,667,100,608,136,638,224,623,136,657,139,749,129
,,210510 - Corrections                             ,118,33,117,,107,34,70,29,80,34,90,,83,34,60,29,88,33
,,210550 - Police Academy                          ,63,,23,,65,,23,,66,,37,,75,,28,,93,
,,213300 - Fire Technology                         ,52,37,61,,53,20,64,,59,32,46,,58,,44,,64,
,,213350 - Fire Academy                            ,86,,23,,57,,20,,65,,19,,73,,47,20,33,
,,220200 - Anthropology                            ,274,74,176,63,282,72,267,118,305,68,336,54,287,98,387,98,451,139
,,220300 - Ethnic Studies                          ,205,198,310,181,634,294,600,316,795,276,965,218,710,422,970,468,"1,176",278
,,220400 - Economics                               ,151,26,157,35,154,18,190,,198,32,193,,191,,178,49,210,113
,,220500 - History                                 ,"1,102",214,"1,073",338,"1,208",294,933,280,986,311,834,413,"1,120",440,852,374,"1,158",452
,,220600 - Geography                               ,143,110,153,49,139,99,147,52,150,40,157,65,143,59,179,69,146,74
,,220700 - Political Science                       ,818,304,746,241,962,193,751,395,807,322,900,428,991,410,764,387,952,405
,,220800 - Sociology                               ,693,178,667,410,763,259,665,293,760,251,783,271,938,325,833,560,776,320
,,221000 - International Studies                   ,63,,78,,97,,108,15,110,,51,,55,,71,84,172,69
,,493084 - English as a Second Language - Writing  ,25,,30,,56,27,77,15,27,15,16,,16,22,23,12,16,
,,493200 - General Work Experience                 ,51,,59,24,50,12,65,13,56,31,134,25,74,38,122,31,54,
,Credit - Not Degree Applicable                     Total,,"1,437",30,"1,179",98,"1,338",63,"1,098",88,991,87,901,87,989,83,864,106,"1,014",102
,,123000 - Nursing                                 ,76,,66,,87,,68,,79,,95,,84,,89,,98,
,,123010 - Registered Nursing                      ,,30,,47,,29,,27,,61,,28,,44,,78,,44
,,123080 - Home Health Aide                        ,,,10,,8,,11,,4,,,,,,,,,
,,150100 - English                                 ,206,,161,21,156,,,,,,,,,,,,,
,,"170100 - Mathematics, General                    ",319,,171,30,224,34,270,61,116,12,94,23,30,,50,,107,
,,493084 - English as a Second Language - Writing  ,326,,320,,300,,279,,282,14,259,36,286,15,257,9,292,24
,,493085 - English as a Second Language - Reading  ,262,,242,,298,,221,,268,,196,,289,24,208,19,222,34
,,493086 - English as a Second Language - Listening,248,,209,,265,,249,,242,,257,,300,,260,,295,
