,,,Fall 2021,Winter 2022,Spring 2022,Summer 2022,Fall 2022,Winter 2023,Spring 2023,Summer 2023,Fall 2023,Winter 2024,Spring 2024,Summer 2024,Fall 2024,Winter 2025,Spring 2025,Summer 2025,Fall 2025,Winter 2026
,,070810 - Computer Networking                     ,124,,96,26,133,,144,,220,,140,,203,,133,,210,
,,070820 - Computer Support                        ,220,,211,37,202,,192,33,241,,283,50,265,,269,72,251,
,,070910 - E-Commerce (Technology emphasis)        ,38,,,,38,,,,34,,,,35,,,,17,
,,"080100 - Education, General                      ",225,45,167,36,145,40,178,29,246,38,233,62,288,28,194,64,204,31
,,080200 - Educational Aide (Teacher Assistant)    ,76,,56,,66,,54,32,57,,49,18,52,,45,15,63,
,,083500 - Physical Education                      ,"1,309",202,"1,084",301,"1,515",235,"1,323",338,"1,697",245,"1,497",330,"1,571",223,"1,496",313,"1,624",203
,,083510 - Physical Fitness and Body Movement      ,,,,,5,,2,,6,,8,,4,,1,,5,
,,083520 - Fitness Trainer                         ,125,,122,,79,,118,,129,,178,,195,,188,24,189,27
,,083550 - Intercollegiate Athletics               ,495,163,360,418,487,188,450,507,558,226,512,484,630,278,516,488,600,312
,,083560 - Coaching                                ,,,20,,,,20,,,,,,35,,,,41,
,,083600 - Recreation                              ,18,,19,,21,,,,28,,,,40,,,,22,
,,083700 - Health Education                        ,904,71,738,167,900,65,804,176,885,36,846,182,986,68,761,157,803,168
,,085000 - Sign Language                           ,762,172,700,294,732,154,768,348,"1,003",206,874,396,892,198,820,346,934,216
,,089900 - Other Education                         ,,,13,,,,25,,,,17,,,,15,,,
,,"090100 - Engineering, General (requires Calculus)",296,,269,,298,,288,,284,,334,29,269,,343,34,282,
,,"092400 - Engineering Technology, General (require",21,,15,20,45,,21,,42,,21,24,43,,26,,85,
,,093400 - Electronics and Electric Technology     ,850,156,831,203,982,168,"1,139",250,"1,152",209,"1,378",263,"1,457",237,"1,721",307,"1,755",285
,,094800 - Automotive Technology                   ,"1,203",32,821,90,"1,324",40,"1,314",130,"1,724",79,"1,770",265,"1,536",123,"1,518",198,"1,744",110
,,094840 - Alternative Fuels and Advanced Transport,75,,105,,106,,198,,138,,126,,118,,70,,108,
,,095200 - Construction Crafts Technology          ,25,,32,,25,,74,,30,21,64,,28,,129,,55,
,,095210 - Carpentry                               ,46,,,,24,,,,26,,52,,34,,,,,52
,,095290 - Roofing                                 ,266,,223,,268,,248,,304,,335,,303,,224,,269,
,,095300 - Drafting Technology                     ,154,,88,62,164,,187,,122,42,154,,217,,216,,262,
,,095640 - Sheet Metal and Structural Metal        ,316,,220,,389,48,421,,397,60,411,103,424,62,465,80,479,148
,,095650 - Welding Technology                      ,468,59,399,178,553,76,535,233,714,80,835,238,837,89,651,216,776,108
,,095670 - Industrial and Occupational Safety and H,,,,,,,,,,,,,37,,66,,94,
,,099900 - Other Engineering and Related Industrial,,,,,,,,,36,,,,,,,,,
,,"100100 - Fine Arts, General                      ",64,,32,,39,,34,,101,,,,52,,,,28,
,,100200 - Art                                     ,"2,903",286,"3,042",721,"3,177",314,"3,122",897,"3,795",292,"3,538","1,134","3,527",263,"3,172",940,"3,465",330
,,100400 - Music                                   ,"1,097",217,947,241,"1,272",222,"1,039",298,"1,427",218,"1,279",426,"1,264",193,"1,063",432,"1,325",210
,,100500 - Commercial Music                        ,82,,95,,229,,329,,343,,362,,339,,263,,296,
,,100600 - Technical Theater                       ,57,,60,,54,,84,12,58,,96,,20,,86,,68,
,,100700 - Dramatic Arts                           ,448,60,392,102,446,62,613,69,469,71,360,102,434,70,448,60,524,100
,,100800 - Dance                                   ,612,105,678,146,792,143,727,238,946,174,696,220,688,149,709,223,648,175
,,100910 - Jewelry                                 ,34,,28,,41,,16,,48,,24,38,121,,30,,64,
,,101200 - Applied Photography                     ,203,,266,,260,,289,,391,,319,79,486,,302,72,314,
,,103000 - Graphic Art and Design                  ,36,,46,,58,,102,,84,,90,,132,,128,,118,
,,109900 - Other Fine and Applied Arts             ,,,,,,,20,,,,80,,18,,38,,,
,,110200 - French                                  ,184,52,102,56,132,62,141,106,170,48,156,92,173,48,203,70,145,44
,,110300 - German                                  ,54,,26,,52,,38,,52,,38,,38,,48,,40,
,,110400 - Italian                                 ,130,,71,,84,,60,,56,,54,,68,,,,46,
,,110500 - Spanish                                 ,861,154,605,304,780,106,659,316,865,153,726,406,895,190,798,367,914,162
,,110700 - Chinese                                 ,30,,,,66,,66,,42,,50,,62,,44,,38,
,,110800 - Japanese                                ,380,,223,104,345,,280,102,279,,268,94,256,,241,110,192,
,,119900 - Other Foreign Languages                 ,32,,41,23,38,,51,32,51,,35,15,18,,34,,19,
,,"120100 - Health Occupations, General             ",74,,60,,56,,23,,24,,30,,30,,40,,,
,,120510 - Phlebotomy                              ,31,,36,53,82,,82,76,96,,,,69,36,70,,,
,,120800 - Medical Assisting                       ,252,,157,,434,,309,,381,,236,,273,,412,,397,
,,122300 - Health Information Technology           ,890,,602,216,856,,642,212,960,,846,290,926,,878,322,800,
,,122500 - Radiologic Technology                   ,274,75,230,58,217,59,233,53,287,76,272,25,273,73,320,44,260,
,,122800 - Athletic Training and Sports Medicine   ,28,,,,38,,,,,,,,36,,,,,
,,123000 - Nursing                                 ,163,,141,103,167,,171,118,166,,154,106,181,,172,119,188,
,,123010 - Registered Nursing                      ,708,18,677,13,523,15,663,45,703,22,535,14,352,21,313,30,415,8
,,123020 - Licensed Vocational Nursing             ,328,,343,,378,,378,32,455,50,448,26,437,38,455,48,481,48
,,123030 - Certified Nurse Assistant               ,60,,75,92,111,,32,,82,,38,,68,,36,,51,
,,125000 - Emergency Medical Services              ,66,,55,,116,,107,,85,,69,,77,,79,,76,
,,"126000 - Health Professions, Transfer Core Curric",76,,80,,86,,78,,84,,80,,82,,80,,82,
,,126100 - Community Health Care Worker            ,,,,,,,,,,,,,,,33,,40,
,,127000 - Kinesiology                             ,169,,192,54,215,,184,51,184,,190,55,192,,191,59,191,
,,130200 - Interior Design and Merchandising       ,,,,,,,,,14,,10,,18,,,,,
,,130300 - Fashion                                 ,468,,569,140,768,25,769,159,850,60,809,200,932,69,916,194,874,53
,,130320 - Fashion Merchandising                   ,34,,16,,,,34,,,,21,,26,,62,,33,
,,130500 - Child Development/Early Care and Educati,"1,291",,"1,109",120,"1,294",,"1,232",116,"1,291",,"1,248",130,"1,260",,"1,256",210,"1,313",
,,130520 - Children with Special Needs             ,65,,31,,74,,63,,73,,35,,62,,58,,66,
,,130580 - Child Development Administration and Man,43,,38,,40,,37,,45,,46,,37,,36,,43,
,,130590 - Infants and Toddlers                    ,70,,37,,70,,67,,75,,69,,71,,72,,75,
,,130620 - Dietetic Services and Management        ,"1,016",238,"1,030",347,"1,186",292,"1,069",315,"1,163",308,"1,295",344,"1,298",359,"1,332",411,"1,334",311
,,130630 - Culinary Arts                           ,533,,565,116,711,,600,134,772,,732,199,850,,923,124,876,
,,130710 - Restaurant and Food Services and Managem,145,39,190,39,286,39,194,40,394,39,316,76,451,38,282,75,326,36
,,150100 - English                                 ,"5,258",463,"3,707",830,"5,675",520,"4,137",911,"6,312",573,"4,280","1,092","5,524",701,"4,256","1,197","5,408",722
,,150110 - Linguistics                             ,60,,75,34,60,,67,29,100,,65,33,86,,83,30,73,
,,150600 - Speech Communication                    ,"2,994",747,"2,425",749,"3,170",820,"2,721",857,"3,113",816,"2,645",992,"3,281",890,"2,705","1,127","3,282",903
,,150700 - Creative Writing                        ,104,,125,,110,,152,,119,,164,23,137,,136,24,109,
,,150900 - Philosophy                              ,"1,168",291,"1,121",377,"1,039",192,952,435,948,203,870,571,992,213,992,457,"1,043",316
,,152000 - Reading                                 ,715,77,562,191,599,135,575,131,570,163,482,121,583,101,486,80,488,122
,,"160100 - Library Science, General                ",58,8,28,22,53,9,24,18,46,23,85,91,45,64,39,21,53,26
,,160200 - Library Technician (Aide)               ,179,5,196,20,181,8,142,21,176,,249,32,317,,256,24,329,
,,"170100 - Mathematics, General                    ","6,979",805,"5,241","1,347","5,162",812,"4,225","1,191","5,415",654,"4,173","1,182","5,774",660,"4,533","1,296","5,542",764
,,"190100 - Physical Sciences, General              ",198,,179,,197,,194,,197,,171,,197,,173,,113,
,,"190200 - Physics, General                        ",770,,810,119,708,,818,118,706,,876,132,850,,"1,050",122,868,
,,"190500 - Chemistry, General                      ","1,990",,"1,601",394,"1,804",,"1,708",537,"1,838",,"1,903",482,"2,046",,"2,166",564,"2,108",
,,191100 - Astronomy                               ,691,35,543,69,607,70,631,68,570,39,666,69,634,73,734,71,612,72
,,191400 - Geology                                 ,429,,389,,457,,357,,476,,393,,483,,417,,476,
,,193000 - Earth Science                           ,333,34,286,61,276,37,305,70,309,36,319,33,308,39,315,67,388,34
,,"200100 - Psychology, General                     ","3,634",621,"3,157","1,058","3,645",612,"3,149","1,280","3,720",600,"3,003","1,385","3,673",677,"3,255","1,362","3,600",817
,,209900 - Other Psychology                        ,40,,34,,41,,21,,46,,22,,35,,173,110,352,
,,210200 - Public Administration                   ,34,,36,,37,,36,,36,,34,,34,,35,,29,
,,210400 - Human Services                          ,590,29,478,107,496,38,358,39,491,36,375,34,485,38,480,30,496,113
,,210440 - Alcohol and Controlled Substances       ,179,,244,,145,,178,,176,,211,,232,,198,,224,
,,210500 - Administration of Justice               ,809,46,492,80,736,38,599,39,736,39,633,39,768,36,792,58,903,37
,,210510 - Corrections                             ,42,,16,,31,,26,,41,,42,,33,,31,,38,
,,"210540 - Forensics, Evidence, and Investigation  ",37,,43,,29,,48,,27,,88,,25,,81,,29,
,,213300 - Fire Technology                         ,556,37,359,27,388,,348,24,459,,455,40,416,,448,,596,86
,,214000 - Legal and Community Interpretation      ,16,,12,,28,,23,,28,,25,25,37,,29,36,26,
,,"220100 - Social Sciences, General                ",172,,125,,195,,171,,237,,153,,249,,177,,263,
,,220200 - Anthropology                            ,"1,322",192,"1,315",470,"1,473",179,"1,409",573,"1,691",230,"1,585",725,"1,679",252,"1,691",833,"1,902",320
,,220220 - Archaeology                             ,54,,44,,65,,56,,61,,65,,61,,71,,62,
,,220300 - Ethnic Studies                          ,216,111,323,205,720,72,957,481,"1,326",362,"1,525",873,"1,540",412,"1,663","1,065","1,746",580
,,220400 - Economics                               ,788,142,667,251,882,148,809,319,995,182,910,464,"1,035",215,"1,062",470,"1,171",225
,,220500 - History                                 ,"2,470",670,"1,990","1,081","2,815",589,"2,198","1,489","2,860",747,"2,249","1,619","2,826",819,"2,256","1,519","2,688",907
,,220600 - Geography                               ,207,58,258,100,215,71,140,128,215,67,168,90,155,67,157,109,157,68
,,220700 - Political Science                       ,"1,671",419,"1,656",712,"1,839",447,"1,488",909,"1,804",512,"1,522","1,068","1,772",578,"1,745","1,024","1,679",505
,,220800 - Sociology                               ,"1,738",369,"1,359",569,"1,510",357,"1,286",649,"1,634",374,"1,047",771,"1,590",448,"1,114",791,"1,397",447
,,493010 - Career Guidance and Orientation         ,"1,231",96,420,436,"1,103",87,447,613,"1,340",145,"1,093",537,"1,717",138,"1,234",651,"1,577",174
,,493014 - Study Skills                            ,874,181,831,254,"1,013",164,908,299,"1,403",201,"1,090",311,"1,413",265,"1,198",334,"1,428",285
,,493072 - Leadership Skills Development           ,37,,33,,35,,35,,38,,34,,54,,35,,36,
,,493084 - English as a Second Language - Writing  ,75,,28,,26,,25,9,62,,43,18,56,,52,,53,
,,493085 - English as a Second Language - Reading  ,13,,4,,,,,,,,,,,,,,,
,,493086 - English as a Second Language - Listening,6,,11,,12,,8,,,,,,,,,,,
,,493087 - English as a Second Language - Integrate,7,,6,,2,,8,,,,,,,,,,,
,Credit - Not Degree Applicable                     Total,,"2,201",53,958,103,"2,001",63,"1,129",191,"1,675",56,"1,283",148,224,1,178,66,148,
,,123010 - Registered Nursing                      ,63,,21,,43,,25,,36,,28,,64,,26,,53,
,,130630 - Culinary Arts                           ,36,,,,11,,,,31,,,,17,,,,21,
,,150100 - English                                 ,"1,217",,413,44,748,,,,,,,,,,,,,
,,152000 - Reading                                 ,310,26,150,40,156,,42,,36,,54,,44,,52,,18,
,,"170100 - Mathematics, General                    ",106,,,,,,,,,,,,,,,,,
,,179900 - Other Mathematics                       ,382,27,299,14,961,61,834,100,"1,465",56,"1,069",81,,,,,,
,,220800 - Sociology                               ,22,,20,,,,,,,,,,,,,,,
,,493010 - Career Guidance and Orientation         ,,,,,9,,159,83,32,,75,48,43,,61,57,28,
,,493084 - English as a Second Language - Writing  ,26,,24,2,3,,2,,1,,2,,2,,5,,1,
,,493085 - English as a Second Language - Reading  ,12,,7,,16,,13,,8,,14,2,9,1,10,,6,
,,493086 - English as a Second Language - Listening,4,,7,,10,,5,1,10,,10,15,7,,1,7,3,
,,493087 - English as a Second Language - Integrate,23,,17,3,44,2,49,7,56,,31,2,38,,23,2,18,
