,,,Fall 2021,Winter 2022,Spring 2022,Summer 2022,Fall 2022,Winter 2023,Spring 2023,Summer 2023,Fall 2023,Winter 2024,Spring 2024,Summer 2024,Fall 2024,Winter 2025,Spring 2025,Summer 2025,Fall 2025,Winter 2026
,,220800 - Sociology                               ,232,,306,189,191,,238,109,222,,272,113,267,,333,176,314,
,,302020 - Piloting                                ,,,7,,,,9,,,,13,,,,10,,,
,,493013 - Academic Guidance                       ,150,,220,37,51,,113,24,94,,54,29,68,,61,30,67,
,,493200 - General Work Experience                 ,26,,51,,46,,64,,31,,77,,41,,74,,31,
,Credit - Not Degree Applicable                     Total,,170,,163,124,59,,104,157,64,,111,141,110,,132,82,83,
,,083580 - Adapted Physical Education              ,53,,58,54,52,,54,56,52,,57,62,59,,61,51,59,
,,095630 - Machining and Machine Tools             ,,,,5,,,,14,,,,7,,,,,,
,,095650 - Welding Technology                      ,,,,,,,,3,,,,,,,,,,
,,099900 - Other Engineering and Related Industrial,,,,47,,,,32,,,,26,,,,12,,
,,120510 - Phlebotomy                              ,,,,,,,,,,,11,,9,,7,,6,
,,120810 - Clinical Medical Assisting              ,,,,,,,8,8,,,,,,,,,,
,,120820 - Administrative Medical Assisting        ,,,,,,,17,,,,,,,,,,,
,,121300 - Cardiovascular Technician               ,20,,11,,7,,16,7,12,,27,7,11,,24,13,,
,,150100 - English                                 ,28,,53,18,,,9,,,,9,,,,,,,
,,"190100 - Physical Sciences, General              ",,,2,,,,,,,,,,,,,,,
,,"190500 - Chemistry, General                      ",2,,7,,,,,,,,,,,,,,,
,,210500 - Administration of Justice               ,36,,24,,,,,,,,7,,31,,27,6,7,
,,213300 - Fire Technology                         ,31,,8,,,,,37,,,,39,,,,,,
,,"493032 - Learning Skills, Learning Disabled      ",,,,,,,,,,,,,,,13,,11,
