,,,Fall 2021,Winter 2022,Spring 2022,Summer 2022,Fall 2022,Winter 2023,Spring 2023,Summer 2023,Fall 2023,Winter 2024,Spring 2024,Summer 2024,Fall 2024,Winter 2025,Spring 2025,Summer 2025,Fall 2025,Winter 2026
,,051400 - Office Technology/Office Computer Applic,329,,282,130,340,,155,69,233,,194,158,248,,299,161,247,
,,051600 - Labor and Industrial Relations          ,,,,,38,,16,,40,,21,,21,,15,,31,
,,060200 - Journalism                              ,74,,108,35,96,,132,31,133,,132,15,135,,142,29,113,
,,060420 - Television (including combined TV/Film/V,284,,137,,294,,298,,243,,264,10,282,,197,,72,
,,069900 - Other Media and Communications          ,36,,26,,50,,34,,40,,30,,34,,22,,,
,,"070100 - Information Technology, General         ",96,,110,54,130,,198,60,156,,108,166,156,,150,150,130,
,,070200 - Computer Information Systems            ,204,,122,188,192,,184,72,182,,210,72,218,,120,60,188,
,,070700 - Computer Software Development           ,,,,,1,,2,,,,,,28,,64,,,
,,070710 - Computer Programming                    ,563,,684,116,573,,672,244,673,,608,278,485,,562,189,552,
,,070720 - Database Design and Administration      ,,,18,,,,34,,,,,,,,52,,,
,,079900 - Other Information Technology            ,,,,,,,,,58,,48,,28,,70,,120,
,,080200 - Educational Aide (Teacher Assistant)    ,22,,9,,28,,13,,19,,11,,12,,,,31,
,,083500 - Physical Education                      ,685,,644,415,830,,992,463,892,,950,502,927,,"1,133",681,841,
,,083510 - Physical Fitness and Body Movement      ,4,,4,,9,,1,,9,,4,,8,,23,,,
,,083520 - Fitness Trainer                         ,12,,17,,22,,,,,,31,,,,36,,,
,,083550 - Intercollegiate Athletics               ,212,,86,194,202,,88,,196,,74,198,207,,69,300,223,
,,083700 - Health Education                        ,211,,150,102,217,,247,114,213,,262,147,230,,273,156,218,
,,"090100 - Engineering, General (requires Calculus)",106,,232,,193,,251,,315,,310,,267,,217,,307,
,,"092400 - Engineering Technology, General (require",,,,1,,,,,,,,,,,,,,
,,093440 - Electrical Systems and Power Transmissio,625,,547,74,608,,601,36,775,,849,98,996,,"1,049",36,"1,294",
,,094500 - Industrial Systems Technology and Mainte,,,,,30,,,,28,,,,22,,,,32,
,,094600 - Environmental Control Technology        ,227,,251,,323,,329,,290,,202,32,433,,324,,396,
,,094610 - Energy Systems Technology               ,10,,8,,,,,,,,,41,,,,,38,
,,095210 - Carpentry                               ,424,,401,,497,,429,,460,,564,,478,,586,,505,
,,095250 - Mill and Cabinet Work                   ,204,,285,,345,,378,,309,,438,,317,,333,,319,
,,095630 - Machining and Machine Tools             ,247,,204,,307,,310,,344,,374,22,312,,365,23,298,
,,095650 - Welding Technology                      ,264,,180,,304,,292,,278,,376,,318,,444,,346,
,,095680 - Industrial Quality Control              ,,,,,,,,,,,,,,,,,30,
,,095700 - Civil and Construction Management Techno,247,,171,,232,,180,,233,,195,,231,,219,,246,
,,095720 - Construction Inspection                 ,12,,,,,,,,25,,47,,,,25,,25,
,,"100100 - Fine Arts, General                      ",161,,183,66,156,,153,72,215,,192,67,167,,157,117,78,
,,100200 - Art                                     ,20,,48,,34,,94,,20,,22,,18,,60,,,
,,100210 - Painting and Drawing                    ,338,,294,70,322,,236,34,426,,336,54,360,,350,46,346,
,,100220 - Sculpture                               ,28,,68,,96,,114,,104,,64,,110,,100,,58,
,,100230 - Ceramics                                ,70,,270,,234,,212,,196,,238,,254,,198,,226,
,,100400 - Music                                   ,736,,790,,918,,876,,884,,872,,673,,796,,805,
,,100500 - Commercial Music                        ,66,,44,,,,,,69,,60,,135,,144,,121,
,,100700 - Dramatic Arts                           ,61,,52,,109,,151,,114,,146,,103,,154,,157,
,,100800 - Dance                                   ,206,,109,52,84,,163,58,119,,148,37,214,,329,40,237,
,,100810 - Commercial Dance                        ,,,50,,104,,94,,114,,162,,86,,38,,28,
,,101200 - Applied Photography                     ,204,,208,,337,,385,,307,,413,,361,,254,,232,
,,101300 - Commercial Art                          ,,,56,,66,,70,,68,,74,,64,,70,,66,
,,103000 - Graphic Art and Design                  ,384,,304,,281,,206,,368,,352,,518,,552,,578,
,,109900 - Other Fine and Applied Arts             ,,,2,,,,6,,14,,,,12,,12,,12,
,,110200 - French                                  ,62,,58,26,80,,76,34,89,,65,27,45,,49,,,
,,110500 - Spanish                                 ,257,,339,101,301,,288,76,334,,330,102,268,,334,65,238,
,,110700 - Chinese                                 ,173,,148,37,126,,160,38,140,,181,33,187,,132,38,112,
,,110800 - Japanese                                ,59,,96,33,88,,82,21,98,,66,33,98,,94,29,35,
,,122800 - Athletic Training and Sports Medicine   ,,,,,,,31,,30,,,,,,,,,
,,127000 - Kinesiology                             ,,,45,32,30,,71,37,15,,39,35,39,,58,44,39,
,,129900 - Other Health Occupations                ,27,,,,30,,,,,,56,,29,,33,,50,
,,"130600 - Nutrition, Foods, and Culinary Arts     ",30,,32,,31,,34,,40,,73,,33,,33,,,
,,130630 - Culinary Arts                           ,457,,514,28,883,,905,34,747,,794,,675,,717,,742,
,,130700 - Hospitality                             ,47,,32,,43,,50,,24,,70,,33,,91,,43,
,,130710 - Restaurant and Food Services and Managem,4,,22,,7,,30,,41,,36,,36,,,,41,
,,150100 - English                                 ,782,,670,170,"1,055",,864,163,860,,789,160,855,,841,200,839,
,,150300 - Comparative Literature                  ,18,,12,,13,,22,,11,,7,,10,,10,,,
,,150600 - Speech Communication                    ,362,,253,64,392,,428,77,382,,344,69,374,,461,81,468,
,,150700 - Creative Writing                        ,19,,,,28,,19,,41,,39,,21,,24,,16,
,,150900 - Philosophy                              ,136,,113,95,152,,143,84,242,,197,127,219,,251,75,189,
,,151000 - Religious Studies                       ,28,,6,,25,,10,,27,,24,,31,,,,,
,,159900 - Other Humanities                        ,88,,96,56,62,,68,95,117,,119,100,122,,90,115,64,
,,"170100 - Mathematics, General                    ","1,572",,"1,448",533,"1,391",,"1,272",674,"1,852",,"1,701",682,"1,776",,"1,740",339,"1,605",
,,"190200 - Physics, General                        ",352,,349,20,167,,154,23,225,,286,31,304,,224,72,324,
,,"190500 - Chemistry, General                      ",424,,315,32,466,,434,40,346,,460,50,448,,530,78,456,
,,191100 - Astronomy                               ,,,,,,,107,,,,,,,,,,,
,,191400 - Geology                                 ,25,,37,,32,,32,,29,,35,,27,,41,,,
,,"200100 - Psychology, General                     ",406,,279,141,470,,425,81,353,,332,64,381,,509,69,539,
,,214000 - Legal and Community Interpretation      ,31,,23,,26,,24,,36,,51,,45,,61,,59,
,,"220100 - Social Sciences, General                ",,,,,49,,39,,45,,87,,53,,57,,49,
,,220160 - Social Justice: Chicano Studies         ,,,,,33,,,,36,,,,28,,,,,
,,220200 - Anthropology                            ,210,,260,124,219,,260,68,245,,241,40,277,,318,76,244,
,,220300 - Ethnic Studies                          ,738,,820,223,838,,865,77,971,,939,104,924,,"1,047",151,"1,150",
,,220400 - Economics                               ,113,,114,92,145,,103,115,172,,138,76,149,,161,81,153,
,,220500 - History                                 ,245,,291,102,319,,419,102,372,,376,55,340,,427,71,370,
,,220600 - Geography                               ,306,,276,49,289,,350,70,369,,354,76,354,,330,43,250,
,,220700 - Political Science                       ,280,,287,191,337,,322,110,328,,315,81,296,,405,81,367,
,,220800 - Sociology                               ,202,,257,106,350,,308,104,381,,344,67,301,,340,58,307,
,,300700 - Cosmetology and Barbering               ,259,,530,87,540,,416,27,537,,642,53,566,,442,,423,
,,493010 - Career Guidance and Orientation         ,30,,23,23,48,,44,29,26,,45,50,21,,35,44,64,
,,493013 - Academic Guidance                       ,151,,119,72,227,,203,61,245,,157,75,241,,163,79,172,
,,493086 - English as a Second Language - Listening,22,,9,,17,,26,,52,,34,,30,,35,,22,
,,493087 - English as a Second Language - Integrate,45,,55,,21,,24,,25,,29,,23,,31,,19,
,,493200 - General Work Experience                 ,52,,62,,52,,49,,21,,28,,23,,26,,25,
,,499900 - Other Interdisciplinary Studies         ,8,,,,,,,13,,,,,,,,,,
,Credit - Not Degree Applicable                     Total,,992,,812,117,959,,913,239,"1,103",,929,119,876,,754,44,736,
,,050200 - Accounting                              ,,,22,,,,24,,,,24,,,,25,,,
,,095210 - Carpentry                               ,,,14,18,,,25,12,,,,,,,,,,
,,095250 - Mill and Cabinet Work                   ,,,,18,,,,22,,,,,,,,,,
,,095650 - Welding Technology                      ,,,,18,,,,,,,,,,,,,,
,,100400 - Music                                   ,35,,23,,61,,46,,54,,53,,40,,27,,5,
,,150100 - English                                 ,51,,58,,25,,,,54,,,,,,,,,
,,"170100 - Mathematics, General                    ",84,,64,40,105,,122,148,131,,74,119,38,,50,19,34,
,,300700 - Cosmetology and Barbering               ,14,,,,1,,19,,,,,,,,,,,
,,"493030 - Learning Skills, Handicapped            ",,,24,,39,,17,,26,,20,,26,,29,,18,
,,"493032 - Learning Skills, Learning Disabled      ",24,,,,18,,19,,14,,24,,11,,,,9,
,,493086 - English as a Second Language - Listening,180,,145,8,230,,202,6,290,,222,,197,,176,13,223,
,,493087 - English as a Second Language - Integrate,544,,430,15,430,,419,28,449,,439,,487,,408,12,405,
,,493100 - Vocational ESL                          ,60,,32,,50,,20,23,85,,73,,77,,39,,42,
