,,,Fall 2021,Winter 2022,Spring 2022,Summer 2022,Fall 2022,Winter 2023,Spring 2023,Summer 2023,Fall 2023,Winter 2024,Spring 2024,Summer 2024,Fall 2024,Winter 2025,Spring 2025,Summer 2025,Fall 2025,Winter 2026
,,"092400 - Engineering Technology, General (require",,,14,,16,,21,,19,,14,,28,,33,,32,
,,093400 - Electronics and Electric Technology     ,69,,60,27,47,,27,24,50,,48,24,55,,52,22,54,
,,093410 - Computer Electronics                    ,,,,,38,,,,54,,,,33,,,,43,
,,093430 - Telecommunications Technology           ,,,,,,,,,7,,3,,3,,8,,15,
,,094700 - Diesel Technology                       ,,,,,,,,,,,,,,,8,1,9,
,,094800 - Automotive Technology                   ,266,,222,23,271,,310,26,332,,378,15,333,,383,22,319,
,,095220 - Electrical                              ,160,,350,,334,,366,,565,,380,,368,,346,,367,
,,"095230 - Plumbing, Pipefitting and Steamfitting  ",335,,288,,481,,459,,589,,409,,554,,398,,403,
,,095290 - Roofing                                 ,13,,18,,72,,9,,172,,496,,183,,322,,217,
,,095300 - Drafting Technology                     ,20,,20,,16,,22,22,26,,20,19,22,,15,21,27,
,,095600 - Manufacturing and Industrial Technology ,48,,756,,"1,155",,"1,181",,651,,67,,43,,61,,45,
,,095630 - Machining and Machine Tools             ,85,,60,13,83,,99,11,117,,115,5,103,,95,8,115,
,,095640 - Sheet Metal and Structural Metal        ,92,,86,,77,,83,,77,,72,,72,,71,,82,
,,095650 - Welding Technology                      ,148,,130,,158,,151,,173,,180,,179,,197,,182,
,,095670 - Industrial and Occupational Safety and H,,,,,,,,,,,,,168,,175,,215,
,,095700 - Civil and Construction Management Techno,,,,,,,,,,,,,,,,,63,
,,"100100 - Fine Arts, General                      ",391,,399,145,337,,329,172,363,,310,163,335,,463,161,399,
,,100200 - Art                                     ,46,,,,24,,,,,,,,35,,11,,34,
,,100210 - Painting and Drawing                    ,217,,164,32,240,,227,64,243,,217,102,270,,230,124,270,
,,100220 - Sculpture                               ,12,,13,,15,,12,,11,,15,,16,,15,,13,
,,100230 - Ceramics                                ,22,,50,,31,,63,,47,,63,,44,,70,,41,
,,100400 - Music                                   ,512,,528,296,636,,578,371,606,,608,371,722,,758,406,766,
,,100500 - Commercial Music                        ,61,,81,17,57,,37,23,41,,30,24,27,,81,40,106,
,,100600 - Technical Theater                       ,,,7,,,,,,,,,,,,,,,
,,100700 - Dramatic Arts                           ,256,,269,173,223,,237,182,287,,259,211,233,,376,213,343,
,,100900 - Applied Design                          ,62,,49,25,64,,46,27,65,,50,22,67,,58,25,72,
,,101200 - Applied Photography                     ,89,,96,64,106,,115,72,143,,143,68,129,,127,70,180,
,,101300 - Commercial Art                          ,22,,10,,19,,11,,19,,8,,6,,11,,13,
,,"110100 - Foreign Languages, General              ",3,,,,1,,,,,,,,,,,,,
,,110200 - French                                  ,99,,131,70,107,,112,68,111,,115,72,107,,127,85,118,
,,110500 - Spanish                                 ,237,,217,130,221,,227,107,245,,253,98,258,,250,99,266,
,,110700 - Chinese                                 ,34,,9,,29,,11,,30,,,15,23,,10,,28,
,,110800 - Japanese                                ,73,,58,,69,,51,,78,,47,,69,,68,,59,
,,"120100 - Health Occupations, General             ",,,,,,,,34,14,,,34,61,,30,39,30,
,,120800 - Medical Assisting                       ,200,,194,45,148,,149,36,166,,189,34,207,,254,43,200,
,,120810 - Clinical Medical Assisting              ,16,,18,,29,,7,,17,,15,,15,,36,,18,
,,121900 - Optical Technology                      ,,,,,39,,43,43,8,,21,18,29,,26,40,50,
,,123010 - Registered Nursing                      ,212,,112,22,127,,73,,30,,51,,83,,101,,159,
,,124020 - Dental Hygienist                        ,266,,226,48,249,,223,34,279,,269,38,277,,278,56,286,
,,125000 - Emergency Medical Services              ,117,,55,17,88,,65,20,83,,92,24,107,,111,21,111,
,,126100 - Community Health Care Worker            ,,,,,14,,24,,56,,21,,61,,77,,66,
,,127000 - Kinesiology                             ,295,,304,258,422,,288,255,566,,342,271,337,,211,170,321,
,,130200 - Interior Design and Merchandising       ,91,,73,6,89,,78,12,99,,112,6,100,,117,6,136,
,,130500 - Child Development/Early Care and Educati,707,,670,192,547,,618,230,676,,719,251,848,,744,255,953,
,,130520 - Children with Special Needs             ,30,,23,,30,,29,,20,,43,,41,,45,,43,
,,130580 - Child Development Administration and Man,60,,26,,37,,20,,46,,26,,47,,25,,61,
,,130590 - Infants and Toddlers                    ,54,,39,,46,,35,,41,,36,,42,,71,,41,
,,"130600 - Nutrition, Foods, and Culinary Arts     ",274,,181,117,328,,254,153,331,,287,100,374,,370,170,476,
,,140200 - Paralegal                               ,129,,143,60,111,,133,88,174,,162,97,212,,183,116,187,
,,150100 - English                                 ,"2,098",,"1,550",509,"2,079",,"1,768",531,"2,376",,"1,892",616,"2,689",,"2,122",660,"2,872",
,,150300 - Comparative Literature                  ,26,,,,,,,,12,,,,15,,,,14,
,,150600 - Speech Communication                    ,"1,053",,"1,063",316,979,,"1,001",328,"1,089",,"1,190",454,"1,134",,"1,174",461,"1,194",
,,150700 - Creative Writing                        ,72,,65,21,67,,52,24,67,,61,23,62,,71,23,63,
,,150900 - Philosophy                              ,288,,318,82,276,,249,115,339,,290,102,350,,340,114,325,
,,151000 - Religious Studies                       ,173,,117,120,121,,126,122,179,,154,109,195,,153,70,167,
,,159900 - Other Humanities                        ,155,,278,133,176,,220,97,214,,294,91,265,,223,101,208,
,,"160100 - Library Science, General                ",,,,,,,,,,,,,3,,,,4,
,,"170100 - Mathematics, General                    ","2,070",,"1,406",561,"1,696",,"1,331",475,"1,747",,"1,460",433,"1,767",,"1,516",417,"1,695",
,,"190200 - Physics, General                        ",158,,164,25,197,,218,23,184,,210,20,205,,230,11,232,
,,"190500 - Chemistry, General                      ",649,,508,146,552,,508,115,558,,602,114,596,,637,133,683,
,,191100 - Astronomy                               ,224,,231,39,229,,237,27,229,,247,22,237,,189,16,237,
,,191400 - Geology                                 ,,,,,,,9,,25,,44,,56,,28,35,55,
,,"200100 - Psychology, General                     ","1,576",,"1,237",452,"1,371",,"1,266",487,"1,641",,"1,374",681,"1,617",,"1,399",717,"1,666",
,,210400 - Human Services                          ,33,,56,,29,,61,,48,,86,,30,,98,,37,
,,210440 - Alcohol and Controlled Substances       ,13,,,,,,,,,,25,,,,,,28,
,,210500 - Administration of Justice               ,567,,504,188,489,,545,232,693,,491,337,633,,586,276,758,
,,210550 - Police Academy                          ,78,,135,14,92,,139,20,73,,134,22,131,,149,,181,
,,213300 - Fire Technology                         ,154,,138,42,149,,145,27,191,,174,55,232,,197,62,247,
,,213350 - Fire Academy                            ,,,10,,18,,37,10,47,,44,20,72,,61,18,43,
,,220200 - Anthropology                            ,525,,505,262,527,,570,304,569,,609,307,621,,648,392,654,
,,220300 - Ethnic Studies                          ,400,,363,267,415,,436,348,614,,640,444,690,,773,415,876,
,,220400 - Economics                               ,417,,336,147,386,,374,193,370,,386,198,335,,354,202,356,
,,220500 - History                                 ,884,,857,395,813,,830,406,855,,845,390,925,,862,435,912,
,,220600 - Geography                               ,410,,411,151,377,,382,145,440,,404,189,447,,377,202,523,
,,220610 - Geographic Information Systems          ,9,,6,,27,,22,,18,,16,,35,,16,,31,
,,220700 - Political Science                       ,425,,440,264,450,,466,276,484,,493,287,520,,535,298,544,
,,220800 - Sociology                               ,773,,614,379,758,,756,477,836,,713,416,922,,811,494,997,
,,493010 - Career Guidance and Orientation         ,324,,256,22,312,,374,44,300,,366,59,407,,375,53,324,
,,493012 - Job Seeking/Changing Skills             ,,,,29,,,,,,,,,,,,,,
,,493013 - Academic Guidance                       ,184,,43,21,153,,62,25,193,,38,45,178,,62,21,231,
,,"493032 - Learning Skills, Learning Disabled      ",23,,13,15,24,,21,9,43,,33,13,36,,33,17,29,
,,493072 - Leadership Skills Development           ,,,,,,,13,,17,,,22,38,,13,25,,
,,493084 - English as a Second Language - Writing  ,24,,6,,14,,13,,16,,18,,25,,18,,23,
,,493087 - English as a Second Language - Integrate,31,,33,,30,,27,,16,,29,,51,,45,,43,
,,493200 - General Work Experience                 ,,,,,,,,,,,,18,17,,8,7,49,
,,499900 - Other Interdisciplinary Studies         ,4,,28,,,,32,,11,,37,,12,,22,,,
,Credit - Not Degree Applicable                     Total,,"1,056",,735,170,661,,678,129,463,,443,73,337,,194,93,305,
,,051400 - Office Technology/Office Computer Applic,21,,,,,,,,,,,,,,,,,
,,083700 - Health Education                        ,28,,,21,,,,,,,,,,,,,,
,,089900 - Other Education                         ,47,,16,,14,,13,,8,,7,,,,,,13,
,,"090100 - Engineering, General (requires Calculus)",23,,,,,,,,,,,,,,,,,
,,093400 - Electronics and Electric Technology     ,3,,,,,,,,,,,,,,,,,
,,093420 - Industrial Electronics                  ,119,,106,,134,,109,,121,,152,,,,,,,
,,093430 - Telecommunications Technology           ,,,2,,5,,4,,,,,,,,,,,
,,094800 - Automotive Technology                   ,,,,,5,,12,,6,,9,,,,6,,,
,,095220 - Electrical                              ,198,,,,,,,,,,,,,,,,,
,,095290 - Roofing                                 ,97,,220,,61,,260,,,,,,,,,,,
,,100400 - Music                                   ,13,,11,,12,,10,,14,,13,,,,,,,
,,125000 - Emergency Medical Services              ,6,,6,,5,,7,,4,,,,7,,,,5,
,,150100 - English                                 ,131,,34,35,81,,35,,,,,,,,,,,
,,152000 - Reading                                 ,5,,,,,,,,,,,,,,,,,
,,"170100 - Mathematics, General                    ",2,,44,9,2,,3,,4,,1,,,,1,,,
,,170200 - Mathematics Skills                      ,,,,10,,,,,,,,,,,,,,
,,"200100 - Psychology, General                     ",63,,20,67,52,,14,95,39,,19,45,62,,14,64,59,
,,"493032 - Learning Skills, Learning Disabled      ",115,,99,5,136,,110,16,155,,118,15,130,,95,11,112,
,,493084 - English as a Second Language - Writing  ,17,,22,,16,,20,,,,17,13,17,,2,,1,
,,493086 - English as a Second Language - Listening,39,,49,23,41,,,18,25,,18,,38,,13,18,29,
,,493087 - English as a Second Language - Integrate,129,,106,,97,,81,,87,,89,,83,,63,,86,
