,,,Fall 2021,Winter 2022,Spring 2022,Summer 2022,Fall 2022,Winter 2023,Spring 2023,Summer 2023,Fall 2023,Winter 2024,Spring 2024,Summer 2024,Fall 2024,Winter 2025,Spring 2025,Summer 2025,Fall 2025,Winter 2026
,,"040700 - Zoology, General                        ",12,,,,12,,,,26,,11,,27,,,,24,
,,040800 - Natural History                         ,16,,,,18,,9,,14,,,,18,,,,20,
,,041000 - Anatomy and Physiology                  ,157,,99,48,77,,80,11,99,,147,41,129,,,42,183,
,,049900 - Other Biological Sciences               ,,,17,,,,8,,,,19,,,,,,,
,,"050100 - Business and Commerce, General          ",176,,198,41,131,,195,35,235,,250,44,253,,,43,302,
,,050200 - Accounting                              ,80,,98,24,110,,87,28,112,,83,,143,,,,121,
,,050500 - Business Administration                 ,42,,40,16,37,,18,30,34,,28,,40,,,35,33,
,,050640 - Small Business and Entrepreneurship     ,69,,70,,78,,73,,81,,115,,114,,,68,153,
,,061000 - Mass Communications                     ,,,,,,,21,,24,,20,,19,,,,24,
,,061210 - Film History and Criticism              ,36,,56,,33,,66,,52,,73,,50,,,24,47,
,,061400 - Digital Media                           ,42,,41,,41,,43,,40,,46,,75,,,,37,
,,070200 - Computer Information Systems            ,50,,55,22,68,,74,21,62,,61,22,79,,,33,84,
,,070710 - Computer Programming                    ,34,,52,,16,,54,,61,,54,,33,,,,44,
,,070720 - Database Design and Administration      ,,,29,,,,21,,,,22,,16,,,,21,
,,070800 - Computer Infrastructure and Support     ,29,,31,,35,,28,13,34,,30,11,36,,,15,29,
,,070810 - Computer Networking                     ,57,,44,,59,,28,,48,,28,,48,,,,56,
,,070820 - Computer Support                        ,,,22,,12,,25,,,,42,,,,,,,
,,083500 - Physical Education                      ,139,,232,49,264,,185,37,267,,174,50,238,,,43,282,
,,083510 - Physical Fitness and Body Movement      ,35,,21,12,38,,56,16,42,,55,30,50,,,,66,
,,083520 - Fitness Trainer                         ,,,15,,,,13,,,,13,,14,,,,21,
,,083550 - Intercollegiate Athletics               ,229,,173,106,371,,223,,482,,226,,478,,,194,592,
,,083580 - Adapted Physical Education              ,4,,1,,6,,15,,22,,31,10,7,,,,16,
,,083600 - Recreation                              ,,,,,,,,,20,,,,,,,,,
,,083700 - Health Education                        ,70,,59,24,96,,97,26,85,,90,21,59,,,28,99,
,,085000 - Sign Language                           ,74,,69,,51,,45,,84,,55,,83,,,,82,
,,093400 - Electronics and Electric Technology     ,27,,,,44,,,,,,,,,,,,,
,,094610 - Energy Systems Technology               ,,,23,,,,30,,,,26,,,,,,,
,,094800 - Automotive Technology                   ,59,,59,,93,,94,,103,,108,,92,,,,101,
,,095200 - Construction Crafts Technology          ,78,,88,,82,,93,1,115,,105,11,116,,,16,122,
,,095210 - Carpentry                               ,99,,43,,97,,47,,115,,65,,100,,,,102,
,,095220 - Electrical                              ,39,,45,,38,,60,,48,,69,,56,,,,51,
,,095250 - Mill and Cabinet Work                   ,35,,33,,44,,48,,38,,33,,38,,,,40,
,,095300 - Drafting Technology                     ,24,,23,,40,,50,,40,,29,,62,,,,44,
,,095310 - Architectural Drafting                  ,4,,16,,,,,,17,,,,,,,,14,
,,095600 - Manufacturing and Industrial Technology ,,,22,,,,42,,,,,,,,,,,
,,095630 - Machining and Machine Tools             ,27,,8,,22,,17,,,,,,,,,,,
,,095650 - Welding Technology                      ,80,,138,26,132,,161,,191,,177,,186,,,,184,
,,"100100 - Fine Arts, General                      ",275,,285,64,316,,332,93,346,,311,98,427,,,129,397,
,,100200 - Art                                     ,,,,,,,,,,,,,23,,,,6,
,,100210 - Painting and Drawing                    ,144,,128,27,157,,169,25,185,,237,57,205,,,52,211,
,,100220 - Sculpture                               ,,,12,,13,,19,,31,,20,,37,,,,43,
,,100230 - Ceramics                                ,38,,27,,27,,39,11,36,,38,8,42,,,8,49,
,,100400 - Music                                   ,101,,95,,106,,104,,145,,146,,113,,,,143,
,,100700 - Dramatic Arts                           ,62,,73,,75,,54,,66,,57,,37,,,,42,
,,100900 - Applied Design                          ,20,,24,,25,,23,,26,,49,,56,,,,58,
,,100910 - Jewelry                                 ,11,,10,,13,,25,,20,,16,,23,,,11,28,
,,101200 - Applied Photography                     ,34,,29,,38,,39,,37,,38,,35,,,21,42,
,,109900 - Other Fine and Applied Arts             ,21,,,,18,,,,18,,16,,11,,,,10,
,,110200 - French                                  ,24,,19,,20,,26,,29,,29,,29,,,,14,
,,110500 - Spanish                                 ,100,,107,,84,,109,,75,,80,16,60,,,23,108,
,,119900 - Other Foreign Languages                 ,,,,,19,,13,,19,,11,,16,,,4,16,
,,"120100 - Health Occupations, General             ",15,,32,15,27,,20,,,,26,29,37,,,30,33,
,,123010 - Registered Nursing                      ,99,,65,,101,,119,,101,,123,,110,,,,123,
,,123020 - Licensed Vocational Nursing             ,33,,5,,25,,,,35,,11,,34,,,,41,
,,123030 - Certified Nurse Assistant               ,5,,4,,11,,11,12,7,,9,25,12,,,21,13,
,,124010 - Dental Assistant                        ,90,,65,,98,,71,,108,,56,,144,,,,143,
,,125000 - Emergency Medical Services              ,30,,23,,27,,27,,31,,31,,29,,,,38,
,,125100 - Paramedic                               ,44,,18,18,46,,24,23,42,,20,19,49,,,26,74,
,,127000 - Kinesiology                             ,41,,16,,67,,24,24,59,,25,14,68,,,17,57,
,,130500 - Child Development/Early Care and Educati,197,,164,33,216,,192,91,193,,230,80,272,,,128,325,
,,130520 - Children with Special Needs             ,13,,,,,,,,18,,,,27,,,18,27,
,,130540 - Preshool Age Children                   ,,,12,,,,24,,,,,,,,,,,
,,130580 - Child Development Administration and Man,13,,16,15,18,,18,,,,21,8,,,,,,
,,130590 - Infants and Toddlers                    ,22,,24,28,,,28,,20,,26,,30,,,,48,
,,"130600 - Nutrition, Foods, and Culinary Arts     ",85,,113,53,111,,110,52,133,,145,60,146,,,75,214,
,,150100 - English                                 ,735,,688,117,917,,741,67,941,,874,134,962,,,164,"1,010",
,,150300 - Comparative Literature                  ,,,12,,,,37,,,,,,14,,,,24,
,,150400 - Classics                                ,18,,,,,,,,13,,,,,,,,,
,,150600 - Speech Communication                    ,425,,455,110,419,,410,87,404,,444,126,482,,,131,543,
,,150700 - Creative Writing                        ,59,,82,,60,,35,,78,,45,18,39,,,,,
,,150900 - Philosophy                              ,199,,235,52,281,,282,59,261,,215,58,306,,,89,277,
,,151000 - Religious Studies                       ,74,,44,33,60,,137,39,87,,43,35,102,,,40,120,
,,"160100 - Library Science, General                ",,,,,,,,,8,,,,10,,,,21,
,,"170100 - Mathematics, General                    ",620,,604,175,627,,658,209,682,,718,178,801,,,223,896,
,,170200 - Mathematics Skills                      ,125,,95,,125,,119,,96,,98,,19,,,,2,
,,"190200 - Physics, General                        ",40,,51,,47,,56,,58,,58,,68,,,,97,
,,"190500 - Chemistry, General                      ",111,,143,18,129,,129,14,126,,125,28,140,,,47,143,
,,191100 - Astronomy                               ,178,,254,99,208,,202,117,204,,250,87,284,,,123,301,
,,191400 - Geology                                 ,49,,38,16,52,,93,,16,,65,,16,,,,54,
,,191900 - Oceangraphy                             ,24,,16,,30,,38,,28,,29,,,,,,53,
,,192000 - Ocean Technology                        ,,,,,,,,,27,,21,,43,,,,52,
,,"200100 - Psychology, General                     ",502,,467,73,597,,602,141,578,,606,127,734,,,165,828,
,,210400 - Human Services                          ,79,,90,,185,,149,,266,,155,28,153,,,26,150,
,,210440 - Alcohol and Controlled Substances       ,87,,90,31,79,,124,20,119,,144,27,110,,,20,149,
,,210500 - Administration of Justice               ,39,,50,,53,,35,,52,,43,,80,,,,13,
,,210510 - Corrections                             ,14,,,,13,,,,,,,,10,,,,,
,,"210540 - Forensics, Evidence, and Investigation  ",,,15,,,,,,,,22,,,,,,20,
,,210550 - Police Academy                          ,28,,54,15,70,,49,12,75,,52,16,50,,,26,43,
,,213350 - Fire Academy                            ,,,,,29,,56,,27,,,,30,,,,30,
,,220120 - American Studies                        ,71,,117,,228,,315,75,341,,383,108,365,,,120,406,
,,220130 - Social Justice Studies                  ,,,,,,,,,,,10,,,,,,,
,,220200 - Anthropology                            ,211,,196,,189,,218,,203,,192,,227,,,,288,
,,220220 - Archaeology                             ,6,,8,,14,,7,,13,,29,,12,,,,18,
,,220300 - Ethnic Studies                          ,30,,30,,22,,22,,18,,10,,31,,,,31,
,,220400 - Economics                               ,94,,94,20,88,,94,21,79,,130,26,146,,,28,178,
,,220500 - History                                 ,360,,368,47,364,,376,73,453,,444,78,488,,,105,642,
,,220600 - Geography                               ,38,,43,,54,,61,,28,,58,,21,,,,36,
,,220610 - Geographic Information Systems          ,21,,31,18,26,,25,15,27,,36,12,32,,,15,44,
,,220700 - Political Science                       ,212,,146,54,147,,173,34,208,,188,52,162,,,61,202,
,,220800 - Sociology                               ,239,,168,,220,,212,,224,,218,,257,,,,272,
,,493010 - Career Guidance and Orientation         ,313,,329,22,252,,458,,125,,355,,127,,,,188,
,,493012 - Job Seeking/Changing Skills             ,10,,23,,25,,18,,21,,18,,23,,,,52,
,,493013 - Academic Guidance                       ,254,,162,,273,,126,,206,,109,21,203,,,,206,
,,"493032 - Learning Skills, Learning Disabled      ",83,,,4,155,,174,,200,,,34,308,,,39,304,
,,493072 - Leadership Skills Development           ,3,,12,,11,,12,,16,,21,20,14,,,,35,
,,493200 - General Work Experience                 ,114,,72,25,126,,120,2,149,,147,28,171,,,28,180,
,Credit - Not Degree Applicable                     Total,,37,,22,13,27,,28,14,35,,40,,10,,,,11,
,,"010100 - Agriculture Technology and Sciences, Gen",20,,,,,,,,,,,,,,,,,
,,083580 - Adapted Physical Education              ,1,,,,4,,9,,13,,8,,10,,,,11,
,,"170100 - Mathematics, General                    ",,,,,,,,,,,32,,,,,,,
,,170200 - Mathematics Skills                      ,16,,22,13,23,,19,14,22,,,,,,,,,
