,,,Fall 2021,Winter 2022,Spring 2022,Summer 2022,Fall 2022,Winter 2023,Spring 2023,Summer 2023,Fall 2023,Winter 2024,Spring 2024,Summer 2024,Fall 2024,Winter 2025,Spring 2025,Summer 2025,Fall 2025,Winter 2026
,,061200 - Film Studies                            ,387,,342,101,321,,347,162,441,,410,239,441,,480,213,,
,,061400 - Digital Media                           ,192,,179,24,250,,294,45,313,,324,66,301,,325,81,,
,,061420 - Electronic Game Design                  ,113,,138,,79,,152,22,173,,164,,121,,105,11,,
,,061430 - Website Design and Development          ,,,,,,,,,,,38,,,,,,,
,,070200 - Computer Information Systems            ,47,,40,,61,,83,37,26,,86,17,21,,96,56,,
,,070210 - Software Applications                   ,41,,40,16,52,,30,28,45,,32,19,38,,29,11,,
,,070600 - Computer Science (Transfer)             ,"1,281",,"1,218",253,"1,099",,"1,169",90,"1,335",,"1,304",267,"1,467",,"1,127",175,,
,,070720 - Database Design and Administration      ,12,,9,,,,18,,39,,63,,59,,60,9,,
,,070810 - Computer Networking                     ,14,,20,,22,,48,25,91,,52,31,59,,45,,,
,,070910 - E-Commerce (Technology emphasis)        ,21,,16,,19,,19,,53,,22,41,30,,45,31,,
,,"080100 - Education, General                      ",33,,,,25,,,,25,,,,27,,25,,,
,,083500 - Physical Education                      ,174,,128,206,181,,202,225,231,,224,253,250,,279,265,20,
,,083510 - Physical Fitness and Body Movement      ,82,,78,141,112,,130,174,196,,225,212,214,,174,199,,
,,083520 - Fitness Trainer                         ,34,,68,,40,,60,,43,,67,,49,,52,,,
,,083550 - Intercollegiate Athletics               ,297,,230,16,371,,311,,391,,294,,419,,380,,,
,,083580 - Adapted Physical Education              ,13,,4,6,13,,11,10,15,,10,7,12,,12,8,,
,,083700 - Health Education                        ,406,,479,165,429,,394,188,495,,508,195,471,,614,240,,
,,085000 - Sign Language                           ,234,,192,37,245,,225,48,240,,235,56,344,,238,55,,
,,"090100 - Engineering, General (requires Calculus)",,,,,,,,,,,18,,,,55,,,
,,"092400 - Engineering Technology, General (require",142,,244,94,155,,245,100,161,,221,63,279,,348,69,,
,,093400 - Electronics and Electric Technology     ,45,,61,,50,,68,22,36,,93,27,59,,85,12,,
,,095220 - Electrical                              ,69,,20,,86,,34,29,58,,21,,117,,71,25,,
,,095300 - Drafting Technology                     ,45,,112,27,74,,73,30,80,,100,29,62,,96,30,,
,,095310 - Architectural Drafting                  ,21,,,,17,,,,18,,,,20,,,,,
,,095600 - Manufacturing and Industrial Technology ,18,,29,,19,,18,,73,,91,,120,,115,26,,
,,"100100 - Fine Arts, General                      ",481,,536,141,513,,538,220,529,,528,228,549,,540,211,,
,,100200 - Art                                     ,108,,81,20,91,,98,19,99,,103,15,173,,199,38,,
,,100210 - Painting and Drawing                    ,170,,168,,215,,227,22,253,,264,18,230,,243,23,,
,,100220 - Sculpture                               ,,,,,,,,,,,23,,13,,,,,
,,100400 - Music                                   ,732,,685,402,982,,949,439,"1,128",,"1,095",454,"1,168",,"1,172",461,,
,,100500 - Commercial Music                        ,,,,,,,,,8,,,,,,,,,
,,100600 - Technical Theater                       ,57,,49,1,50,,36,,78,,67,,67,,61,1,21,
,,100700 - Dramatic Arts                           ,210,,185,43,233,,210,60,299,,211,90,276,,253,78,17,
,,100800 - Dance                                   ,109,,108,53,74,,50,86,107,,60,88,83,,96,67,,
,,100810 - Commercial Dance                        ,277,,219,97,321,,388,166,441,,476,142,453,,505,178,,
,,101100 - Photography                             ,79,,82,30,109,,85,69,91,,98,61,108,,111,38,,
,,110200 - French                                  ,118,,141,35,120,,124,29,134,,140,23,143,,121,28,,
,,110500 - Spanish                                 ,277,,238,97,298,,234,95,311,,263,113,350,,308,96,,
,,110700 - Chinese                                 ,145,,139,93,153,,163,126,135,,174,174,175,,169,157,,
,,110800 - Japanese                                ,294,,291,152,294,,363,169,290,,368,216,353,,391,172,,
,,"126000 - Health Professions, Transfer Core Curric",628,,464,153,489,,382,131,488,,430,135,460,,431,136,,
,,127000 - Kinesiology                             ,133,,95,43,175,,90,48,184,,86,72,191,,131,47,,
,,130500 - Child Development/Early Care and Educati,350,,259,68,275,,297,86,397,,393,95,425,,473,114,,
,,130550 - The School Age Child                    ,,,,,,,,,,,,,25,,,,,
,,140200 - Paralegal                               ,233,,165,85,152,,193,81,198,,229,117,231,,357,217,,
,,150100 - English                                 ,"2,464",,"2,243",547,"2,625",,"2,493",614,"3,021",,"2,838",736,"3,236",,"2,968",828,,
,,150600 - Speech Communication                    ,"1,266",,"1,227",386,"1,348",,"1,268",438,"1,442",,"1,365",475,"1,505",,"1,484",643,37,
,,150700 - Creative Writing                        ,43,,67,24,19,,58,25,48,,45,25,46,,43,22,,
,,150900 - Philosophy                              ,217,,225,120,270,,224,118,327,,293,124,373,,296,169,,
,,151000 - Religious Studies                       ,21,,,,,,,,,,,,,,,,,
,,152000 - Reading                                 ,51,,47,,24,,16,,,,,,,,,,,
,,159900 - Other Humanities                        ,178,,144,50,174,,115,52,182,,129,52,192,,158,93,,
,,"160100 - Library Science, General                ",75,,87,88,116,,84,108,112,,116,108,145,,162,87,,
,,"170100 - Mathematics, General                    ","3,523",,"2,717",929,"2,809",,"2,696","1,031","3,552",,"3,598","1,063","4,193",,"3,873","1,108",,
,,"190200 - Physics, General                        ",440,,476,265,421,,477,261,465,,604,276,563,,688,283,,
,,"190500 - Chemistry, General                      ",792,,693,203,603,,661,190,659,,721,193,748,,806,219,,
,,191100 - Astronomy                               ,126,,126,27,139,,154,42,124,,163,36,156,,163,46,,
,,191400 - Geology                                 ,62,,93,26,50,,70,75,102,,113,45,89,,112,26,,
,,191900 - Oceangraphy                             ,73,,49,,43,,47,,51,,53,18,51,,48,18,,
,,193000 - Earth Science                           ,107,,77,22,109,,82,28,76,,77,24,78,,55,19,,
,,"200100 - Psychology, General                     ","1,282",,"1,205",510,"1,204",,"1,102",527,"1,296",,"1,295",567,"1,456",,"1,363",689,,
,,210500 - Administration of Justice               ,420,,302,204,321,,364,122,426,,391,188,432,,528,226,,
,,"220100 - Social Sciences, General                ",39,,45,,42,,37,,41,,29,,39,,32,,,
,,220110 - Women's Studies                         ,122,,101,,72,,99,,78,,63,,68,,62,,,
,,220200 - Anthropology                            ,421,,404,146,402,,437,142,411,,442,160,435,,523,191,,
,,220300 - Ethnic Studies                          ,170,,294,109,293,,414,213,491,,708,429,920,,909,588,,
,,220400 - Economics                               ,922,,827,302,957,,876,325,"1,022",,"1,013",322,"1,136",,"1,137",424,,
,,220500 - History                                 ,992,,894,500,"1,035",,950,516,"1,198",,"1,063",602,"1,179",,"1,132",602,,
,,220600 - Geography                               ,378,,281,148,360,,336,150,419,,437,138,407,,463,135,,
,,220700 - Political Science                       ,664,,628,236,628,,656,254,684,,689,288,696,,758,278,,
,,220800 - Sociology                               ,536,,471,266,522,,510,289,539,,517,256,554,,551,294,,
,,221000 - International Studies                   ,22,,43,,27,,37,,39,,39,42,41,,26,,,
,,493011 - Interpersonal Skills                    ,182,,172,51,206,,216,71,266,,251,88,174,,253,88,,
,,493012 - Job Seeking/Changing Skills             ,138,,106,62,165,,138,83,216,,191,150,248,,168,103,,
,,493013 - Academic Guidance                       ,798,,441,326,701,,545,453,973,,681,431,903,,540,408,,
,,493084 - English as a Second Language - Writing  ,147,,114,22,147,,134,22,142,,112,22,122,,105,22,,
,,493200 - General Work Experience                 ,2,,3,2,5,,1,1,8,,11,6,4,,5,5,,
,Credit - Not Degree Applicable                     Total,,"1,718",,"1,062",112,"1,192",,"1,036",187,"1,430",,"1,091",191,"1,368",,"1,108",231,125,
,,050200 - Accounting                              ,,,56,,,,43,,,,49,42,43,,98,43,,
,,050210 - Tax Studies                             ,,,,,,,,,,,,,71,,161,74,,
,,050640 - Small Business and Entrepreneurship     ,,,,,,,,,,,,,,,62,,,
,,083500 - Physical Education                      ,,,,,,,,,,,,,,,,21,,
,,083550 - Intercollegiate Athletics               ,43,,18,,,,,,,,,,,,,,,
,,100500 - Commercial Music                        ,,,,,1,,5,,,,1,,2,,,,,
,,127000 - Kinesiology                             ,12,,31,,,,30,,42,,48,,38,,18,,,
,,140200 - Paralegal                               ,,,,,,,,,,,37,,44,,34,,,
,,150100 - English                                 ,533,,223,52,374,,229,47,404,,274,56,385,,200,6,125,
,,"170100 - Mathematics, General                    ",728,,402,37,391,,302,120,472,,281,71,334,,194,65,,
,,493084 - English as a Second Language - Writing  ,170,,117,,189,,187,,242,,193,,232,,105,,,
,,493085 - English as a Second Language - Reading  ,53,,62,,57,,80,,91,,72,,55,,91,,,
,,493087 - English as a Second Language - Integrate,179,,153,23,180,,160,20,179,,136,22,164,,145,22,,
