,,,Fall 2021,Winter 2022,Spring 2022,Summer 2022,Fall 2022,Winter 2023,Spring 2023,Summer 2023,Fall 2023,Winter 2024,Spring 2024,Summer 2024,Fall 2024,Winter 2025,Spring 2025,Summer 2025,Fall 2025,Winter 2026
,,060400 - Radio and Television                    ,408,,475,75,453,,510,82,480,,529,98,476,,498,101,,
,,061210 - Film History and Criticism              ,920,,723,611,912,,819,620,892,,854,591,867,,811,569,,
,,061220 - Film Production                         ,34,,29,,31,,33,,40,,50,,39,,43,,,
,,061430 - Website Design and Development          ,29,,45,,45,,46,,36,,47,,45,,36,,,
,,061460 - Computer Graphics and Digital Imagery   ,134,,137,50,140,,141,63,147,,129,51,115,,110,53,,
,,070210 - Software Applications                   ,497,,553,239,463,,403,212,360,,362,194,351,,488,196,,
,,070600 - Computer Science (Transfer)             ,600,,575,245,680,,735,218,752,,759,191,703,,617,113,,
,,070700 - Computer Software Development           ,170,,202,204,222,,167,226,262,,253,236,273,,201,201,,
,,070800 - Computer Infrastructure and Support     ,,,,,,,,,,,,,10,,,,,
,,070810 - Computer Networking                     ,192,,175,20,232,,228,23,305,,257,28,192,,228,62,,
,,070900 - World Wide Web Administration           ,48,,58,25,73,,52,20,33,,35,25,18,,29,23,,
,,070910 - E-Commerce (Technology emphasis)        ,66,,59,41,77,,61,38,68,,62,34,70,,36,35,,
,,"080100 - Education, General                      ",97,,109,40,105,,101,45,93,,115,40,98,,102,41,,
,,083500 - Physical Education                      ,774,,778,355,819,,920,333,926,,"1,260",427,"1,177",,"1,226",439,,
,,083520 - Fitness Trainer                         ,82,,188,,82,,132,,101,,153,,104,,133,,,
,,083550 - Intercollegiate Athletics               ,426,,335,277,406,,372,330,465,,408,346,448,,435,352,,
,,083560 - Coaching                                ,24,,16,,21,,13,,16,,18,,17,,19,,,
,,083580 - Adapted Physical Education              ,163,,168,108,180,,203,102,184,,240,124,261,,239,110,,
,,083700 - Health Education                        ,302,,266,38,276,,232,41,295,,264,36,309,,297,70,,
,,085010 - Sign Language Interpreting              ,529,,514,414,487,,424,443,462,,461,490,421,,409,410,,
,,"090100 - Engineering, General (requires Calculus)",13,,,,,,16,,,,18,,13,,46,,,
,,093400 - Electronics and Electric Technology     ,30,,33,,31,,34,,57,,54,,67,,49,,,
,,093410 - Computer Electronics                    ,21,,36,,19,,14,,22,,33,,21,,7,,,
,,093600 - Printing and Lithography                ,6,,8,3,,,4,1,5,,6,6,16,,17,5,,
,,094800 - Automotive Technology                   ,342,,264,12,349,,337,75,489,,433,117,406,,353,80,,
,,094840 - Alternative Fuels and Advanced Transport,21,,19,,8,,14,,22,,21,,,,25,,,
,,095300 - Drafting Technology                     ,51,,48,18,34,,46,16,49,,70,21,54,,91,17,,
,,095600 - Manufacturing and Industrial Technology ,48,,31,3,15,,30,9,46,,38,6,69,,28,,,
,,095720 - Construction Inspection                 ,45,,36,13,38,,23,12,24,,29,11,39,,41,15,,
,,"100100 - Fine Arts, General                      ",474,,367,309,502,,459,339,492,,494,334,593,,508,356,,
,,100200 - Art                                     ,33,,23,9,13,,21,15,25,,26,16,23,,37,9,,
,,100210 - Painting and Drawing                    ,257,,226,82,217,,216,76,244,,240,76,259,,250,56,,
,,100220 - Sculpture                               ,15,,16,,12,,36,,12,,16,,21,,19,,,
,,100230 - Ceramics                                ,89,,107,,90,,113,,147,,144,,167,,170,,,
,,100400 - Music                                   ,"1,188",,"1,099",502,"1,125",,"1,148",574,"1,333",,"1,420",710,"1,330",,"1,437",627,20,
,,100500 - Commercial Music                        ,197,,208,,189,,192,,204,,188,,208,,190,31,,
,,100600 - Technical Theater                       ,29,,34,,38,,41,,41,,60,,60,,63,,,
,,100700 - Dramatic Arts                           ,201,,169,61,221,,214,61,205,,235,,269,,219,40,,
,,100800 - Dance                                   ,171,,212,,183,,200,,250,,240,41,210,,326,41,,
,,100810 - Commercial Dance                        ,,,,,,,,,,,,,,,7,,,
,,100900 - Applied Design                          ,142,,162,34,197,,213,24,239,,221,54,231,,225,55,,
,,101100 - Photography                             ,252,,213,119,186,,224,108,274,,221,103,295,,271,139,,
,,103000 - Graphic Art and Design                  ,428,,398,174,433,,389,135,409,,399,187,383,,359,128,,
,,110200 - French                                  ,154,,162,77,212,,171,89,105,,94,82,132,,121,62,,
,,110300 - German                                  ,97,,122,72,97,,98,67,36,,31,59,51,,38,54,,
,,110400 - Italian                                 ,58,,100,24,62,,54,24,31,,51,18,53,,76,42,,
,,110500 - Spanish                                 ,540,,524,719,636,,617,"1,028",630,,734,"1,293",773,,856,"1,280",,
,,110700 - Chinese                                 ,106,,86,19,116,,116,31,60,,61,24,89,,87,36,,
,,110800 - Japanese                                ,222,,262,122,234,,266,124,124,,159,62,158,,176,68,,
,,111100 - Hebrew and Semitic                      ,38,,,,,,,,27,,15,,19,,25,,,
,,111200 - Arabic                                  ,126,,112,29,146,,90,31,89,,112,64,137,,141,66,,
,,111730 - Korean                                  ,152,,208,144,168,,79,78,88,,106,108,122,,109,108,,
,,111900 - Portuguese                              ,28,,,,46,,,,,,,,,,,,,
,,119900 - Other Foreign Languages                 ,150,,158,91,96,,154,91,62,,100,64,101,,97,71,,
,,"120100 - Health Occupations, General             ",426,,319,173,254,,309,228,268,,378,430,365,,435,493,,
,,120500 - Medical Laboratory Technology           ,167,,122,,137,,104,,156,,140,39,143,,152,53,,
,,120510 - Phlebotomy                              ,,,,21,2,,,,,,,,,,,,,
,,120800 - Medical Assisting                       ,25,,52,,22,,42,,25,,61,26,39,,60,27,,
,,120810 - Clinical Medical Assisting              ,74,,57,,40,,42,,49,,60,,60,,50,,,
,,120820 - Administrative Medical Assisting        ,54,,19,18,22,,19,,56,,39,,66,,35,,,
,,122300 - Health Information Technology           ,122,,134,,106,,103,,51,,57,,29,,34,,,
,,122310 - Health Information Coding               ,12,,,,11,,,,12,,,,,,,,,
,,122800 - Athletic Training and Sports Medicine   ,10,,,,15,,12,,10,,15,,18,,14,,,
,,123010 - Registered Nursing                      ,957,,911,319,872,,936,322,998,,"1,012",295,998,,"1,186",314,,
,,125000 - Emergency Medical Services              ,12,,27,,,,23,,125,,170,79,148,,163,77,,
,,125100 - Paramedic                               ,23,,28,14,43,,55,15,52,,80,28,48,,83,24,,
,,126100 - Community Health Care Worker            ,,,,,,,,,,,,,,,22,,,
,,127000 - Kinesiology                             ,,,,,,,,,,,,,34,,41,,,
,,"130100 - Family and Consumer Sciences, General   ",30,,15,,35,,42,,24,,44,,54,,71,,,
,,130200 - Interior Design and Merchandising       ,410,,422,94,404,,413,80,404,,451,138,442,,393,126,,
,,130300 - Fashion                                 ,9,,28,,,,36,,9,,17,14,9,,24,13,,
,,130310 - Fashion Design                          ,244,,211,58,280,,222,68,294,,262,80,316,,267,77,29,
,,130320 - Fashion Merchandising                   ,140,,137,16,165,,130,15,162,,108,13,150,,127,21,,
,,130500 - Child Development/Early Care and Educati,"1,429",,"1,377",728,"1,389",,"1,478",788,"1,666",,"1,798",914,"1,814",,"1,895",968,,
,,130580 - Child Development Administration and Man,146,,150,103,140,,165,115,154,,151,91,152,,203,125,,
,,130590 - Infants and Toddlers                    ,131,,177,112,171,,207,127,210,,252,208,269,,291,209,,
,,"130600 - Nutrition, Foods, and Culinary Arts     ",307,,320,199,313,,295,207,336,,359,230,331,,352,233,,
,,130630 - Culinary Arts                           ,235,,272,64,252,,315,74,250,,263,75,286,,338,51,,
,,130700 - Hospitality                             ,23,,33,,25,,44,,42,,49,,61,,69,,,
,,130710 - Restaurant and Food Services and Managem,8,,,,17,,,,19,,,,18,,,,,
,,130900 - Gerontology                             ,61,,66,39,54,,55,41,45,,88,42,92,,105,40,,
,,150100 - English                                 ,"3,620",,"2,772",680,"3,499",,"2,673",755,"4,000",,"3,305",872,"4,575",,"3,441",805,,
,,150300 - Comparative Literature                  ,22,,,,,,,,,,,,,,,,,
,,150400 - Classics                                ,215,,135,111,166,,187,106,195,,242,120,265,,245,128,,
,,150600 - Speech Communication                    ,"1,717",,"1,459",687,"1,327",,"1,584",811,"1,782",,"1,670",982,"1,874",,"1,828","1,030",20,
,,150900 - Philosophy                              ,427,,299,145,356,,278,171,372,,438,308,513,,539,302,,
,,152000 - Reading                                 ,284,,449,102,291,,395,119,339,,438,173,373,,469,148,,
,,"160100 - Library Science, General                ",40,,42,30,36,,37,32,40,,69,42,75,,87,45,,
,,160200 - Library Technician (Aide)               ,,,,,,,,,,,,,,,2,,,
,,"170100 - Mathematics, General                    ","3,241",,"2,693",847,"3,072",,"2,731",737,"3,166",,"2,917","1,058","3,573",,"2,950","1,002",,
,,"190200 - Physics, General                        ",241,,247,,236,,273,,232,,277,48,291,,318,28,,
,,"190500 - Chemistry, General                      ",962,,736,153,863,,849,174,897,,874,160,879,,873,183,,
,,191100 - Astronomy                               ,388,,367,171,377,,363,214,447,,471,222,472,,479,252,,
,,191400 - Geology                                 ,167,,164,31,219,,161,35,211,,269,47,270,,271,47,,
,,191900 - Oceangraphy                             ,86,,90,,59,,58,,88,,60,,59,,94,,,
,,"200100 - Psychology, General                     ","2,382",,"1,929",946,"2,287",,"2,239","1,014","2,253",,"2,252",990,"2,432",,"2,516","1,141",,
,,210400 - Human Services                          ,221,,258,36,198,,234,68,225,,211,89,219,,305,89,,
,,210440 - Alcohol and Controlled Substances       ,263,,216,36,218,,91,34,165,,108,,237,,119,,,
,,210510 - Corrections                             ,63,,72,35,40,,62,35,34,,101,,22,,101,13,,
,,220110 - Women's Studies                         ,130,,186,66,122,,143,61,90,,93,71,98,,117,70,,
,,220200 - Anthropology                            ,940,,"1,084",503,916,,"1,022",534,"1,093",,"1,066",576,"1,115",,"1,228",732,,
,,220300 - Ethnic Studies                          ,71,,85,79,193,,446,328,824,,"1,212",813,"1,542",,"1,975","1,172",,
,,220400 - Economics                               ,"1,077",,"1,029",460,"1,016",,921,520,"1,137",,"1,100",571,"1,280",,"1,166",572,,
,,220500 - History                                 ,"1,927",,"1,787",954,"1,843",,"1,671",993,"1,794",,"1,754",942,"1,820",,"1,907",986,,
,,220600 - Geography                               ,730,,749,334,831,,781,341,844,,817,347,754,,842,320,,
,,220610 - Geographic Information Systems          ,4,,,,5,,3,,6,,,,,,6,,,
,,220700 - Political Science                       ,"1,147",,"1,132",619,"1,172",,"1,097",609,"1,180",,"1,187",693,"1,260",,"1,286",744,,
,,220800 - Sociology                               ,854,,805,461,836,,701,423,804,,733,432,855,,782,456,,
,,221020 - Global Studies                          ,73,,25,,43,,39,,37,,29,,22,,30,,,
,,300700 - Cosmetology and Barbering               ,225,,205,99,194,,216,83,10,,,,,,,,,
,,300900 - Travel Services and Tourism             ,74,,32,,40,,37,,72,,44,,47,,52,,,
,,493010 - Career Guidance and Orientation         ,651,,"1,041",101,569,,"1,033",94,632,,925,89,650,,892,94,,
,,493011 - Interpersonal Skills                    ,57,,42,,44,,43,,39,,42,,38,,40,,,
,,493013 - Academic Guidance                       ,120,,69,,99,,60,,94,,27,,116,,97,26,,
,,493084 - English as a Second Language - Writing  ,20,,11,,13,,33,11,16,,24,,18,,22,12,,
,,493200 - General Work Experience                 ,,,,,4,,32,,21,,36,,29,,26,29,,
,,499900 - Other Interdisciplinary Studies         ,59,,91,,62,,82,,67,,86,,59,,45,,,
,Credit - Not Degree Applicable                     Total,,971,,628,151,490,,588,173,433,,547,134,641,,545,82,105,
,,050640 - Small Business and Entrepreneurship     ,11,,,,,,,,,,,,,,,,,
,,083520 - Fitness Trainer                         ,,,,,,,,35,,,,39,,,,20,,
,,125000 - Emergency Medical Services              ,128,,91,66,21,,105,56,,,,,,,,,,
,,130500 - Child Development/Early Care and Educati,,,16,,,,,,,,,,,,,,,
,,152000 - Reading                                 ,126,,68,4,9,,11,5,12,,14,8,15,,11,,6,
,,"170100 - Mathematics, General                    ",579,,342,40,350,,339,37,305,,391,41,423,,331,35,,
,,"493030 - Learning Skills, Handicapped            ",12,,,,,,,,,,,,,,,,,
,,493084 - English as a Second Language - Writing  ,37,,20,5,19,,25,,18,,26,2,40,,35,8,,
,,493085 - English as a Second Language - Reading  ,1,,15,3,12,,19,8,3,,8,3,8,,18,3,10,
,,493086 - English as a Second Language - Listening,32,,28,18,44,,47,15,37,,47,25,59,,59,9,50,
,,493087 - English as a Second Language - Integrate,45,,48,15,35,,42,17,58,,61,16,96,,91,7,39,
